@relation penbased

@attribute At7 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
58,100,100,0
52,61,68,0
76,87,100,0
92,63,68,0
73,86,100,0
0,98,91,0
54,100,100,0
84,51,64,0
62,96,100,0
55,100,100,0
68,89,100,0
43,100,100,0
85,73,99,0
29,100,100,0
73,98,100,0
100,18,78,0
35,100,93,0
49,98,99,0
78,92,100,0
49,100,100,0
18,100,80,0
78,87,100,0
54,98,100,0
51,100,100,0
50,100,75,0
37,100,100,0
53,100,100,0
3,100,78,0
30,100,90,0
44,100,100,0
44,100,100,0
75,87,100,0
55,96,100,0
40,100,90,0
32,100,89,0
41,100,80,0
31,100,82,0
4,44,22,0
74,94,100,0
11,34,25,0
70,92,100,0
30,100,80,0
33,100,100,0
12,100,93,0
74,77,100,0
70,100,100,0
69,85,100,0
80,70,100,0
64,98,100,0
3,89,52,0
23,100,91,0
27,100,71,0
51,100,100,0
100,42,67,0
49,100,99,0
47,100,100,0
99,48,56,0
41,100,99,0
33,100,92,0
12,100,63,0
32,100,85,0
0,100,68,0
52,39,71,0
35,100,96,0
76,80,100,0
72,97,100,0
50,100,100,0
80,74,83,0
42,100,97,0
38,100,97,0
100,52,55,0
78,80,100,0
52,100,97,0
61,98,100,0
40,100,98,0
65,99,100,0
57,97,100,0
69,85,100,0
22,100,75,0
70,86,94,0
74,68,87,0
13,100,91,0
24,100,97,0
41,100,92,0
46,100,100,0
27,100,91,0
68,100,100,0
0,77,47,0
19,97,71,0
90,65,79,0
58,100,95,0
76,83,99,0
56,100,100,0
1,100,80,0
65,100,100,0
37,100,93,0
88,78,100,0
49,100,100,0
44,100,99,0
24,100,86,0
0,88,53,0
99,71,100,0
41,100,98,0
3,100,77,0
41,100,87,0
17,100,69,0
2,92,75,0
22,18,17,0
69,92,99,0
22,100,99,0
81,65,88,0
9,100,95,0
32,100,99,0
58,100,100,0
34,100,92,0
100,38,63,0
41,100,100,0
60,100,100,0
55,100,100,0
45,100,100,0
2,100,86,0
8,100,66,0
57,100,92,0
56,93,100,0
59,92,100,0
62,100,100,0
51,100,89,0
42,100,93,0
58,97,99,0
46,100,100,0
77,77,100,0
39,100,89,0
100,36,51,0
100,66,91,0
77,88,100,0
100,68,100,0
63,100,100,0
21,100,81,0
86,86,100,0
7,91,71,0
10,100,90,0
24,100,79,0
66,78,100,0
52,95,92,0
60,100,100,0
75,73,83,0
29,100,81,0
21,98,63,0
87,66,83,0
69,93,100,0
76,61,67,0
92,65,88,0
100,59,93,0
64,100,100,0
89,73,100,0
50,100,90,0
24,100,95,0
100,57,71,0
65,92,99,0
69,85,100,0
56,100,93,0
93,64,100,0
18,100,78,0
77,67,69,0
24,100,81,0
86,74,100,0
15,100,85,0
6,97,67,0
100,54,87,0
48,100,100,0
74,79,76,0
64,96,100,0
41,100,98,0
46,100,100,0
83,67,86,0
41,100,85,0
100,0,77,0
21,100,70,0
77,89,100,0
77,78,100,0
35,100,73,0
14,97,66,0
83,65,80,0
93,67,97,0
67,100,100,0
73,94,96,0
83,49,65,0
34,100,100,0
0,81,53,0
35,100,100,0
71,78,100,0
0,95,58,0
57,100,100,0
29,100,100,0
50,100,100,0
90,75,100,0
0,93,58,0
0,100,66,0
54,100,94,0
50,100,87,0
78,95,100,0
87,75,94,0
62,82,100,0
61,61,69,0
6,100,71,0
35,100,93,0
92,72,97,0
13,100,95,0
61,76,85,0
59,100,100,0
84,72,90,0
50,100,100,0
18,100,96,0
61,80,93,0
100,55,88,0
23,100,88,0
57,100,100,0
63,86,100,0
59,97,91,0
12,100,77,0
62,94,94,0
99,63,97,0
37,100,85,0
81,88,100,0
86,76,80,0
63,71,73,0
65,99,100,0
33,100,89,0
40,100,90,0
19,96,73,0
44,100,100,0
29,100,98,0
67,100,100,0
37,100,99,0
15,100,78,0
86,68,91,0
28,100,76,0
84,77,85,0
49,100,98,0
70,82,100,0
11,35,18,0
31,100,95,0
100,57,87,0
69,73,74,0
68,100,100,0
68,90,100,0
19,100,91,0
100,54,82,0
29,100,90,0
0,91,56,0
71,78,94,0
66,99,100,0
36,100,94,0
19,100,64,0
33,100,92,0
68,96,100,0
39,100,100,0
37,100,100,0
69,90,100,0
33,100,100,0
84,79,98,0
0,66,40,0
48,100,100,0
39,100,100,0
36,100,100,0
7,99,65,0
89,78,90,0
32,100,100,0
100,61,99,0
62,96,86,0
0,60,28,0
28,100,97,0
43,100,100,0
79,79,100,0
47,100,95,0
84,79,100,0
9,100,66,0
46,100,100,0
50,100,100,0
2,97,73,0
86,73,97,0
85,79,100,0
84,72,100,0
0,41,21,0
50,100,96,0
0,84,73,0
91,65,84,0
66,79,81,0
53,100,97,0
15,100,90,0
15,100,73,0
63,100,100,0
2,94,60,0
45,100,95,0
2,95,61,0
23,100,100,0
48,100,100,0
26,100,74,0
75,82,100,0
35,100,95,0
50,100,100,0
32,100,92,0
77,85,98,0
74,100,100,0
58,100,100,0
88,67,80,0
54,97,100,0
23,100,92,0
100,33,31,0
8,86,56,0
59,98,100,0
45,100,100,0
12,95,65,0
30,100,82,0
43,100,90,0
36,100,100,0
39,100,100,0
68,89,92,0
0,100,100,0
89,72,83,0
90,75,95,0
64,94,100,0
75,85,100,0
18,100,100,0
35,100,100,0
23,100,86,0
83,85,100,0
84,71,100,0
56,91,95,0
15,92,86,0
89,76,100,0
9,100,87,0
22,100,88,0
62,90,100,0
78,90,100,0
66,98,100,0
89,76,100,0
52,100,100,0
29,100,98,0
65,97,100,0
51,100,100,0
67,91,100,0
31,100,96,0
23,100,77,0
8,100,68,0
64,90,100,0
0,77,45,0
76,70,87,0
63,94,100,0
80,69,78,0
13,94,78,0
77,91,99,0
25,100,82,0
0,77,47,0
66,79,78,0
84,75,100,0
35,100,85,0
100,62,96,0
29,100,86,0
2,100,88,0
69,100,100,0
27,100,96,0
60,94,97,0
53,95,100,0
28,100,93,0
88,79,100,0
14,93,83,0
58,100,100,0
87,62,72,0
92,70,92,0
46,100,100,0
41,100,87,0
63,95,89,0
30,100,85,0
41,100,100,0
41,100,86,0
44,100,100,0
61,100,100,0
66,89,100,0
28,100,90,0
83,70,95,0
57,98,100,0
97,42,60,0
11,99,60,0
40,100,84,0
14,96,95,0
0,88,70,0
67,91,100,0
35,100,95,0
36,100,94,0
63,96,90,0
66,88,100,0
27,100,94,0
100,19,80,0
54,100,100,0
2,100,67,0
82,86,100,0
2,89,62,0
20,100,100,0
46,100,100,0
100,47,77,0
0,69,50,0
32,100,77,0
82,89,100,0
72,86,100,0
76,71,61,0
65,92,85,0
53,100,96,0
76,84,100,0
61,93,91,0
74,80,100,0
85,83,100,0
77,77,100,0
7,31,22,0
3,93,59,0
85,74,100,0
19,100,98,0
70,91,100,0
23,100,78,0
52,100,100,0
85,72,100,0
73,85,100,0
72,80,97,0
66,91,100,0
26,100,96,0
42,100,93,0
84,66,71,0
34,100,100,0
49,100,100,0
24,100,88,0
21,100,81,0
80,83,100,0
75,65,85,0
72,96,100,0
62,87,100,0
67,98,100,0
29,100,91,0
21,100,79,0
2,88,60,0
56,99,83,0
18,90,79,0
70,84,100,0
61,94,100,0
32,100,85,0
51,100,100,0
10,100,100,0
68,96,100,0
76,63,75,0
15,100,95,0
59,81,100,0
32,100,97,0
24,100,100,0
46,100,100,0
67,93,100,0
80,86,100,0
0,73,38,0
29,100,97,0
47,100,100,0
82,73,93,0
61,95,100,0
63,100,100,0
74,85,100,0
77,84,100,0
72,84,100,0
70,92,100,0
34,100,94,0
11,100,30,0
43,100,100,0
33,100,79,0
17,100,60,0
9,42,20,0
80,64,74,0
66,100,100,0
32,100,90,0
79,81,100,0
87,69,100,0
53,100,100,0
27,100,87,0
100,13,68,0
74,89,100,0
28,100,89,0
88,64,67,0
37,100,97,0
60,96,96,0
9,100,100,0
58,100,92,0
59,95,93,0
0,100,45,0
77,72,94,0
62,91,95,0
69,74,63,0
51,100,95,0
58,100,89,0
33,100,79,0
20,100,72,0
52,100,83,0
93,73,100,0
30,100,79,0
49,100,100,0
56,100,94,0
74,85,100,0
27,100,76,0
43,100,98,0
100,53,76,0
40,100,89,0
13,99,71,0
65,42,65,0
9,97,86,0
47,100,92,0
71,82,76,0
81,78,99,0
70,78,84,0
70,90,100,0
70,97,97,0
20,95,72,0
51,100,98,0
31,100,99,0
30,100,82,0
27,100,86,0
71,87,100,0
71,82,100,0
70,90,100,0
33,100,90,0
66,86,100,0
77,80,100,0
18,100,82,0
62,95,100,0
61,100,100,0
100,15,60,0
89,70,100,0
29,100,90,0
64,89,100,0
68,99,100,0
55,100,100,0
49,100,100,0
36,100,94,0
31,100,92,0
34,100,97,0
35,100,99,0
61,99,100,0
39,100,89,0
22,100,100,0
73,82,100,0
90,80,100,0
78,79,100,0
60,85,86,0
41,100,93,0
55,100,97,0
28,100,100,0
60,100,100,0
39,100,100,0
25,100,100,0
70,85,100,0
23,100,80,0
100,45,62,0
45,100,92,0
3,94,64,0
30,95,82,0
61,100,100,0
80,71,86,0
52,99,100,0
82,66,100,0
18,100,87,0
43,100,100,0
79,81,100,0
83,82,84,0
87,70,99,0
61,100,100,0
75,74,98,0
29,100,85,0
73,88,99,0
42,100,100,0
76,99,100,0
52,82,78,0
30,100,94,0
0,52,27,0
63,89,100,0
57,99,95,0
86,76,100,0
26,100,89,0
46,100,100,0
54,100,100,0
89,71,90,0
33,100,97,0
71,93,100,0
71,67,93,0
79,82,100,0
66,97,100,0
49,100,93,0
1,77,48,0
6,100,88,0
0,83,56,0
48,100,100,0
53,96,94,0
57,96,94,0
78,73,96,0
69,72,100,0
41,100,86,0
15,100,91,0
60,97,99,0
77,79,100,0
53,100,91,0
14,100,95,0
35,100,99,0
12,86,60,0
82,81,100,0
65,100,100,0
8,100,62,0
30,100,96,0
38,100,93,0
67,96,100,0
100,45,81,0
0,85,51,0
36,100,100,0
63,91,100,0
62,97,98,0
32,100,92,0
45,100,100,0
84,75,88,0
40,100,98,0
53,100,100,0
77,96,100,0
77,62,95,0
0,53,29,0
26,100,87,0
89,71,100,0
65,100,100,0
89,75,100,0
44,100,100,0
63,100,100,0
63,100,100,0
61,100,100,0
77,78,100,0
68,83,100,0
45,100,100,0
64,100,100,0
76,86,90,0
66,96,100,0
16,100,100,0
74,94,100,0
70,91,100,0
74,71,91,0
2,82,48,0
68,91,100,0
68,96,100,0
56,100,100,0
58,100,100,0
10,100,90,0
57,100,100,0
54,95,100,0
92,73,100,0
68,99,100,0
34,100,100,0
42,100,100,0
42,100,100,0
0,89,53,0
51,100,100,0
85,70,86,0
82,76,100,0
55,92,100,0
79,57,75,0
14,99,67,0
0,95,66,0
69,90,100,0
100,59,98,0
79,76,100,0
25,100,100,0
22,100,100,0
33,100,99,0
25,100,87,0
15,94,64,0
63,83,99,0
52,100,100,0
75,96,100,0
33,100,96,0
28,100,92,0
81,75,98,0
40,100,86,0
0,100,63,0
81,78,100,0
56,90,72,0
81,81,85,0
92,63,100,0
29,100,78,0
47,100,100,0
0,88,61,0
62,97,97,0
18,100,72,0
100,0,69,0
56,95,98,0
78,71,100,0
37,100,91,0
100,42,65,0
46,100,100,0
44,100,91,0
44,100,99,0
7,92,78,0
24,100,89,0
46,100,94,0
60,85,100,0
34,100,100,0
23,100,100,0
25,100,100,0
69,91,98,0
35,100,100,0
65,98,100,0
60,100,100,0
27,100,99,0
33,100,94,0
76,87,100,0
73,93,100,0
0,78,46,0
50,100,100,0
62,97,100,0
79,81,100,0
0,55,31,0
20,100,79,0
22,100,91,0
24,100,86,0
58,100,95,0
38,98,100,0
40,100,91,0
72,85,100,0
20,100,81,0
6,97,59,0
86,67,84,0
28,100,84,0
84,83,100,0
63,73,79,0
24,100,100,0
40,100,100,0
95,69,92,0
72,86,100,0
30,100,86,0
24,100,82,0
75,87,100,0
67,93,100,0
83,83,100,0
63,90,97,0
93,66,100,0
62,100,100,0
100,0,85,0
20,100,82,0
24,100,89,0
51,100,100,0
60,100,100,0
72,82,100,0
86,80,100,0
66,98,100,0
69,85,89,0
34,100,70,0
54,86,100,0
5,100,65,0
91,74,97,0
67,96,100,0
0,75,47,0
99,69,98,0
33,100,77,0
53,100,98,0
8,100,66,0
71,87,100,0
68,99,100,0
60,100,100,0
0,57,34,0
55,100,100,0
35,100,92,0
22,100,82,0
57,100,100,0
60,100,100,0
100,44,67,0
38,100,100,0
15,99,87,0
18,91,64,0
67,95,100,0
55,88,100,0
52,100,100,0
64,100,100,0
83,87,88,0
6,97,63,0
72,91,100,0
72,87,100,0
100,45,47,0
100,40,49,0
95,72,88,0
57,100,99,0
49,100,100,0
40,100,100,0
53,100,100,0
82,77,100,0
24,100,80,0
85,74,100,0
67,79,79,0
71,86,100,0
61,95,100,0
13,100,88,0
71,96,100,0
16,100,87,0
67,99,100,0
66,90,100,0
77,82,100,0
43,100,98,0
38,100,87,0
40,100,100,0
66,91,100,0
48,100,99,0
90,75,90,0
64,100,100,0
52,100,100,0
15,97,74,0
68,93,100,0
83,80,100,0
