@relation australian

@attribute A5 numeric
@attribute A7 numeric
@attribute A8 {0,1}
@attribute A9 {0,1}
@attribute A13 numeric
@attribute Class {0,1}

@data
6,54,0,0,120,0
13,5,0,0,0,0
11,335,0,1,160,0
8,5,1,0,112,0
4,125,0,0,140,0
4,165,0,1,184,0
2,25,0,0,280,0
8,5,1,0,280,0
9,29,0,1,340,0
3,1,0,0,210,0
4,85,0,0,216,0
10,1,0,0,600,0
7,2,1,0,368,0
7,2,0,1,460,0
4,675,1,1,100,0
3,85,0,0,220,0
8,25,1,0,140,0
3,85,0,0,411,0
7,25,1,0,288,0
1,0,1,0,130,0
8,15,0,0,60,0
11,4,0,0,380,0
4,1,0,0,240,0
3,0,0,0,300,0
11,25,0,0,120,0
9,225,0,1,100,0
7,85,0,1,254,0
1,29,0,0,200,0
6,455,1,0,200,0
3,3085,0,0,73,0
3,5,0,0,210,0
6,25,0,0,0,0
3,5,1,1,132,0
9,875,1,0,260,0
9,2625,1,1,208,0
3,29,0,0,80,0
1,0,0,1,0,0
2,54,0,0,120,0
1,0,0,0,0,0
13,1165,0,0,100,0
8,25,0,0,110,0
7,165,0,0,400,0
13,5,0,0,348,0
9,1165,0,0,120,0
11,165,0,0,220,0
3,415,0,0,120,0
11,665,0,0,160,0
8,2,0,0,240,0
6,175,0,1,0,0
6,125,0,0,200,0
1,0,1,0,80,0
1,0,0,0,180,0
7,35,0,0,400,0
8,125,0,1,0,0
6,45,1,0,120,0
8,125,0,0,360,0
1,0,1,0,320,0
2,85,0,0,252,0
8,2,0,1,200,0
13,35,0,0,200,0
8,15,0,0,160,0
8,1,0,1,2000,0
9,25,1,0,163,0
6,125,1,0,443,0
1,45,0,0,160,0
2,575,0,0,292,0
9,25,0,1,240,0
2,125,1,0,184,0
6,1,0,1,320,0
11,2415,1,0,440,0
1,0,0,0,0,0
8,25,0,0,80,0
8,1625,0,0,160,0
8,585,1,1,180,0
10,2,0,0,256,0
8,125,0,0,160,0
4,5,0,0,300,0
11,1,1,1,167,0
9,85,0,1,0,0
14,85,0,0,520,0
3,125,0,0,440,0
11,15,0,0,108,0
6,5,0,0,240,0
10,1,0,0,260,0
9,125,0,0,100,0
1,0,0,0,340,0
8,25,0,0,280,0
4,85,0,0,320,0
6,4,0,0,120,0
13,165,0,0,0,0
11,85,0,0,120,0
7,5,0,0,320,0
11,15,0,0,280,0
8,0,0,0,184,0
4,835,1,0,140,0
3,0,0,0,178,0
6,25,0,0,100,0
8,54,1,0,0,0
2,375,0,0,0,0
8,2,0,0,136,0
13,125,0,0,240,0
7,1,0,0,120,0
5,0,0,0,160,0
9,1,0,1,120,0
6,25,0,0,0,0
7,1075,1,0,400,0
8,25,0,1,160,0
8,1,0,0,0,0
3,45,0,0,200,0
4,125,0,0,200,0
13,665,0,0,160,0
9,75,0,0,300,0
4,75,0,0,180,0
3,7,0,0,0,0
10,125,0,0,260,0
8,1085,0,0,320,0
3,575,1,1,75,0
3,10,0,0,200,0
9,25,0,0,300,0
11,375,1,1,0,0
8,25,0,1,400,0
4,125,0,0,0,0
7,4,0,0,0,0
4,15,0,0,231,0
10,0,1,1,152,0
8,0,0,0,120,0
8,4,0,0,140,0
8,54,0,0,136,0
7,85,1,0,200,0
1,4,0,1,0,0
9,7,0,0,280,0
8,946,1,0,200,0
3,225,0,0,141,0
7,13875,0,1,352,0
3,5,1,0,171,0
8,15,0,0,120,0
8,25,0,0,200,0
6,25,0,0,720,0
9,875,0,0,160,0
3,85,0,0,144,0
3,335,0,0,140,0
8,2415,0,0,320,0
9,25,0,0,0,0
6,175,1,0,400,0
9,29,0,1,420,0
6,85,1,0,0,0
2,75,0,0,80,0
4,125,0,0,160,0
4,29,0,0,280,0
11,125,0,0,263,0
9,125,0,1,220,0
4,35,0,0,340,0
1,2,0,1,200,0
8,25,1,0,140,0
1,5,0,0,0,0
9,1165,1,0,200,0
11,415,0,1,200,0
4,415,0,1,280,0
10,4,0,0,120,0
14,10,1,0,176,0
3,4,0,0,200,0
9,29,0,0,309,0
1,0,0,1,200,0
1,0,0,0,180,0
3,25,0,0,232,0
2,5,0,0,228,0
8,165,0,0,132,0
1,0,0,0,62,0
6,125,1,0,120,0
5,0,0,1,200,0
3,1085,0,0,480,0
4,21,1,0,160,0
1,5,1,1,180,0
8,96,0,1,160,0
8,835,1,0,320,0
9,25,0,0,180,0
14,375,1,0,680,0
5,29,0,0,140,0
6,4,0,0,280,0
3,125,0,0,60,0
8,85,0,0,300,0
6,75,1,0,523,0
7,279,0,1,280,0
8,829,0,0,0,0
1,0,0,1,17,0
2,585,0,0,240,0
8,585,0,1,200,0
1,0,0,0,0,0
4,125,0,0,280,0
6,3,0,0,0,0
8,25,0,0,0,0
10,1585,1,0,420,0
1,85,0,0,100,0
11,125,0,0,200,0
10,165,0,1,320,0
8,25,0,0,372,0
11,85,0,1,129,0
8,29,0,0,220,0
6,85,0,0,0,0
8,1,0,0,460,0
5,0,0,0,276,0
6,665,0,1,80,0
