@relation australian

@attribute A7 numeric
@attribute A8 {0,1}
@attribute A13 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
675,1,100,51,0
85,0,320,6,0
1,1,167,501,0
5085,0,369,2,0
2,0,200,2,0
3,0,20,17,0
135,1,980,1,0
29,0,200,4,0
165,0,340,1,0
1,1,252,2198,0
25,0,221,1,0
10,1,176,1,0
175,0,720,1,0
0,0,0,1001,0
1,0,0,229,0
85,0,411,1,0
0,1,100,28,0
415,0,120,1,0
85,1,200,1,0
375,1,680,1,0
4,0,108,101,0
125,0,263,1,0
4,0,280,751,0
85,0,520,1,0
1,0,240,1,0
7,0,0,2,0
85,0,252,1,0
25,0,280,205,0
5,1,171,1,0
0,0,150,2,0
1,0,460,17,0
129,1,200,1,0
15,0,120,1,0
335,0,144,1,0
585,0,200,8,0
21,0,550,1,0
125,0,100,1,0
165,0,400,1,0
165,0,168,1,0
835,1,320,1,0
875,0,160,1,0
0,0,62,28,0
21,0,260,247,0
25,0,200,1211,0
75,0,180,1,0
0,0,184,1,0
3085,0,73,1,0
35,1,329,1,0
1665,0,220,6,0
25,0,40,155,0
165,0,120,1,0
1,0,210,1,0
0,0,96,20,0
2,0,256,18,0
54,0,120,1,0
225,1,120,6,0
0,0,176,147,0
575,1,75,1,0
585,1,180,1,0
65,0,0,11,0
75,0,160,1,0
125,0,440,4501,0
0,1,130,2,0
5,0,0,1,0
585,1,160,1,0
5,0,0,1,0
875,1,260,1,0
54,0,0,1,0
2,0,460,69,0
5,1,320,1,0
0,1,94,1,0
85,0,80,1,0
25,1,180,21,0
165,0,216,1,0
125,1,180,2,0
25,1,140,1,0
15,0,180,5,0
175,1,400,1,0
3335,0,180,174,0
5,0,130,1,0
0,0,200,106,0
0,0,76,1,0
79,0,80,351,0
0,0,0,1,0
85,0,180,1,0
54,0,120,68,0
585,0,240,4,0
4,0,0,34,0
0,0,86,1,0
4,0,160,1,0
10,0,200,1,0
21,1,160,1,0
25,0,120,810,0
5,0,320,1,0
2,0,180,1,0
25,0,160,42,0
165,0,272,445,0
125,0,120,88,0
29,0,140,185,0
1,0,100,3,0
75,0,132,3,0
1,1,212,1,0
125,0,280,56,0
1,0,120,2,0
1585,0,100,1213,0
2,1,368,1,0
279,0,280,11,0
375,0,174,4,0
75,1,523,1,0
125,0,200,1,0
4,1,80,1,0
125,0,280,1,0
175,0,0,11,0
0,0,350,770,0
1,0,120,19,0
0,0,178,1,0
165,0,160,1059,0
2,0,136,1,0
4,0,170,180,0
85,0,254,1951,0
5,0,144,1,0
29,0,80,485,0
45,0,200,457,0
1165,0,100,1,0
25,1,140,1,0
85,0,120,1,0
4,0,420,1,0
0,0,0,1,0
15,0,60,1,0
3,0,480,1,0
125,0,0,23,0
1,0,180,1063,0
85,1,180,1,0
455,1,200,1,0
165,0,220,1001,0
15,0,0,317,0
125,0,272,109,0
5,0,640,4001,0
15,0,231,1,0
15,0,120,1,0
575,0,292,1,0
125,0,80,1,0
0,0,0,201,0
125,0,0,45,0
85,1,0,1,0
4,0,140,723,0
665,0,160,2,0
415,0,80,1,0
15,0,280,2,0
5,0,1160,1,0
1625,0,160,3,0
229,0,416,22,0
5,1,180,148,0
5,1,280,1,0
7,0,280,1,0
225,0,100,4,0
165,0,184,1,0
35,0,200,142,0
15,0,108,8,0
0,0,0,51,0
125,0,160,11,0
125,0,272,1,0
29,0,200,1,0
335,0,140,3,0
304,0,200,5,0
4,0,120,6,0
165,0,132,1,0
85,0,129,4,0
5,0,0,5,0
75,0,80,1,0
835,1,140,1,0
0,0,180,61,0
15,1,0,226,0
3,0,0,1,0
375,1,160,1,0
115,1,300,6,0
5,0,228,1,0
0,0,160,127,0
425,0,460,1,0
3,0,200,1,0
3,1,300,1,0
0,0,154,33,0
29,0,340,2804,0
25,0,240,5,0
4,0,140,101,0
