@relation australian

@attribute A8 {0,1}
@attribute A10 numeric
@attribute A12 {1,2,3}
@attribute Class {0,1}

@data
0,0,2,0
0,0,2,0
1,0,2,0
0,2,2,0
1,1,2,0
0,0,2,0
0,0,3,0
0,0,2,0
0,0,1,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,1,0
0,1,2,0
0,2,2,0
0,0,2,0
0,0,2,0
0,1,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,1,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
1,2,2,0
0,12,2,0
1,0,1,0
1,0,2,0
0,0,2,0
0,0,2,0
1,0,2,0
1,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
1,3,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,1,0
1,0,2,0
0,2,2,0
0,1,2,0
0,0,2,0
0,2,2,0
0,0,2,0
0,0,2,0
1,0,2,0
0,2,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,1,0
0,0,2,0
1,3,2,0
0,0,2,0
1,0,2,0
1,0,2,0
0,0,2,0
0,0,2,0
0,2,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,10,2,0
0,0,2,0
0,3,2,0
0,0,2,0
0,0,2,0
0,1,2,0
1,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,2,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,1,0
0,0,2,0
0,4,2,0
0,0,1,0
0,0,2,0
0,0,1,0
0,0,2,0
0,0,1,0
1,0,2,0
0,0,2,0
1,0,2,0
0,0,2,0
0,0,2,0
1,0,2,0
1,0,2,0
0,0,2,0
0,0,2,0
1,0,2,0
0,2,2,0
0,0,2,0
1,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
1,5,2,0
0,0,2,0
0,1,2,0
0,0,2,0
0,0,1,0
0,0,2,0
0,0,2,0
1,0,1,0
1,6,2,0
0,0,2,0
0,2,2,0
0,0,2,0
0,0,2,0
0,2,2,0
0,1,2,0
0,1,2,0
0,0,2,0
1,0,1,0
0,0,2,0
1,2,2,0
0,4,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,0,2,0
0,1,2,0
1,0,1,0
1,10,2,0
0,1,2,0
0,0,2,0
1,10,2,0
0,0,2,0
0,0,1,0
