@relation australian

@attribute A5 numeric
@attribute A7 numeric
@attribute A8 {0,1}
@attribute A13 numeric
@attribute Class {0,1}

@data
8,175,0,80,0
2,125,0,0,0
1,0,0,180,0
3,85,0,411,0
9,55,0,465,0
9,175,0,200,0
10,125,0,260,0
11,375,1,160,0
12,75,0,132,0
8,165,0,0,0
4,0,0,100,0
7,4,0,140,0
5,0,0,160,0
6,25,0,0,0
7,35,0,400,0
8,2415,0,320,0
7,1,0,120,0
8,96,0,160,0
6,1,0,320,0
8,5,1,280,0
1,65,0,0,0
2,125,1,184,0
4,85,0,320,0
11,35,0,454,0
1,5,1,180,0
7,85,1,200,0
10,1585,1,420,0
6,4,0,280,0
9,7,0,280,0
1,0,0,17,0
8,15,0,60,0
8,0,0,0,0
8,585,1,180,0
6,175,0,720,0
8,85,1,180,0
1,0,0,92,0
8,15,0,160,0
8,54,1,0,0
3,25,0,232,0
9,1665,0,220,0
13,225,0,340,0
3,1,0,100,0
6,85,1,0,0
4,125,0,280,0
8,165,0,216,0
1,0,0,176,0
6,125,0,200,0
7,1075,1,400,0
13,1165,0,100,0
8,25,0,110,0
7,13875,0,352,0
6,585,1,160,0
8,125,0,360,0
8,25,0,160,0
4,21,1,160,0
6,35,0,320,0
4,1,1,212,0
6,3,0,0,0
3,1585,0,400,0
3,21,0,550,0
11,85,0,120,0
3,165,0,240,0
1,0,0,0,0
9,125,0,100,0
11,125,0,263,0
7,5,0,130,0
2,3,0,176,0
11,165,0,220,0
1,325,0,280,0
5,0,0,86,0
8,275,1,360,0
1,0,1,80,0
4,675,1,100,0
10,4,0,120,0
8,375,0,225,0
13,15,0,120,0
1,0,1,320,0
11,75,0,160,0
3,575,1,75,0
11,2415,1,440,0
8,4,0,240,0
8,0,0,184,0
3,25,0,221,0
11,3,1,268,0
8,3,0,480,0
3,5,1,132,0
1,0,1,94,0
2,125,0,272,0
2,1,0,180,0
3,45,0,200,0
1,0,0,0,0
8,1625,0,160,0
11,129,1,200,0
3,3085,0,73,0
7,125,0,272,0
6,455,1,200,0
9,29,0,340,0
8,25,0,372,0
8,25,0,280,0
9,3,0,200,0
6,4,0,260,0
8,1375,1,140,0
11,115,1,300,0
9,4,0,0,0
6,25,0,720,0
4,125,0,0,0
4,3,0,20,0
11,125,0,0,0
13,135,1,980,0
6,79,0,80,0
11,335,0,160,0
9,1,0,120,0
8,585,0,200,0
9,165,0,120,0
9,4,0,160,0
6,175,0,0,0
8,5,1,120,0
3,1,1,0,0
3,0,0,180,0
1,0,0,0,0
8,4,0,128,0
8,25,0,0,0
1,15,0,120,0
3,415,0,0,0
10,1,0,600,0
1,0,0,0,0
2,165,0,120,0
8,0,0,184,0
9,35,1,329,0
1,0,0,340,0
2,425,0,460,0
8,125,0,160,0
4,85,0,356,0
13,5,0,348,0
8,1,0,120,0
3,1085,0,480,0
7,165,0,400,0
8,4,1,80,0
1,304,0,200,0
1,29,0,200,0
9,25,0,180,0
9,1,0,360,0
4,85,0,216,0
7,15,0,0,0
11,15,0,108,0
11,85,0,129,0
11,125,0,200,0
8,5,0,0,0
10,165,0,320,0
8,125,0,280,0
4,4,0,160,0
6,5,0,200,0
7,1165,0,28,0
7,4,0,0,0
6,5,0,240,0
8,1,0,460,0
8,165,0,132,0
6,75,1,523,0
6,4,0,120,0
14,4,0,128,0
4,25,1,180,0
3,21,0,260,0
4,29,0,200,0
10,2,0,256,0
14,1,0,280,0
1,4,0,70,0
6,665,0,240,0
8,2335,0,112,0
4,375,0,174,0
1,15,0,180,0
10,0,0,140,0
14,10,1,176,0
4,165,0,184,0
8,25,0,200,0
13,85,0,180,0
4,5,1,280,0
8,15,0,0,0
8,25,0,280,0
8,5,0,0,0
3,0,0,300,0
11,25,0,120,0
2,54,0,0,0
11,375,1,0,0
2,3,1,300,0
11,25,0,108,0
1,0,0,76,0
8,3335,0,180,0
2,165,0,168,0
1,5,0,0,0
8,29,0,220,0
9,75,0,300,0
7,85,0,254,0
11,4,0,380,0
6,165,0,220,0
9,29,0,309,0
2,5,0,144,0
2,75,0,80,0
7,279,0,280,0
8,2,0,200,0
3,335,0,140,0
7,2,0,460,0
8,946,1,200,0
6,45,1,120,0
13,5,0,0,0
1,0,0,350,0
4,75,0,180,0
6,2,0,180,0
1,0,0,200,0
9,875,0,160,0
4,125,0,160,0
3,4,0,420,0
4,15,0,231,0
3,29,0,80,0
8,0,0,120,0
3,125,0,440,0
8,25,0,180,0
1,415,0,80,0
8,4,0,170,0
8,54,0,136,0
6,54,0,120,0
4,225,1,120,0
8,5,1,112,0
