@relation ring

@attribute A1 numeric
@attribute A3 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
442,49,238,-789,196,0
-2122,1332,1297,1,-2881,0
-109,214,-906,3776,-1554,0
-3108,-1712,-174,1141,-2505,0
13,868,1626,1672,1507,0
205,1081,-1364,2404,3502,0
2755,2617,579,234,-2708,0
1588,3758,-1015,-1483,2368,0
583,2414,-3315,-3117,1326,0
-233,-2348,-1183,623,-56,0
2671,931,-2183,-72,751,0
-127,1214,-75,102,917,0
-186,22,1192,1902,-3528,0
-326,1653,-2173,-581,1102,0
1168,-1843,1271,157,-1276,0
-131,-1744,1873,1003,3962,0
-3646,-5281,538,-1511,2609,0
852,-2565,-1137,-1425,65,0
-396,322,-694,1872,-1681,0
-207,418,1558,-2492,2257,0
844,-148,1108,-59,-231,0
-1573,-131,-2859,1352,-1074,0
-3056,-3296,2349,-886,67,0
1466,-69,185,221,-1745,0
1522,-2535,246,3069,955,0
-381,-1451,2502,-1386,-866,0
-3697,1608,178,1331,1091,0
1063,-2449,2296,5924,1205,0
1215,1095,-952,-1422,1549,0
1733,-1706,-469,-1401,1296,0
4759,288,1487,-95,-1495,0
-423,945,-348,-2546,4096,0
366,-1374,1471,262,-105,0
-663,-63,-1267,1349,2374,0
227,4337,416,1936,-3702,0
85,-1597,1642,-24,97,0
1656,-2632,97,393,2716,0
-113,1076,1249,-113,679,0
-858,37,42,244,686,0
1008,-447,285,3993,-1204,0
-4,2554,1771,1264,-1299,0
4,-41,-1064,176,-157,0
1648,1175,1024,-1563,-2847,0
65,801,-2618,1885,58,0
1976,-925,1867,-1756,136,0
2656,2897,-7,-257,1066,0
834,1492,2898,2127,124,0
-1144,-2555,508,55,3781,0
589,-394,4953,-3796,205,0
1685,-1855,-2378,2801,-1809,0
329,-4024,4303,622,1467,0
-983,-11,-267,-1195,1277,0
1319,1713,-3923,-2731,-283,0
-3083,-2091,1828,289,-394,0
756,133,895,-366,-44,0
219,-1092,679,1094,-4851,0
1481,1074,-954,-656,-2378,0
1749,666,286,-954,-1967,0
-137,-3396,-175,31,51,0
45,-5162,-2437,-3065,194,0
-2185,1576,-1288,1326,-1509,0
-1186,-4428,-907,1073,-817,0
-1843,-102,-411,1806,2011,0
-2875,2449,-21,32,3929,0
9,-1537,349,418,1386,0
2642,2878,-2002,-2934,-581,0
1376,-2161,827,-435,-39,0
1073,-2314,-1939,-88,2618,0
1573,2281,-4688,438,-1169,0
1078,-1965,-77,-224,465,0
-4671,-774,1763,2457,-638,0
2,-234,315,-1868,15,0
-2107,1509,-516,-874,3823,0
-1719,-73,1099,-973,511,0
96,1096,-326,983,217,0
-2535,-933,236,412,2866,0
-537,-1714,2754,3211,4447,0
-308,-4035,2381,-1031,919,0
-1582,-2613,-2495,-454,1507,0
179,1466,-2622,-3491,3078,0
1843,636,-206,1196,2381,0
-1664,766,1457,118,-1238,0
2325,1675,-71,2156,-2506,0
379,333,-2216,3125,1214,0
11,2284,775,-214,-883,0
2327,-3178,-447,966,1004,0
-407,2667,-672,3259,1129,0
-93,-489,506,-1681,3961,0
-379,-2174,232,-478,1913,0
-83,2431,394,85,-176,0
