@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7,13,16,20-21'

@attribute A7 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
911,598,1431,302,1
-12,-1081,-123,3568,0
-21,3257,243,2526,0
-2164,2321,1378,159,0
78,-317,104,98,0
738,235,1318,1138,1
-1116,3879,-203,-3288,0
2326,-754,656,272,1
-383,-281,-884,2014,0
-1148,616,239,-96,0
2129,463,-889,99,1
468,636,869,51,1
429,103,1089,743,1
2347,153,-1605,-1816,0
-2822,-65,372,-2987,0
94,-414,-581,-461,0
-2,212,652,1997,1
-1025,2057,566,1257,1
148,702,-235,1107,1
755,2409,-1153,888,1
-1649,109,-277,1747,0
783,-912,-1234,1243,1
2004,916,-2667,428,0
2146,2156,1052,111,1
923,146,-975,-13,1
865,-132,2164,-1116,0
301,-1094,-1353,944,0
-399,-353,-2292,4524,0
-1317,-639,-1818,152,0
105,384,-37,-1979,0
-2664,-29,1709,-802,0
365,1,1527,71,0
71,486,39,-814,1
1337,1243,1974,-279,1
-182,2474,1796,-4129,0
-672,273,959,1924,1
973,-4132,-1202,-612,0
-563,-159,1003,-51,0
1383,196,-47,1302,1
693,437,622,118,1
857,-169,204,602,1
574,-219,1333,-857,1
-738,695,642,942,1
1284,954,66,-175,0
1008,132,-341,-126,1
-315,86,-766,324,1
2428,-2618,439,-1657,0
-355,1572,2568,1564,0
169,1531,-695,2927,1
-356,429,963,983,1
743,-1117,892,-408,1
998,112,3826,1676,0
-137,2264,184,342,1
214,-257,-511,38,0
104,-1105,2616,1195,0
-891,1223,52,-602,1
-59,799,-904,-216,0
1181,-26,262,628,1
1236,741,158,-152,0
1001,1315,1424,492,1
1225,1772,2999,-165,1
-826,-1408,1075,-132,0
1333,-146,-1317,113,0
-33,1073,253,232,1
2347,66,-1112,1093,0
329,405,81,152,0
554,-3748,3165,1213,0
-1856,-1558,1116,-544,0
-187,-461,-688,-422,1
449,44,1241,756,1
-1264,-2154,763,-4534,0
808,1205,-36,-487,1
-759,-1539,-1426,-153,0
2801,1152,526,-452,1
404,-4011,1895,-639,0
2725,1377,172,-759,0
2843,-1521,1119,-949,0
2692,3633,-2129,1453,0
-3261,727,-78,424,0
39,976,989,-9,1
369,1502,1208,-772,1
593,869,-691,1041,1
724,1897,-2984,-521,0
-158,-3974,-1199,242,0
35,1296,-826,33,1
-2214,-4732,946,4988,0
-255,1284,439,9,1
1487,-3136,-922,-439,0
-91,1336,2311,-5382,0
-277,1349,233,5969,0
-483,1216,-813,403,1
341,-377,2916,1053,0
122,-1251,-326,-464,1
816,-161,-519,-1432,1
841,64,-44,936,1
1717,-249,-783,657,1
2343,1383,-856,-1234,0
952,1566,-348,-1109,0
216,-1827,98,138,1
-29,-342,1922,-1968,1
-1171,-1076,-1092,-1212,0
-2,-287,-1507,392,1
-538,-975,-849,-761,1
-449,-24,-2461,196,0
-1683,-435,-1636,-2071,0
-737,-543,-1047,-517,1
3115,2419,-1007,-104,0
-3255,-44,-1638,1173,0
-867,1458,1198,753,1
-4182,226,-253,1033,0
1715,-2926,-2805,-125,0
-2037,-2142,-593,1417,0
36,974,7,-329,1
1628,-854,-279,-163,0
111,-2373,1128,1795,0
-1365,1727,2082,966,1
-235,-1,-1165,-117,1
132,-1898,1078,-1314,0
-2291,-645,913,-2601,0
-2546,-691,-2041,785,1
-624,119,2063,-1898,0
2588,1584,1152,37,1
-2314,-3367,-2269,2399,0
48,-2814,1485,35,0
-228,541,6,1244,1
-303,3563,-3233,-217,0
2194,2594,-667,983,0
-54,-296,-875,723,0
-729,-132,-2979,335,0
1087,-106,454,1711,1
1411,-302,1675,-996,0
1573,1077,1174,1026,1
289,-405,-288,201,1
1072,273,-834,-256,1
-1991,1171,747,229,0
1018,34,707,-91,1
859,259,1268,756,1
-902,1467,1672,863,1
-18,-1168,-1593,963,1
208,2198,-1383,133,1
174,295,-177,1974,1
664,1138,1081,1082,1
473,-2131,616,-717,0
-1541,2124,1875,332,0
1508,334,756,1019,0
-341,1345,-227,625,1
-49,2007,813,235,0
-351,-71,2041,42,1
2141,1992,2616,277,0
438,1851,1974,576,1
1525,-1895,4767,483,0
1632,1083,1834,3376,0
-1502,-963,542,2328,0
2105,-61,2154,-1494,0
615,-2139,2182,-169,0
184,457,1232,-622,1
3211,484,2941,1466,0
-1835,2736,-2323,-179,0
-3703,-2116,-3058,609,0
-1182,-252,168,1081,0
93,-2475,395,883,1
1341,-4393,1291,1553,0
-3129,-1505,3026,-463,0
204,1789,-86,17,1
1258,969,352,607,1
-1943,-42,2166,252,0
-2788,-2135,2168,1355,0
-124,-521,158,-317,1
-422,-33,786,507,1
-224,-1278,2379,2616,0
1101,552,1013,1293,1
181,-845,-1442,1009,0
-979,392,-3288,375,0
1861,2041,87,93,1
94,-476,-1008,-1084,1
-365,-4845,3218,-2437,0
36,67,-4084,-132,0
-3506,549,769,-222,0
-693,1648,-134,-2814,0
75,469,1512,-392,1
112,1213,-1322,833,0
879,1951,1182,-68,0
-144,575,456,2595,1
916,-1574,-469,1782,1
878,-475,865,-3456,0
2465,3271,-702,-578,1
939,1014,96,471,1
2073,277,5918,143,0
644,-119,94,754,1
172,-979,-632,243,1
382,288,133,1789,1
2134,506,1872,-1085,1
1869,1566,3406,1541,0
943,-36,863,91,1
1808,902,-688,1161,1
-527,1085,496,278,1
1987,-2578,3162,-1217,0
3508,-2827,-1258,446,0
99,-1064,-8,-1361,1
26,-3065,-2288,85,0
-33,792,1566,955,0
-81,388,-1277,-98,1
-621,689,1647,-1334,1
-725,903,-211,466,1
-138,-2444,4038,-2184,0
-2174,-3,-302,-329,1
-1621,1779,2934,-1156,0
-424,296,722,5,1
1305,3392,1057,2409,0
3828,-378,-2508,-2207,0
1763,1016,-3889,2246,0
-2978,1304,391,1048,0
1506,1281,2614,-1678,0
1381,-364,-113,1197,1
1428,-418,1723,884,0
-1554,501,114,115,0
1535,427,842,-1206,1
206,407,54,482,1
572,1403,196,906,1
1136,-285,772,2033,1
-5085,114,1343,732,0
214,2574,-13,128,0
-1078,-89,-639,2129,0
643,-3128,1146,841,0
636,922,-688,-427,1
-1432,-1944,-278,-3738,0
2994,-2735,3008,-5758,0
-205,402,1629,1959,1
1116,-425,833,371,1
-57,269,3818,-1259,0
2063,708,-621,-1201,0
943,-1482,1918,1287,1
-2133,1582,-902,147,0
-962,78,681,538,1
286,1917,-635,1269,1
98,1714,-219,1741,1
1098,1321,587,-263,1
168,1634,-1664,2916,0
1498,867,-41,-1848,1
449,-789,3104,-1102,1
-8,-1649,499,-443,0
3047,-77,1191,235,0
-642,94,-252,1007,1
132,-189,92,3235,0
-336,-276,1662,-2342,0
-247,-489,923,-138,1
1898,-147,3497,-1763,0
-68,1895,2377,325,0
141,1012,499,1855,1
-1746,2109,-899,-402,0
-9,1464,-352,1168,1
391,28,13,1236,1
-838,-423,2215,-541,0
131,846,281,118,1
-185,971,-1618,-306,1
205,28,-179,-116,1
-1899,1192,-35,1178,0
3723,232,-933,2085,1
-369,3984,-88,-999,0
3615,748,764,2106,0
87,1598,2677,2422,1
82,508,-1817,-933,1
-374,229,1668,1092,1
2691,2289,594,1292,0
497,257,1686,3,1
253,-531,375,-234,0
713,1415,-223,706,1
-48,-1053,-1783,-319,0
-904,795,1704,1618,1
-52,-289,1197,-983,0
177,2512,335,-342,1
-65,962,1403,348,1
-257,917,-674,923,1
841,1031,1448,547,1
1856,1747,72,1278,1
-1086,-635,-724,-771,1
84,1718,-1415,-403,0
-1811,3179,-61,2803,0
1051,282,2281,-365,0
-396,294,627,3759,0
-3538,-96,-577,-2962,0
1341,1634,934,569,1
-348,-322,566,1067,1
-74,886,818,-3,1
36,-765,528,926,1
1344,718,-977,471,1
-159,1361,1786,1783,0
-49,512,626,-198,1
-1343,2323,-1685,-588,0
2312,1779,387,1109,0
-1322,1078,974,1472,1
1447,2539,1518,4,1
-417,247,-17,204,1
577,-529,274,641,1
833,1712,888,43,1
4179,221,-1179,1274,0
-223,-71,9,181,0
-3141,-614,-322,-2183,0
1566,-1499,-362,-2411,0
2818,-214,-1297,-169,0
-4269,129,724,-1918,0
-282,-328,1148,1027,1
-3688,-491,3463,-1549,0
-1961,2607,625,475,1
-748,-751,209,-402,1
-86,938,-1139,939,0
454,118,1352,209,0
2007,-522,1703,1794,1
-612,-4,-146,1732,1
-1686,-239,4215,-683,0
922,-465,-1636,-88,0
-1343,-483,-902,1838,1
222,-2348,706,944,0
82,1317,-163,653,1
731,19,339,-1953,1
1638,1549,-1266,1812,0
-354,-1366,-1555,-3288,0
-82,1133,2432,-908,1
941,1328,-1357,-555,1
-104,-1607,-862,-894,1
1689,723,-587,-2704,0
53,563,1422,154,1
-1955,142,-836,251,0
-242,-785,-148,2225,1
4192,4506,-304,-676,0
-46,1637,-436,-934,1
2291,1279,1026,122,1
1343,2486,-109,1516,1
1099,1414,-365,1023,1
-799,1783,2577,-423,0
207,193,-747,1602,1
-25,-342,1278,-556,1
-1126,-765,118,-748,1
163,3379,-332,-1714,0
-312,-1482,-298,439,1
437,-531,177,1095,1
1303,2476,2279,-243,0
-25,-142,1142,-464,1
2389,1724,-961,-1216,0
-2055,2099,-3883,-282,0
-1614,12,-1324,-1815,0
372,-75,3288,916,0
1186,564,337,-824,1
124,133,-159,-943,1
108,-96,-373,-444,1
-3408,-4537,1114,1195,0
875,2842,1401,371,0
2194,1052,6,311,1
77,-2222,-101,-1307,0
208,-144,1726,605,1
489,344,-835,-376,1
-1448,271,2978,3,0
-2342,1743,469,1608,0
1583,-1058,1734,206,0
135,-845,2414,52,1
458,138,-29,3595,0
191,-2187,1247,458,0
-168,-1655,-654,3009,0
