@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,8,13,17,19,21'

@attribute A3 numeric
@attribute A8 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
898,136,598,-336,1123,1
-3081,471,-1081,-1711,2607,0
341,2762,3257,-1288,1199,0
1745,-1767,2321,-48,-1886,0
-2902,-6164,-317,-3832,997,0
622,-101,235,151,2022,1
1568,-537,3879,-962,-1953,0
-83,-66,-754,1172,988,1
-2682,-1535,-281,2078,449,0
-3037,-218,616,59,-2396,0
452,544,463,-68,845,1
1628,98,636,-125,-623,1
-7,-634,103,-1982,-26,1
5137,1056,153,-3465,-231,0
-2614,1696,-65,-1118,-2709,0
186,-3457,-414,1046,1404,0
67,1056,212,1808,-1003,1
1309,546,2057,1753,479,1
989,-13,702,284,-1669,1
2223,-678,2409,78,-178,1
719,-511,109,1041,327,0
1478,2051,-912,-432,1765,1
1052,-1267,916,1224,-635,0
-111,897,2156,-225,136,1
1546,2074,146,-258,-4,1
31,-458,-132,-274,1396,0
-745,808,-1094,-2331,-204,0
1436,1039,-353,-923,428,0
1755,-2795,-639,-1811,-2124,0
42,-585,384,2833,2134,0
-2343,-139,-29,-36,397,0
594,-932,1,-1486,4359,0
39,1217,486,569,1,1
1665,-214,1243,-822,96,1
3455,-2469,2474,-6,-1703,0
182,342,273,-401,-131,1
196,326,-4132,86,573,0
-1969,-2698,-159,116,-51,0
159,-5,196,2305,-1498,1
175,-132,437,-23,-509,1
503,1169,-169,-925,-737,1
1979,-1617,-219,-162,-894,1
1052,663,695,1223,764,1
2362,-84,954,4456,1113,0
-1468,247,132,24,1844,1
-1462,-1495,86,-1897,733,1
178,-197,-2618,35,-1745,0
-5047,-2903,1572,2621,1948,0
58,133,1531,977,949,1
1756,-1014,429,1245,-257,1
-613,-528,-1117,816,1018,1
-1682,-793,112,2069,-3478,0
-1415,745,2264,2025,-423,1
-1238,4222,-257,719,1774,0
2565,-3913,-1105,-145,-98,0
-159,1,1223,1642,65,1
3358,-246,799,19,-148,0
93,824,-26,2968,1235,1
-844,-2758,741,2162,415,0
71,19,1315,-284,-702,1
978,298,1772,427,2106,1
-2599,-4506,-1408,3223,-74,0
-384,1581,-146,-613,-33,0
974,1713,1073,92,-1034,1
-2856,871,66,-2101,1504,0
1352,-1353,405,-13,129,0
-1055,-4022,-3748,157,1632,0
1677,2945,-1558,1322,2954,0
1175,1129,-461,1052,634,1
1551,-525,44,2527,1402,1
-1395,-274,-2154,-512,404,0
762,948,1205,649,1861,1
986,257,-1539,174,1539,0
1946,1983,1152,-18,33,1
-617,-498,-4011,178,122,0
-588,154,1377,-244,1896,0
232,-1816,-1521,2825,126,0
-2822,2433,3633,-668,-2574,0
-236,-2523,727,-2905,29,0
-167,-413,976,2383,509,1
816,-1277,1502,2655,976,1
-698,-354,869,-503,-782,1
-1353,-33,1897,-4697,129,0
-1951,798,-3974,56,2043,0
128,31,1296,-419,-1234,1
-1852,-2471,-4732,-384,-1454,0
-299,-1429,1284,65,-1516,1
-2567,-2582,-3136,1472,134,0
3825,-2642,1336,2178,1013,0
-63,824,1349,2374,-427,0
-938,-357,1216,1288,-715,1
-3551,1402,-377,1926,3687,0
474,-135,-1251,-869,1086,1
498,668,-161,-5,2009,1
1918,1382,64,-601,-705,1
1914,204,-249,1536,298,1
-2379,2812,1383,-804,-175,0
-522,-1463,1566,-279,-1763,0
-159,408,-1827,1326,295,1
928,-206,-342,306,1488,1
-31,-2016,-1076,-31,213,0
-377,-866,-287,-268,1264,1
1114,1812,-975,-155,-1,1
-579,2489,-24,946,-1958,0
946,-1647,-435,-2317,-1882,0
1172,681,-543,779,-233,1
-24,64,2419,-1746,1207,0
1925,-1772,-44,-1,-1628,0
146,-566,1458,89,-676,1
-1189,-211,226,1776,-677,0
4627,-259,-2926,2821,761,0
-1674,1157,-2142,1388,-1,0
392,2507,974,3,248,1
1904,-2628,-854,-1411,-117,0
947,-3646,-2373,195,-895,0
508,568,1727,471,226,1
302,1074,-1,294,-16,1
1723,108,-1898,465,1127,0
117,-21,-645,1357,1735,0
783,-2208,-691,-372,1385,1
-642,-1502,119,-39,1565,0
-1146,841,1584,-1413,-8,1
145,-2938,-3367,6,234,0
27,2676,-2814,-1155,-2677,0
414,222,541,43,-421,1
3028,112,3563,-1385,662,0
-2254,-19,2594,1159,-84,0
3099,1008,-296,478,3331,0
-516,-721,-132,1556,735,0
-756,3584,-106,-809,1122,1
4418,-1567,-302,1616,-263,0
2274,724,1077,-387,1839,1
1606,9,-405,2628,49,1
1227,-56,273,-808,-37,1
-41,928,1171,-981,56,0
332,104,34,-289,-7,1
-35,888,259,-1187,1874,1
1041,-613,1467,509,211,1
226,2081,-1168,248,895,1
-848,986,2198,196,-1003,1
221,-106,295,102,-32,1
1036,533,1138,1126,758,1
-15,1478,-2131,748,56,0
-2238,286,2124,196,-2495,0
1536,1252,334,1031,1062,0
903,853,1345,1382,-374,1
4381,652,2007,2585,71,0
1243,395,-71,393,-126,1
784,-846,1992,-2718,1943,0
-267,-317,1851,1322,-77,1
-561,3138,-1895,5567,29,0
-3476,1727,1083,546,-1743,0
-2704,3065,-963,-22,2245,0
991,-1863,-61,681,-787,0
-572,-2051,-2139,-459,-2558,0
3081,1268,457,988,2702,1
53,3781,484,-1673,647,0
113,-746,2736,1716,-456,0
-134,311,-2116,-4687,-3517,0
1,-23,-252,-643,-2607,0
24,951,-2475,-1612,-1,1
2,201,-4393,-286,1821,0
977,157,-1505,374,2772,0
1176,132,1789,243,-88,1
1983,1118,969,355,277,1
3839,-139,-42,-297,2904,0
-559,-985,-2135,1,-1334,0
1076,-163,-521,1931,711,1
943,196,-33,508,699,1
-1003,1777,-1278,1616,-76,0
-125,821,552,-3,102,1
-777,115,-845,-1146,-472,0
-165,-2133,392,-51,-616,0
1428,31,2041,165,2,1
1052,16,-476,-459,1031,1
-1903,1118,-4845,-1373,-228,0
366,1034,67,-42,-1167,0
2238,-95,549,-396,1287,0
-4055,103,1648,-1296,834,0
1515,-13,469,-587,-59,1
-1026,473,1213,849,-1193,0
2138,-2364,1951,725,567,0
-541,1466,575,-351,-103,1
574,74,-1574,-94,-61,1
-2091,1619,-475,-1962,-1116,0
605,928,3271,-166,-135,1
873,1138,1014,998,-1139,1
-2994,3522,277,448,1165,0
38,1233,-119,-94,198,1
173,-428,-979,-568,946,1
1033,1869,288,-67,348,1
738,-1853,506,-13,-249,1
-131,-2106,1566,-1588,1075,0
848,308,-36,172,-421,1
944,916,902,-267,307,1
0,74,1085,1697,-206,1
852,1195,-2578,-289,-96,0
-791,2699,-2827,-868,376,0
-522,782,-1064,818,-1219,1
-2525,3376,-3065,177,284,0
-841,779,792,546,3074,0
-845,386,388,937,-524,1
-442,1092,689,988,-1208,1
-1661,38,903,638,864,1
-79,-379,-2444,-874,1573,0
729,212,-3,-428,85,1
-2398,2458,1779,1266,-757,0
284,-102,296,-308,855,1
-452,3872,3392,424,-2152,0
13,925,-378,2189,1238,0
-1017,166,1016,-11,-2269,0
-3548,211,1304,161,-996,0
464,442,1281,-1023,-5,0
-513,13,-364,629,75,1
-2765,-1719,-418,-1137,362,0
333,3758,501,-1215,1635,0
-1753,1212,427,-317,1588,1
24,927,407,23,44,1
4,-67,1403,-1556,213,1
493,499,-285,1145,1558,1
34,121,114,-2458,-2104,0
47,-138,2574,3548,-618,0
1506,-1973,-89,835,-1781,0
-783,3085,-3128,-1727,-915,0
744,623,922,-589,287,1
74,1791,-1944,97,-1772,0
-1245,1474,-2735,1494,246,0
721,884,402,-861,772,1
-822,-169,-425,667,-473,1
-1413,329,269,-5268,-108,0
-466,3,708,2993,-1049,0
-1769,31,-1482,-622,946,1
2947,-655,1582,1945,-3,0
833,-901,78,1386,-352,1
1161,-477,1917,-39,-1795,1
-99,2139,1714,-322,142,1
1149,-1576,1321,1503,2319,1
-908,429,1634,2315,4651,0
664,-176,867,-1431,1448,1
2278,384,-789,234,1062,1
-972,-806,-1649,-3251,-222,0
-727,-16,-77,-404,43,0
1035,756,94,236,13,1
2269,-1582,-189,1356,-1492,0
-2213,269,-276,-1307,-327,0
2322,1298,-489,-1416,153,1
-5642,-573,-147,-1344,1147,0
-1578,-292,1895,-1267,204,0
1199,347,1012,751,754,1
2105,5148,2109,-906,38,0
2294,2284,1464,-649,227,1
165,1542,28,-768,-12,1
-5493,518,-423,1192,2218,0
-115,-126,846,1362,481,1
2761,-519,971,998,1374,1
-91,1264,28,1717,754,1
-2235,1712,1192,2163,4649,0
268,114,232,1047,2164,1
-2219,-1797,3984,-1557,933,0
-1667,-1312,748,146,-82,0
444,2087,1598,-592,1951,1
1317,2153,508,381,-305,1
-231,745,229,542,828,1
1877,3254,2289,68,1059,0
-873,1279,257,912,176,1
-789,182,-531,747,-12,0
1606,911,1415,-581,-106,1
-237,-2305,-1053,-335,946,0
-2338,2205,795,-227,2152,1
1611,-1843,-289,805,2677,0
134,-447,2512,1534,444,1
-581,644,962,1204,351,1
-231,524,917,1116,-899,1
-568,1687,1031,-568,292,1
1503,792,1747,815,2576,1
-572,77,-635,37,1029,1
1352,1357,1718,58,-1868,0
-3519,358,3179,2887,2253,0
-3855,-988,282,-512,-625,0
-2565,1011,294,-424,-889,0
2357,-186,-96,-332,602,0
156,1018,1634,457,1932,1
719,841,-322,-109,291,1
-72,238,886,1248,-1002,1
-15,-1188,-765,1658,-287,1
-1281,835,718,205,166,1
438,1453,1361,-2628,1217,0
2107,203,512,-66,1026,1
-2729,2497,2323,-169,-44,0
426,139,1779,-705,3098,0
-216,-1065,1078,158,825,1
-666,-36,2539,429,1973,1
1135,1213,247,-584,588,1
802,-838,-529,125,373,1
559,545,1712,-509,-751,1
-69,-1982,221,-1745,-622,0
-1887,-3016,-71,1044,-807,0
-216,-1278,-614,64,-5101,0
-2495,-699,-1499,1662,1055,0
2284,-319,-214,-883,-1062,0
-1193,-2197,129,-1337,3732,0
618,-842,-328,2225,296,1
-779,473,-491,-2011,901,0
1097,-77,2607,472,246,1
-204,1546,-751,-345,55,1
-1414,1606,938,-1232,33,0
5236,75,118,-1648,-1267,0
536,1264,-522,1129,-1148,1
192,1505,-4,3292,213,1
-342,-2064,-239,-336,-2605,0
324,1044,-465,-38,-28,0
125,643,-483,-219,-125,1
184,1845,-2348,-303,-449,0
222,-1558,1317,582,-19,1
2058,-475,19,-1617,-1438,1
-1728,-199,1549,484,-2296,0
4486,-1366,-1366,-195,3205,0
86,83,1133,-412,2092,1
74,192,1328,731,269,1
2048,-315,-1607,125,1524,1
-1876,-1902,723,-2514,1442,0
-202,-23,563,552,-136,1
-2733,-1655,142,1048,2548,0
833,78,-785,-1367,2364,1
3281,-1376,4506,-1382,185,0
-28,-166,1637,1931,764,1
209,347,1279,782,601,1
1295,2356,2486,968,2948,1
468,236,1414,1786,1504,1
305,-376,1783,-1081,824,0
-235,102,193,8,-111,1
