@relation ring

@attribute A6 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-235,-154,-2464,16,655,0
579,1837,-765,-2418,-1907,0
598,-332,2095,2214,-1081,0
-857,447,383,-3041,1353,0
48,-1383,2246,3199,-2385,0
-163,29,4002,-475,1091,0
-836,-97,-2866,29,-1436,0
-156,825,-1774,936,-1669,0
-1182,347,3548,334,-3383,0
3963,-4499,2161,39,-1796,0
204,1864,-1519,1087,-244,0
63,-2164,2514,-4,-1886,0
-3461,3581,2804,374,-315,0
-1555,3267,694,-1361,141,0
-665,-2237,-1858,3266,2272,0
128,1632,606,-2212,-1743,0
1576,-135,2192,93,-227,0
-1243,-515,1474,-397,-1845,0
322,2241,1684,-2229,586,0
2322,81,2551,915,-3888,0
-598,2804,381,-867,-866,0
-971,-66,-3053,-1382,-559,0
4615,82,742,1561,1635,0
-466,605,-202,-3103,-2162,0
11,-1182,2221,-2521,2161,0
-3196,-435,-213,3266,-853,0
446,1066,-17,316,984,0
1275,-427,1874,2905,-2999,0
62,3024,-587,1,-4,0
2323,2831,-1498,3163,2191,0
-1908,-2802,-1337,597,-2191,0
214,-186,252,1282,-351,0
784,-3507,987,185,282,0
-2327,-1578,-229,1325,172,0
-2062,1368,-3803,884,-1801,0
-215,114,945,-1831,192,0
327,-1224,4674,2084,-1896,0
1904,-1518,-2698,-662,-293,0
1098,943,-2721,-402,-1699,0
2223,-913,-102,3136,-178,0
-143,925,-38,2494,-126,0
2292,-111,-2205,1541,-1884,0
1184,-4262,-403,1997,364,0
238,1221,-2386,-304,-1417,0
-565,-1912,442,-697,-472,0
-3029,694,-179,-709,-312,0
2921,1656,831,96,-2592,0
2787,-2265,2499,684,2577,0
-622,221,1563,795,3448,0
-2327,52,-2167,-2748,2867,0
-1794,-531,2381,-2012,1542,0
-2961,2308,185,-701,1584,0
-387,-61,1729,-1096,427,0
-958,-1218,-62,522,-2351,0
-2626,29,37,219,1223,0
2691,201,-574,661,-999,0
-405,56,-899,-2199,-1202,0
1021,92,203,1091,128,0
-267,-122,1464,-2809,-2244,0
-2565,191,-276,-769,1168,0
-2176,2656,1028,-338,-1737,0
-3,-474,-264,-1963,1681,0
179,-1714,154,1732,499,0
3353,-1269,1894,1013,-2901,0
-587,-2559,2122,799,562,0
243,1608,106,-1231,1275,0
3187,-1794,2667,-1873,766,0
-1018,-1598,-971,2088,2114,0
-738,-235,2874,-2399,-2406,0
2942,2426,3327,-6,-384,0
2158,2011,-1604,2537,1042,0
3106,-3101,4,3151,-1598,0
-2356,2826,1013,1078,-1395,0
2508,-379,-2287,1199,814,0
-109,-795,-128,-39,1597,0
-2052,3828,547,-26,1238,0
4804,2929,1609,2053,604,0
-256,2274,-1349,-1166,-69,0
-2351,997,416,-2559,-819,0
2416,4096,-1608,15,1816,0
-2368,-509,-2378,-894,-945,0
4871,-144,-315,346,476,0
758,-2114,-36,-1706,1459,0
239,-926,413,1948,216,0
398,1131,-1769,-2986,2816,0
-5009,164,728,-15,-676,0
-1081,808,-2498,238,-1467,0
-98,-113,1771,59,11,0
1469,-2009,362,1278,-283,0
2155,-692,4257,-2656,-1586,0
3117,482,-618,2366,-261,0
537,467,-2156,-2821,3604,0
-171,858,727,2476,337,0
-2159,-589,-804,-2185,-731,0
185,-111,-1002,-201,-4708,0
2843,-18,1378,705,-1102,0
2528,2524,1099,41,-2116,0
-3188,1641,626,-1641,84,0
484,-303,-2184,-3374,-4703,0
249,-838,-514,-1678,2218,0
-2632,-1276,318,134,1016,0
-1475,-293,3067,-959,-711,0
-687,-932,-1963,3926,-295,0
2103,849,621,-6933,2721,0
327,-2746,391,566,331,0
304,1674,118,6069,504,0
172,-1774,-2673,-951,-726,0
-1079,-1452,2471,3226,1882,0
-3164,1566,-237,-4,1055,0
-1512,-409,-1984,2432,3849,0
-85,-591,-313,1757,528,0
3446,1617,-2703,-208,-3175,0
1413,-146,-3726,-1447,-269,0
3355,94,31,-1221,1076,0
-1988,1294,-3073,-25,-2786,0
1311,-1897,1863,1393,-77,0
2003,-936,3214,772,1418,0
-1243,-2236,-1298,-3706,-2739,0
-4294,-2498,13,56,-1683,0
1711,4947,-84,474,-904,0
1282,1621,-448,2054,-981,0
-171,1334,838,-716,418,0
851,4924,-1502,3412,2186,0
311,-1293,182,-338,2525,0
-139,-1236,82,-538,-1523,0
-3351,-779,3176,686,-762,0
1413,-277,1619,412,82,0
3415,1718,1582,-4803,1403,0
466,-1182,2637,4096,-2607,0
-2917,-1992,-3352,1608,1236,0
75,1434,1919,-1307,-27,0
-2353,6007,3948,-1693,-191,0
-2032,-1923,-498,1984,3386,0
-44,-636,-1502,7,-66,0
-515,687,1453,1541,424,0
-4632,-431,238,2475,-486,0
2493,-1667,318,-68,276,0
457,-1116,2014,-2523,-1953,0
-293,-192,-2765,1276,5126,0
1128,-1648,1218,-322,131,0
-462,2885,-1479,1459,1036,0
17,-1908,-2361,-5,-2093,0
1247,2213,412,-176,-3837,0
1835,2141,-1342,-612,1943,0
-1684,1011,-2028,2169,-573,0
-3,991,-1395,1307,1996,0
-357,718,-1372,-2522,1781,0
1265,-2572,-288,2902,-2419,0
-429,-2661,4695,-499,203,0
-515,-219,2371,683,1242,0
2258,-49,1668,-4829,-1935,0
1143,-1069,1846,701,-1531,0
794,-998,-323,8,1816,0
-1,272,-307,1298,-817,0
4058,155,713,-1435,-1608,0
994,1229,983,-518,-213,0
1692,1216,323,509,-2595,0
126,6285,-311,-2475,-1822,0
-1997,337,1724,761,729,0
-1421,1438,28,637,-331,0
682,1764,-2695,234,-3714,0
121,-1972,2555,-3752,-1242,0
1626,1668,-559,-1552,-1979,0
1053,1708,-34,-2834,-16,0
-748,-4646,2375,-1257,-2102,0
-3253,-1047,-795,-468,-2014,0
-958,1706,-191,-612,-1333,0
336,-1836,1866,1278,-464,0
-279,36,506,2938,-1989,0
-135,666,843,2494,-38,0
2704,1228,3487,2607,161,0
3002,4436,646,-2811,4116,0
963,2222,3471,207,421,0
2492,-2467,-749,1,2377,0
-287,1631,-492,-1839,-1717,0
702,4191,775,703,29,0
2393,652,-4003,-2383,1527,0
2189,-4528,-633,-78,-1261,0
2606,-77,555,-1293,3645,0
-877,1702,293,-3201,55,0
1451,-2051,-5037,-2674,-4367,0
-1446,1503,626,-939,4534,0
28,634,364,-555,925,0
-1298,-1585,3622,-1446,-949,0
-1664,-1688,1992,856,-1722,0
106,523,442,102,-432,0
3827,5525,-1734,665,-2031,0
-499,-3292,68,318,-182,0
475,-2534,2656,1474,-1454,0
6384,74,-2115,-2283,2886,0
-1553,-968,4137,2562,-21,0
3488,998,-853,-2737,-3478,0
-1857,575,228,754,143,0
1874,-1822,-0,-1517,-1924,0
2656,126,3154,-1764,-1284,0
