@relation ring

@attribute A6 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
183,-2009,-804,-1006,1567,0
16,1224,72,-867,812,0
1727,3158,-913,-2118,2189,0
-1517,1639,5821,643,-2362,0
259,986,-289,-2339,228,0
192,-1199,-1458,582,-5368,0
-242,1293,-266,3392,-3724,0
-193,-1672,467,-962,565,0
-2264,-1797,2047,1537,1577,0
1111,-3417,1502,1296,-429,0
795,825,442,-102,1814,0
94,406,2636,-3512,-2042,0
2684,191,216,739,-541,0
2769,-5649,507,106,1048,0
838,87,-1239,199,2238,0
2258,589,-31,-2722,-2025,0
126,-6221,1001,-122,869,0
2451,905,6082,868,-1812,0
-144,-692,1322,228,482,0
-26,-92,-1631,-518,2689,0
1715,522,2766,271,-2386,0
2077,-893,542,-665,3386,0
1796,-2744,-2601,1018,-1282,0
-504,-1115,1482,817,-502,0
-1426,-1615,-598,-529,4055,0
993,-1221,993,-1248,-1956,0
-435,-2713,-1384,1012,3619,0
1928,-2313,1669,-214,-1538,0
926,-58,-6226,-2105,-238,0
826,-981,155,3537,-1665,0
-1982,694,96,599,-49,0
-1243,-442,-2215,977,217,0
2394,1283,-2815,-1654,-3142,0
-372,-2597,-101,1567,26,0
403,2261,855,1288,1846,0
639,527,145,3177,4063,0
-2333,799,971,-265,4074,0
-2033,-369,-3197,-96,-1797,0
3493,784,-3323,208,-1674,0
275,-3428,-635,-1352,107,0
196,-719,4384,2839,655,0
-1111,157,-709,-2505,-415,0
1413,-1462,68,-1447,-87,0
-1096,2248,1435,165,1404,0
104,-1678,888,-3984,1858,0
-1132,-1648,688,1491,-3399,0
1223,1748,713,-3821,-333,0
-3039,241,-1745,-92,774,0
-498,236,895,127,-1634,0
-2018,-161,-2897,-2762,1569,0
118,-3059,-1524,-2546,2713,0
-3798,-3218,-2552,-1737,1421,0
1364,928,1572,-134,224,0
2718,214,76,-609,632,0
54,-11,-668,-17,-837,0
-28,2879,-451,2857,-34,0
793,-1087,257,-1211,-1281,0
-401,164,1914,-2413,1628,0
548,4718,-383,837,-206,0
2052,2458,-3368,1217,-1742,0
1687,1224,-2349,-1798,-4192,0
-1086,-65,-4876,-1082,8,0
-1538,-19,-794,-3107,-2195,0
2155,2966,-2023,-2656,99,0
-1411,-98,1882,761,-986,0
-166,-3217,2197,-78,472,0
366,-156,1201,35,-792,0
3309,-2072,145,888,3195,0
391,1766,2726,843,253,0
-401,-1309,828,-1985,61,0
-1968,-3409,-97,-323,-799,0
-768,429,1468,-1966,-654,0
717,-1921,2516,615,1747,0
4,-2004,-312,-1377,-1579,0
935,-137,-916,-1984,95,0
-1639,-824,-2027,-2956,-1472,0
1079,-191,784,2676,-2013,0
-1959,3302,1289,-537,497,0
-1728,-172,-1868,1626,-928,0
-2231,6303,1383,-73,2173,0
3254,-2019,7,1187,-2002,0
25,-1431,-316,-1772,-124,0
-2509,-905,1908,-2991,-228,0
-562,322,125,818,1451,0
-2377,-91,19,-313,596,0
-8,15,668,1068,2323,0
-1316,2857,-2044,-1431,1078,0
2674,-139,1019,-758,628,0
144,538,1497,-1524,-3237,0
3778,-1844,-1218,-1821,-1195,0
1124,-2663,978,-683,-2076,0
72,41,1368,-1396,-1097,0
-151,-1848,1888,1353,2329,0
304,1225,3352,-1679,111,0
228,-3302,603,42,-953,0
3513,-2364,-2201,-962,-2375,0
49,-119,-315,445,463,0
-3225,1804,-2213,567,2217,0
