@relation ring

@attribute A7 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-949,-1665,4149,-2197,-125,0
1078,-2388,-931,81,106,0
-2313,565,306,58,-713,0
426,-66,1351,228,-1729,0
211,-3599,-1612,-673,-573,0
2015,96,1912,-148,-2466,0
815,1874,4501,2209,-534,0
66,-47,104,-127,1226,0
-151,1166,-88,-7277,1565,0
-2096,-1744,-1126,-609,938,0
1027,1322,1962,712,-411,0
3533,-1821,-648,1817,-1801,0
1656,-1099,-1081,-84,969,0
-1156,-1736,2121,3,781,0
-196,-2552,-2332,1977,-123,0
82,1981,-316,1972,411,0
-1686,1807,2889,587,1457,0
14,2163,-1291,-2201,4142,0
34,-2537,3685,3519,516,0
1232,2941,-344,5267,-979,0
-1799,226,-2072,69,-173,0
-1493,623,891,232,2932,0
93,-745,3185,-1958,-1954,0
-282,97,6,228,-4186,0
1115,-1388,856,4166,-318,0
1809,1221,-1897,2322,-1565,0
284,-3903,227,-271,-1269,0
-2238,-1025,-146,-2023,595,0
1603,89,-3228,-1266,291,0
1106,404,476,-4494,-863,0
74,1033,1577,-2029,-702,0
-1989,1138,-123,-187,-657,0
-1788,554,676,-645,-1248,0
126,279,19,3378,3299,0
961,111,-558,2566,1357,0
-1413,2006,1054,116,-1303,0
-827,562,-375,5303,-2396,0
-23,4752,-3146,826,2899,0
1371,1794,-1716,-2441,2304,0
-3834,-2044,3127,-395,-3027,0
-2037,-53,-2142,-4665,1417,0
344,1088,-4597,-1768,2214,0
-1514,-1972,1883,-3072,74,0
-563,-2644,-159,-2658,-51,0
2276,-2098,289,3452,-2983,0
1745,-661,552,1389,-2284,0
-1927,1593,-1675,685,-169,0
1864,1214,2367,601,283,0
79,-1131,573,1146,-1086,0
-1044,241,-2167,682,-1695,0
-1319,-1715,-1525,-1919,63,0
3053,-1499,1243,-1555,2611,0
-4921,-716,-2807,692,-65,0
2991,-118,2321,317,1957,0
118,-2692,-1483,63,2136,0
163,-27,-306,-1136,-2197,0
-332,2043,-6,-2754,1442,0
1629,-1587,-1197,708,-1636,0
-2114,1772,582,-118,661,0
-1071,-123,211,-142,-1712,0
-1265,-732,1869,18,-2014,0
2725,1815,1377,2004,-759,0
-785,-1692,-728,-1504,-1729,0
-209,2177,-357,-3675,-3648,0
-4649,-312,2456,6223,-1043,0
2343,-2075,1383,1134,-1234,0
-2429,2086,239,-2365,-332,0
-1022,173,265,-579,-475,0
-1173,1727,-1009,2796,865,0
1894,304,678,-1964,-1274,0
-4992,-702,1264,683,-825,0
-264,-2213,3932,301,23,0
-2581,1266,-2184,2024,-664,0
-2133,78,1582,205,147,0
-443,4216,3185,197,1118,0
-1648,708,-232,2682,1434,0
2091,-407,1095,1028,-2309,0
1308,49,3082,1886,749,0
1397,-3124,-222,-462,1623,0
978,-3376,539,723,1101,0
-1272,-3454,862,733,-579,0
5838,-1947,104,-1023,-2767,0
1672,-1347,952,4268,-145,0
2704,-691,872,-2753,-525,0
1843,2093,-3379,-1473,2456,0
3684,2699,127,626,3452,0
1957,2086,1749,-114,2674,0
381,-1397,-287,1316,864,0
-1601,284,84,2869,4,0
3214,-1946,3188,2023,1368,0
-67,422,242,-279,-531,0
2013,126,634,-222,458,0
2011,-1474,198,-1554,342,0
-748,-5717,23,-1402,199,0
-3874,1406,-537,-836,-579,0
-157,2057,-1352,-132,711,0
-3627,1435,-364,1476,-2277,0
147,-143,-416,-1174,956,0
-607,-2991,-1168,-1817,-2522,0
-1267,-701,-1878,-172,-494,0
-111,767,249,-1267,2451,0
2447,-1458,-3345,269,-152,0
-775,-1294,-2921,-4,21,0
2092,2165,2616,-2996,-1298,0
-2528,-4417,361,-174,177,0
-1519,4436,2555,872,3973,0
-32,2178,19,922,5792,0
737,-2574,-5,3613,193,0
2534,813,4632,2669,-3293,0
-33,-125,1414,-3348,3378,0
3112,1842,66,-524,-1419,0
-679,-3192,278,-1382,-178,0
-2669,-591,637,-1967,-969,0
-717,127,-2277,-883,-1152,0
-1708,1621,805,-4829,-453,0
481,3529,-1921,-454,1078,0
1078,-3137,213,2756,13,0
-896,-861,-888,4808,-305,0
-796,-198,724,41,4429,0
-18,1001,-2,373,-762,0
539,-2142,125,1378,-2451,0
1562,302,112,2607,992,0
2655,971,-117,-944,2348,0
1708,1551,615,-45,2892,0
3958,-1838,101,-777,7,0
4436,2477,85,-425,1474,0
-251,1474,-1758,65,5874,0
4025,-2768,-1644,-2177,741,0
116,-182,-1025,755,-1354,0
-2795,3193,577,2165,-1772,0
-2216,872,4155,2904,411,0
3543,2168,-349,-497,-2137,0
-3398,4021,-23,-604,-1159,0
-296,44,-194,1275,-1779,0
-3152,838,1733,1048,-1387,0
2229,-39,1268,384,898,0
378,-65,-3146,-1423,14,0
3551,1137,-3174,-1265,1657,0
-898,-409,-1634,-386,-3491,0
-2716,-114,-122,-2768,4704,0
1018,-701,-1567,-5458,876,0
-225,-1465,-2616,1666,-2728,0
-89,3329,-38,1143,-219,0
