@relation ring

@attribute A2 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1607,-178,4514,159,72,0
-343,3716,-886,-1543,-4306,0
-1127,1,-856,-85,-1796,0
305,-344,-1241,475,1139,0
1876,-4174,-933,488,2042,0
177,-676,5146,2972,-1023,0
231,-269,5441,41,244,0
1693,-981,769,2731,756,0
1404,1786,1257,-1367,-1454,0
-5354,2256,2742,19,-301,0
3142,-2082,1933,-317,2161,0
804,-2172,-2725,2182,1695,0
-322,1097,-3769,4568,-2309,0
-2201,1252,-353,-103,11,0
-667,52,-12,-655,827,0
-633,98,1563,2947,-1846,0
-1706,1193,-2008,179,-151,0
778,-229,-507,165,-582,0
677,2764,-736,29,-5663,0
3178,-2573,-938,-277,924,0
-1094,1084,1717,-982,3291,0
1098,-1501,622,1312,369,0
-988,-2098,289,-47,-395,0
2547,-1105,1372,-1267,2326,0
-1139,2635,-2951,54,2186,0
96,-416,128,-12,1125,0
-616,3153,-68,1495,24,0
-953,1593,-1675,-385,-549,0
-4037,-1099,-1313,3823,-3008,0
-1325,-113,1256,-133,-762,0
-416,-1599,1504,-394,1411,0
-2364,4384,3933,655,-1264,0
634,-879,111,-2383,387,0
736,1492,1108,964,-2057,0
4091,-1,-5,1228,-1463,0
-1888,-123,-1793,-1473,154,0
-3229,644,3332,-373,-1236,0
4929,1295,-949,713,-2413,0
556,-52,1423,1546,-3674,0
1745,-5064,1609,1022,195,0
818,-948,-1598,-2713,-1699,0
-342,507,-2,1048,-982,0
323,-2964,-2419,969,-2434,0
1474,-1646,566,2721,2142,0
94,1796,368,1883,-2496,0
-2884,-2002,-745,-174,1381,0
413,-3358,2074,2741,-786,0
7,-2293,-276,576,1686,0
487,-1189,1125,461,-1185,0
-64,242,1193,3755,2579,0
1525,-2223,1136,-2662,-4922,0
-663,-1091,-2569,-2341,-1004,0
-1912,53,1147,-419,-579,0
-1645,-341,1815,2623,5444,0
1154,241,-2167,-519,1723,0
2707,691,-1102,-1611,-2424,0
5596,-233,-1212,2551,309,0
-212,631,2024,1481,1047,0
-1428,3132,753,1907,-1476,0
-1772,-1716,186,336,2343,0
769,-53,-2142,-359,-1,0
-694,-1083,-323,108,2441,0
-543,-2313,1442,1596,-908,0
-1817,-2798,1496,-3522,114,0
1625,4904,493,108,9,0
-1079,-85,1184,606,3386,0
-518,2073,372,1696,1526,0
632,6278,-71,-274,-2595,0
-1722,-1492,3979,-317,-2094,0
-2741,1624,1842,-1773,-331,0
1032,1028,-996,455,-698,0
961,-942,-735,1105,293,0
189,-4095,5545,-285,-1322,0
-4291,514,1228,-3189,-121,0
88,-2708,-2205,823,1692,0
212,-114,-122,234,1721,0
648,778,-2426,-2331,-583,0
-1049,17,-12,3201,-1514,0
-153,-1693,141,1629,-148,0
12,-579,1856,-1202,55,0
-554,-89,-156,-3368,-184,0
415,-2749,43,-1912,238,0
446,-2,612,3513,-322,0
207,-577,66,139,1504,0
-3334,1173,-1734,357,2164,0
-2175,855,418,1846,-2891,0
206,-1569,-382,375,38,0
1872,-158,-751,-706,-14,0
1622,-149,-3813,8,-515,0
4198,-1373,-614,-2319,-1613,0
535,-109,33,-1824,-295,0
445,-1506,1732,1282,-2473,0
-263,22,2888,-1354,-1,0
989,-1267,-1603,-2594,1597,0
788,-306,-1107,1004,1784,0
2026,317,1576,-398,-838,0
-1177,222,-1238,1456,39,0
-1374,1087,-1583,-84,-258,0
-442,1626,1311,742,-3066,0
569,-119,2798,1279,-1252,0
-1891,1543,175,-686,1049,0
134,-2574,-3562,-396,-77,0
-631,-383,-1212,-206,-706,0
204,1833,-195,1521,-2919,0
-1526,1172,998,139,3301,0
364,-1183,409,2534,-839,0
198,-1459,-138,109,-732,0
9,-1987,-207,-126,4,0
-936,2782,-5,-2141,282,0
-1782,2777,-3268,206,1053,0
3018,1922,-2884,6031,1811,0
-117,-3315,-1925,357,1642,0
-996,608,-3983,-191,-132,0
855,2987,-71,1179,-807,0
534,1303,2692,-2266,-551,0
98,1396,-1114,-146,187,0
2589,-122,736,-945,5,0
-937,309,416,-675,2665,0
-625,1405,-579,4,-1906,0
-1029,-1922,1547,-558,158,0
284,-12,-1016,-433,2996,0
-1988,-2692,-2127,181,748,0
1246,847,-516,-1361,1816,0
2956,-601,882,-2656,2296,0
-3254,35,14,755,-1089,0
2454,1565,-432,113,-568,0
2103,-1579,14,587,-1939,0
4572,675,875,-959,823,0
-1449,4122,-151,-132,-473,0
-109,36,-471,-2478,-547,0
1402,3184,887,-1574,-361,0
1553,-349,3643,2355,-2324,0
-231,-2652,-107,854,133,0
1721,-579,-821,-1551,-1291,0
-565,3126,486,-631,-1399,0
2149,258,544,214,-1374,0
822,-569,3,967,-66,0
76,-1128,2184,1011,-1493,0
-1413,-261,-11,-2309,1176,0
39,2169,411,1366,2034,0
433,-614,3251,109,2316,0
2091,-193,1929,-1593,-1132,0
-3958,-388,1566,2763,1075,0
-3527,-1227,804,-1971,-4704,0
-5379,2156,-3329,2457,-1118,0
2232,-867,-1326,9,-963,0
16,-2145,-1628,-2738,-499,0
-285,67,4286,1448,-1166,0
534,-705,-3969,-195,1599,0
3889,1527,-6227,-1349,-3913,0
2754,-2024,-1235,-2246,-218,0
1109,353,-366,-1214,1825,0
-5,646,1724,1484,1385,0
3379,-871,-2806,136,146,0
3469,-1637,-2457,2403,-2054,0
4207,2297,3298,-1958,-1296,0
1381,-2114,1806,1496,-2979,0
2444,-222,893,-3869,151,0
-782,945,2898,1679,1843,0
1656,-67,-1275,2138,388,0
2788,-2032,106,2474,-371,0
975,-87,-92,-2551,-2537,0
3034,5762,186,-3381,-131,0
