@relation ring

@attribute A1 numeric
@attribute A2 numeric
@attribute A11 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
535,1022,417,-2591,0
156,-976,-1695,802,0
-324,-1015,-113,651,0
407,1389,-564,3102,0
2581,76,-313,-1493,0
126,77,-4704,1226,0
1197,-2295,744,-1253,0
-535,1003,1162,-866,0
172,-2304,2271,2617,0
-397,396,2458,575,0
1148,1719,3755,1093,0
-939,-1709,1751,-582,0
-2205,68,-1927,52,0
1491,-94,-1639,2177,0
844,35,1209,-2494,0
-3167,-575,2008,3815,0
-828,3,-2734,-707,0
-856,1789,-896,282,0
2776,-2288,-717,-794,0
329,1098,4303,369,0
-547,-1043,2837,2015,0
-1295,205,-2052,-313,0
-416,875,1902,-1497,0
-42,1364,-625,2689,0
-272,-1285,-3524,786,0
97,388,-2884,1806,0
832,1135,-1604,-1478,0
-2252,-3623,29,1111,0
2083,-3809,129,-378,0
-553,628,-1551,-643,0
-254,-3657,2735,199,0
-251,1552,1613,325,0
2353,4783,-3248,-312,0
1161,-257,1314,-37,0
1292,2097,-3373,638,0
94,392,-78,-398,0
-2911,-128,-258,-263,0
448,16,1925,1735,0
-277,-2087,-1232,-3443,0
668,513,3224,1517,0
4446,-2026,431,1224,0
-943,-1108,-3332,346,0
1034,946,989,-1907,0
2025,2029,122,3074,0
45,-1022,2726,-2708,0
-4671,-109,1763,-896,0
-31,2553,-2085,157,0
-4,-2063,-2353,-2123,0
-3565,1211,1172,3,0
-1061,-2492,2115,-2967,0
291,-263,336,584,0
1536,2966,1089,1906,0
-6,-2786,-3134,188,0
269,-301,-5604,-1712,0
392,1479,2244,2386,0
-56,3227,39,-762,0
-2331,-1441,-1187,-1492,0
1047,-1322,-281,506,0
-2096,1404,-1007,-1454,0
3307,-66,-908,-2379,0
388,3756,-3534,647,0
1305,724,246,4163,0
1244,-22,1317,355,0
-733,687,444,1453,0
354,-1926,1026,2185,0
-299,284,-2679,741,0
-1641,364,512,-8,0
3395,-1276,-1005,-2733,0
-3407,3142,264,2161,0
-635,5756,-2997,-228,0
1327,-1726,167,-3905,0
3052,-4006,1518,-267,0
-4146,467,208,-678,0
-889,-2508,-2102,-4647,0
633,1151,2027,-533,0
547,2814,-596,-2163,0
888,848,-1503,1506,0
1516,1407,711,-4367,0
1491,-2078,98,3205,0
387,3888,-48,-672,0
-1804,-1785,-129,-692,0
764,15,-424,-218,0
592,1031,136,-446,0
-2773,-1436,-1358,-652,0
-28,-1211,94,-2393,0
-638,534,-3026,-551,0
1375,211,2817,-616,0
1383,3907,-43,4404,0
3543,136,1493,-2199,0
1076,1319,-2295,-1019,0
-6879,513,1324,-2735,0
423,-1282,6557,1312,0
4166,1267,1268,-202,0
247,-1193,484,63,0
-1096,-292,2782,-395,0
-132,736,-2564,-2057,0
-771,109,1148,84,0
-324,98,-554,-254,0
-84,-41,2258,-316,0
822,-598,14,-112,0
-2166,-2341,27,561,0
-1301,776,-152,-796,0
697,1029,-727,124,0
727,-1345,214,1258,0
3753,888,64,-667,0
-1083,4014,5393,-744,0
-206,552,653,-45,0
-1,1524,1075,1208,0
-1447,-48,-787,1061,0
-2504,16,-2999,-499,0
4372,-1388,-967,916,0
-2289,714,1331,-618,0
-14,-3595,3377,-2756,0
-3083,2895,-3204,-2681,0
92,2378,-681,2129,0
743,-138,-1136,2087,0
-1328,463,56,125,0
1133,408,-1088,2134,0
1498,433,91,2316,0
-557,-91,-1088,-1945,0
2136,-1405,666,1466,0
-971,-2884,1142,1381,0
-3019,-2645,3216,2761,0
