@relation ring

@attribute A1 numeric
@attribute A7 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-856,2194,196,-1868,-536,0
-1428,2226,2663,3925,1232,0
-3491,256,-2155,-504,-1716,0
2346,-2008,-2399,-634,1666,0
-2897,-2164,1378,1135,159,0
-1359,-3699,-211,-155,-3946,0
3128,1506,137,-4,-216,0
567,-3278,-79,-2391,716,0
516,-24,-467,1127,248,0
-1605,482,129,2321,-144,0
1995,1896,-2526,146,-1822,0
-552,-1148,239,-4124,-96,0
-4274,-2168,1928,-3484,-385,0
-204,583,3259,3668,-1778,0
3703,-584,-1,-54,2409,0
-1832,2584,-1558,204,591,0
61,-64,1874,-101,-1136,0
582,-653,-144,1681,-2748,0
-487,-598,-2584,262,-214,0
1791,-904,3176,-1825,-1813,0
-2096,964,-636,-1562,826,0
2546,-72,-3979,1332,2229,0
-46,1758,62,41,-4154,0
-31,168,1397,-4324,-303,0
-3697,-1921,-3731,3,-1626,0
1995,-31,398,-1001,166,0
1199,-32,-282,1769,9,0
1054,-34,1121,702,-858,0
1085,135,2439,267,363,0
1225,-159,-6,696,579,0
-413,1803,2729,3079,437,0
3231,-2118,1501,2484,-489,0
-711,-744,-322,-1342,-2177,0
2669,-1493,-107,-3243,2241,0
2487,942,-334,-349,2829,0
1072,1477,-144,168,138,0
1392,114,701,3175,1845,0
-594,129,4718,448,-595,0
-1488,1629,-2064,1057,2992,0
3665,3463,1658,-2565,2551,0
-11,-823,-407,-266,-1864,0
1727,2365,4262,-943,-245,0
2003,2843,1119,-249,-949,0
-1472,-913,-1818,1208,-434,0
-1806,169,-1397,506,-1321,0
-744,156,164,-1336,-1573,0
812,252,448,307,-672,0
-4605,-67,1222,3237,649,0
3391,-296,-632,765,541,0
-546,1206,-68,1775,-53,0
442,-3085,-419,-3073,1753,0
1733,-2182,3492,-2239,-352,0
208,-1361,-2059,-2665,-2559,0
-4108,-649,-516,-184,423,0
-1285,-1561,658,4424,-762,0
151,2641,-21,-53,2697,0
-2174,-52,1099,1516,-153,0
91,-47,-1567,-3562,-2672,0
-1782,-4182,-253,618,1033,0
883,-97,-3775,805,149,0
-323,634,245,-387,3643,0
163,3291,-2622,-2558,-1125,0
-2158,-1768,2153,-2576,-1115,0
386,-2364,3472,2084,722,0
-119,-1458,1698,996,-2892,0
4504,2752,912,2886,-1247,0
1329,-1546,-21,-3756,24,0
-228,46,2183,1592,2072,0
-357,-4486,684,7,-183,0
29,128,1838,-2515,-2258,0
-3167,-876,-2669,91,-279,0
1083,-3906,-1812,-1488,2025,0
-117,2013,-889,-222,458,0
3379,1966,-1278,-2171,2711,0
76,2332,573,144,-1481,0
-2079,2131,1269,1863,-937,0
-1331,871,2803,-1456,418,0
-1825,1309,-343,-2185,-3128,0
-122,1364,-5735,1505,-5196,0
-323,-2188,1484,-178,2286,0
893,-88,-1836,-859,1675,0
-1759,-56,-2019,-2038,-286,0
-847,-129,1183,1945,2427,0
992,1088,1193,2836,821,0
129,454,1352,-962,209,0
99,898,-1629,-156,1846,0
2613,-2053,907,-213,-356,0
1704,693,1688,-32,-407,0
329,-3168,-1548,-1338,-217,0
-1062,327,-1453,-1292,1198,0
2256,546,-3755,192,-346,0
341,894,2288,-607,215,0
3475,-313,-1778,2645,1573,0
1,585,-1711,548,-819,0
-672,-2057,-72,2535,-3254,0
1821,-795,2865,-2039,74,0
1096,112,-1322,2699,833,0
-1828,4506,1706,-306,-2756,0
1631,-1769,-3663,-35,-1704,0
-434,-999,1913,1298,1584,0
-27,-3408,1216,757,-2095,0
1866,-1236,-2402,-1571,3558,0
4634,2885,1411,2383,2221,0
-3027,-488,71,466,462,0
-72,2218,1827,-3923,-5,0
2563,556,2122,-2612,68,0
-1562,-108,-2562,2002,-1444,0
-2287,-586,-2077,113,-3456,0
2026,-411,137,136,-1167,0
-421,1115,-2907,4166,-318,0
205,1713,-1199,3137,-2012,0
2024,-2764,752,-233,-394,0
546,1171,3,3511,-507,0
-572,3082,-582,-836,-381,0
1491,-354,-1555,-1412,-3288,0
-629,-173,973,1846,116,0
-3512,-2342,469,-3371,1608,0
-4474,-1156,2281,3,781,0
-3583,5011,1632,-833,-2655,0
58,-52,53,2902,-3072,0
52,2347,-1605,-1233,-1816,0
-2852,-2575,-3507,1267,1908,0
309,6,472,1379,-1208,0
-261,427,1019,-2587,-3466,0
-2192,-124,1865,-2446,-565,0
512,612,-562,-1042,-738,0
-1456,254,767,1748,-1214,0
488,738,-4868,-1742,1131,0
43,1492,492,389,-123,0
309,233,-2496,1855,147,0
-848,1007,1364,-681,-799,0
3622,306,1528,-772,365,0
4535,-738,-1573,-295,364,0
-1358,304,974,368,1176,0
959,28,-2766,-151,-1966,0
462,-2754,142,-1123,-824,0
-1283,-1923,474,2574,6387,0
608,-1504,1698,-389,161,0
-2165,222,1971,1642,2028,0
-44,-1071,-2647,-2312,-128,0
1188,-883,-1563,-2167,-777,0
-2964,914,-2363,-2103,-23,0
2136,-1272,-764,733,-579,0
-1134,157,-542,1412,-1385,0
723,-57,1907,-313,1399,0
3826,-712,-19,547,-3617,0
212,591,-2594,-1725,0,0
134,31,2542,-1972,996,0
-4059,-1144,2777,-8,-205,0
445,2129,755,-3675,-1124,0
-3541,2926,22,-463,179,0
-596,3115,-1007,49,-104,0
128,-637,179,-2044,32,0
-823,35,1521,-1704,-412,0
-102,-3945,-127,-691,1889,0
-1197,-1145,587,-1912,-556,0
-2245,571,-3547,3748,-2544,0
283,1822,489,-1185,-2619,0
1383,-138,1188,466,-8,0
45,2783,1263,-1685,384,0
2134,-2337,-1774,1435,-47,0
-1205,3463,-537,666,-14,0
-1389,-676,-175,-388,292,0
1426,-1158,172,83,2451,0
-2581,-53,203,-578,-2036,0
385,-11,4666,-118,1019,0
913,-117,-1719,3546,-871,0
145,848,-185,1329,177,0
-383,1482,-2263,225,-673,0
-578,534,-52,1167,1805,0
-421,865,2164,2887,-1116,0
-956,-1518,2133,-1426,-211,0
-2599,803,1974,-405,3126,0
225,-1239,2402,2928,361,0
-785,797,-248,-1084,-4462,0
683,-4261,-914,452,1312,0
3559,-3283,-825,-112,1386,0
516,135,233,2089,-3647,0
281,1354,2036,5567,1489,0
-487,497,3675,-1582,2932,0
3237,-402,-1681,599,1528,0
3318,-961,-208,267,-3706,0
476,-337,-1964,1242,1025,0
932,-799,2218,1222,2154,0
-1328,-1488,1732,-6,2445,0
-1788,-544,1411,-1632,241,0
-2327,1289,2053,-89,-1299,0
-678,122,-616,-2016,74,0
984,2093,3027,2297,-182,0
-56,-121,2974,-1032,-46,0
1775,1306,6403,207,86,0
-2365,2301,2217,475,3928,0
639,866,2318,174,5149,0
-325,-72,-3,-535,-296,0
3356,-1089,1241,207,-117,0
2667,1423,1021,-3546,2634,0
-304,2063,-621,1045,-1201,0
-211,2003,-513,1262,-28,0
-1,-629,1204,-2582,-1274,0
-2079,-612,-3081,-1658,2925,0
901,1176,-2285,1699,-1767,0
142,-2269,3589,-846,-2762,0
1506,-1797,-155,-2915,3053,0
1245,-2191,-4213,-77,98,0
2865,2194,-667,-1609,983,0
-844,273,-2253,-106,391,0
-892,152,1313,-218,-566,0
-52,-2746,3392,4576,-231,0
-113,-201,-1361,-502,728,0
-3409,667,356,-269,226,0
-1966,2718,1759,289,1776,0
-208,-2695,-201,-2185,-126,0
-688,1303,2279,3327,-243,0
-937,1806,46,1664,644,0
3826,-632,-1744,542,-1413,0
-2865,-2131,42,3631,-3048,0
-827,2447,-32,269,-152,0
105,-1912,1503,-47,-3818,0
876,155,933,-244,-1516,0
743,2173,-222,-2023,653,0
1703,-293,-1756,-106,2613,0
64,528,-1,-17,-442,0
1576,5932,1579,-1583,2781,0
-2148,122,57,398,-2058,0
1254,-376,-954,-2642,-52,0
-113,-2802,-2738,4212,-2742,0
868,-945,253,3973,-432,0
547,-121,2734,322,1791,0
-623,1756,-2207,1413,-297,0
422,2726,2728,-907,263,0
1736,142,-1855,3105,-1,0
964,-1749,-1566,-1746,2522,0
3491,-182,1796,-73,-4129,0
1327,-1779,113,22,-1336,0
2732,82,1649,-426,221,0
37,-233,-1808,1414,2603,0
365,596,-5421,763,-1747,0
-2909,2103,-2109,-1083,-3597,0
1626,1728,3658,-234,-1654,0
-397,3923,-88,1258,-137,0
-1077,-3823,814,-108,-747,0
2521,-3066,-1815,2314,499,0
-665,94,-581,1779,-461,0
-2423,-479,-89,1598,2681,0
-445,-4028,-2088,404,382,0
184,926,2429,26,-3362,0
-56,-1091,-1839,1959,-1277,0
241,-185,-281,-664,-2023,0
4482,-5657,-485,1546,654,0
-1296,1954,2377,1958,-4781,0
-2725,443,-1222,2804,828,0
-919,698,-1301,-103,85,0
-26,3798,-2064,-1806,255,0
-4814,-531,1844,1967,1948,0
2588,946,-47,-944,3887,0
-983,991,39,264,-619,0
887,-3974,17,2909,1127,0
702,3112,152,-524,-1419,0
-678,1256,-1648,-1711,-214,0
798,2021,2094,-439,103,0
-1083,-1617,-2252,-4206,2948,0
-1089,-2657,74,-756,-3157,0
1076,5643,1027,382,909,0
-2341,-4276,-1396,1233,462,0
-3976,-781,-2484,-915,-1838,0
-2969,366,1956,3659,-326,0
-1826,-3845,-563,1024,4598,0
909,-427,-58,-556,-891,0
-2951,-51,-594,-742,-201,0
1315,376,-193,1006,-23,0
248,65,-146,-132,812,0
-648,301,-1353,78,944,0
562,382,-1523,495,2406,0
-3142,279,19,-238,-1513,0
1021,4498,-1061,859,506,0
252,879,1233,-966,12,0
708,398,-1374,-61,-1215,0
-39,1925,268,3472,1008,0
668,3272,-2112,-3115,2733,0
1354,4025,-39,-2177,741,0
1194,211,-116,-673,-573,0
-1603,-2222,572,-362,-704,0
1591,1642,183,-3768,-2334,0
2918,835,418,662,1216,0
-3108,899,-53,2595,1905,0
2428,-1105,1557,3519,156,0
292,718,109,-965,-1812,0
32,4161,-2105,2283,443,0
3662,836,-197,-1519,-505,0
-1906,63,694,382,38,0
2169,1109,1985,707,131,0
-902,-2334,-742,-97,-278,0
2378,1491,-332,3425,36,0
2768,1411,772,-184,-1443,0
2178,-941,305,4139,2229,0
1161,-741,1244,-3284,-268,0
134,2612,-3678,396,-4841,0
-205,-178,664,-1221,1053,0
3018,-71,65,2136,-666,0
-2644,136,1363,2947,768,0
2014,-3604,-37,-4272,199,0
-1919,-1007,-4746,-638,-1445,0
-2195,-1775,-2826,-1182,-1392,0
-1976,264,3691,155,402,0
