@relation ring

@attribute A4 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
-1195,124,2227,1448,-3432,0
1497,-2795,177,577,-414,0
1374,-641,-1084,2051,-3381,0
1979,-1818,802,792,-1028,0
-1752,-2559,2122,5,248,0
1714,-1885,-2515,1562,-2739,0
425,-311,128,-4082,-667,0
-2292,-53,17,58,3442,0
-1431,-285,244,-1537,3121,0
-1396,-2271,343,-1617,-1207,0
1325,-695,3233,206,-1432,0
-1068,707,103,-2091,284,0
-1627,-3102,-3895,-1056,344,0
-23,523,164,1164,457,0
-136,1306,89,-1492,2978,0
254,-1145,1213,1704,803,0
-1786,-1217,167,1592,-859,0
316,-31,157,-99,-1136,0
674,-2918,-1091,55,1958,0
208,216,-1273,-4262,438,0
-355,1936,733,51,255,0
2887,-812,1142,873,608,0
-3691,1215,-381,2904,-718,0
-1343,-2129,-638,148,3136,0
-2867,2332,-817,-2099,-532,0
191,4445,-13,1496,2753,0
-652,-1347,-456,703,-63,0
1902,-2428,1661,1699,-724,0
1788,2519,-2772,-11,1547,0
-752,1632,606,1083,-151,0
34,-2534,2656,-1147,-101,0
-3151,-1708,365,2094,2032,0
-4577,1284,526,954,527,0
-1639,-2889,1318,-28,2224,0
3428,-992,-1359,-2185,291,0
-5058,1921,541,858,1794,0
625,1949,21,1164,-5394,0
-721,125,-1562,-1293,2437,0
-597,5261,-84,-765,5213,0
2796,-885,-1157,-507,1017,0
2091,275,3457,174,2719,0
-1033,2827,-2081,-266,2311,0
-3045,-687,-89,-2546,-2508,0
7,2326,3537,965,-1676,0
-684,2292,47,-1269,856,0
2861,214,1992,2574,658,0
-654,-1381,-1563,-2765,-698,0
-2144,4436,646,85,1834,0
-1564,-1128,479,368,1145,0
3362,-2902,1041,843,-321,0
-1276,-4956,3252,1746,-1768,0
-134,-792,-166,241,-2896,0
-269,177,-1711,-163,-175,0
77,222,1904,881,975,0
3678,-967,2378,-973,-5642,0
862,1403,2311,-332,-1078,0
4332,-1022,154,265,2085,0
-2152,4025,842,-1644,602,0
1048,1398,219,4691,54,0
3167,1941,-32,-1119,1825,0
708,-1017,-1542,-1101,-1319,0
2656,-3209,-2285,-2401,969,0
204,352,-1297,-924,-69,0
1368,-668,1362,-2326,439,0
844,-1553,1666,-2227,1523,0
-293,2013,-277,-2008,-1327,0
1585,-147,1508,-409,711,0
2296,-2703,1577,786,2701,0
-1383,-1617,-1857,694,-2,0
-6576,845,-4774,779,-2363,0
-37,2821,4125,268,-1636,0
-272,-828,636,-108,2076,0
-788,2728,-4103,1704,-1196,0
-3215,-1335,-2722,-1073,-693,0
3039,1085,108,-1278,-1038,0
-825,-2364,1906,-695,343,0
1917,-6715,-2,-1586,1095,0
358,-3462,-364,-1567,99,0
362,-2664,-2182,-29,-1258,0
-1915,-1293,182,-5532,2129,0
-495,1221,-2386,1106,-1549,0
1255,-536,332,-439,-1506,0
1997,-3574,2639,543,1115,0
-954,3994,585,-262,516,0
-2102,-1451,1319,-1293,23,0
4189,4652,-1042,-1473,3102,0
63,-769,-475,1422,-1558,0
-126,-2202,1401,-529,-2409,0
-3368,-1912,-186,227,-901,0
-103,-3101,519,1706,-1076,0
287,914,-995,-156,-159,0
1232,1877,554,-1586,322,0
-1756,1571,-892,-557,-87,0
-2038,1674,118,-817,1356,0
254,-75,-2457,-636,1148,0
555,-3652,132,2102,667,0
-509,66,108,-2782,1483,0
22,-995,-4485,137,93,0
-3356,-1356,2021,-1839,-2965,0
-1348,-1781,1943,2724,2685,0
-2121,-1,244,-521,281,0
531,-43,1212,-94,858,0
78,-3107,-168,-609,-1777,0
1657,698,206,-9,-2203,0
-3276,-2364,623,4218,-1766,0
-1254,3643,378,-599,-3917,0
528,31,-39,418,2394,0
-92,1594,-2585,-4141,-1631,0
4603,-1407,397,706,-1676,0
-153,-1912,442,-22,-602,0
-3509,-4269,-1458,129,-2517,0
46,108,-4838,-1922,-3649,0
961,898,-2874,-78,2831,0
-3735,-259,-1736,1429,-2098,0
2207,-2805,228,424,3008,0
309,1898,-246,-4506,-3324,0
-3194,-47,-1772,-109,-1419,0
-2396,-1484,3145,1804,1785,0
-103,-73,-1615,1905,2306,0
-3,-3519,655,128,1727,0
29,449,-188,3755,-1439,0
1248,-192,-646,4455,-3569,0
2498,-57,1517,51,-3896,0
1098,2583,-441,384,-1145,0
664,-2952,-752,-403,-3951,0
-17,2298,2344,-1142,282,0
-858,4337,-139,-656,-1931,0
1689,3799,-181,4664,-1172,0
-2286,256,-1925,128,282,0
-2496,4191,775,1417,-31,0
-2246,-11,69,168,-2741,0
-1056,3394,-609,-511,-2172,0
1901,5669,3533,2421,-37,0
2426,-117,1824,1668,-93,0
-5101,2577,-1873,-2286,-1153,0
-3293,831,-848,-2893,-894,0
-1769,2726,914,-1892,-1967,0
3049,54,1034,493,2894,0
1901,-1548,3112,-3582,1361,0
-2669,-1595,451,2323,-17,0
-2019,3654,64,-234,97,0
959,65,-1202,831,-4045,0
555,-23,1713,-3146,-1856,0
-3615,1562,1251,1936,-449,0
-1422,556,-3151,896,-4137,0
-2392,2824,-41,3053,847,0
-1813,-1185,183,2696,-2997,0
-518,822,-1626,-758,1537,0
872,-49,-587,2007,-56,0
3239,2756,-1753,2867,-1336,0
382,-1561,465,-102,3198,0
-226,5838,-1148,104,-582,0
3962,443,-122,2978,-813,0
884,-1437,3252,228,-5446,0
-4451,-251,-87,-1758,2357,0
-192,2787,526,-4063,-1411,0
-231,2584,366,-498,1012,0
234,1165,-1234,2843,-2233,0
-893,1071,772,-4513,-1195,0
1525,-676,194,-3708,749,0
223,-826,1445,-2934,-1074,0
-1324,-998,-2464,2714,322,0
-924,1647,174,3106,-1711,0
2194,156,2062,2342,1919,0
-3258,35,-884,-2092,-1173,0
-107,-629,-1706,1846,-3017,0
-997,-223,-2042,-71,21,0
-1189,505,1411,401,1545,0
891,-73,-755,-1432,-2682,0
442,2308,185,-407,4206,0
-3762,4179,-958,221,-4021,0
3652,-209,-937,-1724,-1182,0
-2493,111,771,-2373,587,0
4896,-904,12,-2333,-98,0
-3266,4299,-3042,-961,-4358,0
-95,995,1819,-2206,1797,0
-1921,1894,-424,678,-1726,0
