@relation ring

@attribute A3 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1559,4395,2173,-242,-772,0
-2489,-1519,3479,-191,-1669,0
319,-224,4919,1697,4262,0
341,-1182,56,1165,948,0
2145,-154,-675,1892,1024,0
781,-1098,-905,2256,-42,0
178,2826,-442,-2618,-405,0
1982,1079,784,-79,1007,0
-1476,1294,1466,128,1278,0
316,2042,1396,-1114,-1731,0
216,-2422,-42,-1387,4034,0
-584,-2927,-759,1821,-771,0
-4042,-2445,4353,201,2061,0
1428,-3961,-1085,1496,1947,0
3454,-1657,181,-4651,2923,0
335,-3376,5358,1833,2082,0
3761,2701,216,-4482,-4826,0
-2277,-988,3888,2552,2095,0
-224,-14,-3382,4402,-2685,0
-2418,-3906,-2423,-2463,-1331,0
2796,-2226,2416,-39,3511,0
697,-1062,1622,2842,1723,0
-941,-2308,-701,-1878,-172,0
-3037,722,-192,616,-4124,0
1653,-386,986,-581,2606,0
1893,-28,1702,871,1812,0
1974,906,-3599,-1612,-673,0
-1022,-2887,-1156,-286,637,0
2055,2554,-3913,497,1197,0
-1195,2686,-213,-2469,5267,0
1044,29,-842,43,749,0
-254,-2997,2752,83,1775,0
-2238,-1803,-729,2124,5201,0
-1807,1956,-1817,-2625,156,0
495,-145,-1545,-1346,-2915,0
1254,2684,216,-446,182,0
3301,1454,1459,-1355,-3919,0
2502,-838,-84,-188,117,0
593,-1518,1466,-1892,-907,0
-958,-2237,-66,1351,228,0
1065,3922,773,-1008,1246,0
1408,964,748,-1115,2846,0
-946,-607,-1425,1164,3056,0
1519,-3389,1406,1264,-723,0
-108,729,-29,-3594,-1003,0
204,-1418,3968,-1301,2772,0
-2855,486,-688,-4014,-147,0
-4768,7,-1214,-306,-234,0
-927,-216,-3336,1202,-1828,0
4392,-739,-209,844,951,0
-4428,-2736,-2397,1073,619,0
3662,-1926,-2574,-5,3613,0
-1086,2565,1997,-436,-649,0
-2748,-2586,2269,-8,-6,0
-2106,2,436,-826,109,0
1982,-2647,1137,-3174,-1265,0
-106,-7,-1563,132,-206,0
2838,-743,2899,2229,127,0
-648,-186,3126,486,1699,0
2056,1721,194,1815,1318,0
-3296,1928,1669,1404,1855,0
-1267,108,-2322,-849,-1446,0
393,6384,-55,-412,3194,0
1474,1098,1933,-4513,-117,0
-186,-1798,-1217,-2205,325,0
-203,297,-1185,1136,-607,0
1081,121,-828,2404,3137,0
-171,104,782,-2034,-563,0
788,-308,763,572,-819,0
1862,-2231,1383,-2639,48,0
1102,1508,-537,-535,-1924,0
-2254,-1457,-2969,-237,482,0
-2013,-6,195,-1068,1346,0
186,-2267,-1499,-246,1286,0
-1294,2536,5813,1427,-1267,0
2383,-215,1018,133,111,0
-1853,-261,-83,1457,6896,0
-929,2431,1078,-586,-3661,0
2214,-3875,1463,-529,-2143,0
-1026,-96,-3509,1213,2699,0
-41,1566,-3203,203,-3583,0
1075,-5628,3326,3069,619,0
-1109,1682,2379,2094,-2022,0
-2057,668,1136,1939,714,0
-186,28,1206,-2811,-387,0
746,91,376,2047,691,0
-1284,-2958,-4053,2476,3327,0
398,348,2722,-2259,-2846,0
29,2767,-477,-18,-894,0
-2106,-3557,-981,769,-2262,0
3547,-2639,3842,-2219,-784,0
2346,4132,-1785,1762,43,0
224,91,3311,852,-1454,0
