@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7,9,13,18,20-21'

@attribute A7 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
849,3687,-483,1391,3737,0
-1441,2444,33,-1497,-2818,0
472,637,413,295,1504,1
-158,-122,-1025,2638,-65,0
118,-1016,-404,-114,887,1
1004,-507,-1171,-1323,-2276,0
45,753,135,1726,796,1
3751,3556,-3168,1552,746,0
114,-6,-318,1114,1212,1
-412,-2352,342,-854,52,1
2705,-2296,1676,-2134,547,0
2321,1252,377,254,1116,1
-2723,-21,45,3215,239,0
-2022,433,-1716,-137,985,0
-165,111,114,34,557,0
-2546,-798,1674,1383,-506,0
-248,48,146,456,828,1
1221,4271,1106,912,496,0
1498,-539,-454,2694,-309,0
-537,-11,1952,1238,272,1
116,646,857,1441,1029,1
-794,1439,355,-19,337,1
422,2176,977,1146,1294,1
-2646,524,3742,907,-6,0
-142,-1748,216,159,2846,1
149,2744,38,248,1985,1
2092,-2024,-1235,-1622,-398,0
289,-1523,1067,-182,352,1
-1772,-2293,-276,-322,-2809,0
1718,-25,-616,2594,1758,1
-517,-2538,-1539,-1556,3068,0
469,-161,1878,552,395,1
-106,-883,1825,-908,-741,1
265,44,-629,2256,2344,0
-2222,3496,46,-362,-704,0
-679,1,-498,-267,-495,1
-1818,-2017,792,-365,-2022,0
1565,243,172,-382,453,1
964,1786,1257,-1562,826,0
906,-2964,-2419,1611,409,0
1217,-1564,852,1066,129,1
937,-1789,-1514,739,1732,1
-562,-1598,2548,-851,613,0
-2731,-1564,941,-1182,-1381,0
-2712,663,-3713,434,-726,0
-194,-1221,984,192,1345,1
2,-1699,-1667,321,154,0
-242,-328,892,1164,-264,1
-2491,519,-3188,3883,3125,0
834,-1324,2561,139,2679,1
-664,-534,1372,1165,52,1
2324,19,-1558,-311,447,0
2937,669,-1044,62,1113,1
-37,694,2236,1487,-986,1
2266,-12,-1016,-1018,-525,0
-188,763,1562,176,741,1
-227,26,1881,398,1318,1
-932,-654,662,-546,-519,0
1431,63,9,1676,135,1
479,575,669,-589,2375,1
277,369,-123,-608,-644,1
571,-12,299,1013,2176,1
689,825,-1407,-1413,-1399,1
91,396,-46,-39,1528,1
-192,-205,4455,-278,-1153,0
-2363,641,-476,-2284,-1956,0
724,1281,-446,-238,2896,1
1569,2017,3447,-1438,76,0
1132,113,139,299,-338,1
2794,-189,409,7,394,1
914,361,-649,-2107,-681,0
-514,-4684,1475,-1262,-641,0
1712,1504,156,1463,1158,1
-277,764,532,402,-182,1
-229,-197,2739,-1162,2693,0
2402,1078,-586,-3661,-257,0
-1364,2282,97,-446,-27,0
1667,181,-4651,2923,1011,0
2487,-1086,-1949,-1276,18,0
-329,-1781,-235,297,1583,1
-57,-7,51,1989,1143,0
1706,947,3,1543,1104,1
512,-1379,102,1123,-41,1
426,-596,1362,-607,-535,1
-649,-2007,714,-184,423,0
-221,162,-2302,112,2835,0
1864,-1332,-1104,-214,-3246,0
879,-2853,2141,372,3253,0
-891,1996,1316,-137,-376,1
-497,2329,1163,1982,1351,1
945,-155,-3428,-402,2674,0
-1112,2172,1914,1095,1846,1
-3288,-624,2213,285,1768,0
1824,-866,29,62,785,1
-405,773,1951,-788,83,1
-1095,584,584,1201,-766,1
-3977,1516,-1212,-2732,-191,0
1514,1895,-1356,2343,441,0
544,-459,-2273,-135,2181,0
1256,3214,-714,131,446,0
-1092,1645,-3519,426,2199,0
1325,-2331,43,2819,1207,0
-66,-13,-631,-255,-1531,1
2225,912,33,3247,2365,0
2602,-1506,1732,-4508,-864,0
1055,-913,754,1385,-603,1
652,-3169,-407,-2009,-234,0
2598,-3442,-936,3456,1018,0
-39,182,273,42,788,1
-965,1321,645,817,707,1
1268,-622,733,831,-1011,1
-24,356,646,1063,1213,1
1268,1575,-1264,3,267,1
2173,234,758,-2023,653,0
1715,942,-1609,2663,1873,0
-3144,386,3432,-159,179,0
-1769,-266,282,-35,-1704,0
1713,1566,4196,-104,897,0
114,17,2043,1446,2794,1
-3094,-5638,-24,84,2607,0
1116,-36,926,-309,1441,1
2774,-605,118,-3153,-2158,0
932,-428,476,2984,473,1
-67,985,2635,1533,-1248,1
2389,-1153,746,-1426,-147,1
244,318,346,-228,1326,1
-47,945,808,3488,2416,1
-663,799,584,-29,-183,1
624,1776,466,501,3,1
673,1649,3901,-1494,57,0
806,-19,759,993,127,1
-2175,-24,1506,547,961,1
993,-403,-1424,292,-14,1
1014,371,102,303,1793,1
1117,-879,111,43,-303,0
4488,-28,-3474,1705,2914,0
-317,5067,-2022,-1116,1768,0
1898,2585,-4506,834,-3125,0
1176,2747,984,-687,-493,1
-377,-1587,24,-698,-354,1
1743,-1894,3696,-1476,135,0
-514,75,951,-118,1054,1
-3836,-244,2368,462,-578,0
1536,-1063,764,228,791,1
414,-1403,1006,-461,123,1
-2877,-2441,575,-501,5729,0
294,523,-657,2004,1369,1
568,1755,-1099,1026,-165,1
329,2478,-662,8,1603,1
-4189,3182,-302,-3805,965,0
2192,879,347,1316,39,1
-552,582,2262,2831,589,1
4551,516,2404,-1504,-442,0
-223,-3284,-1435,-498,2381,0
-28,-2986,2701,-2428,-1508,0
859,612,-1351,1854,-1102,1
229,1622,1564,-159,1056,1
-1443,-27,1109,1489,-912,1
461,2094,2,-5401,-1021,0
3037,742,-719,-142,-2333,0
-947,-2928,2172,-2424,-2924,0
1846,-4207,1244,-1746,-3455,0
-376,-371,-573,-643,3716,0
-3237,-1902,796,2216,-1065,0
322,1114,-547,-1918,-2341,0
2346,1536,-839,-73,1072,1
2953,1997,-436,-649,106,0
-1158,1773,-2392,83,2451,0
1268,107,-33,-212,1858,1
-1315,431,3259,-691,-975,0
2755,87,-108,2147,-83,1
-515,-2498,-439,59,-429,0
-43,1858,-799,251,319,1
