@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R4,7,10,13,15,21'

@attribute A4 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
-1283,1211,-1906,1683,-2568,0
52,736,-2404,1705,-542,1
953,5,-1816,-195,3833,0
-343,2484,1426,3364,2381,0
808,826,-1727,29,1774,1
672,335,1151,927,787,1
339,978,1053,539,-5536,0
571,794,1536,55,1494,1
47,-1243,786,-278,175,1
974,-175,1853,-392,884,1
571,1262,2435,2094,1028,1
-3862,-183,-3797,-1942,1386,0
-994,1032,132,-1967,-1336,0
-1425,-1724,1196,1001,-102,0
-1265,559,2126,2892,-1358,0
3851,528,-136,-998,148,0
2659,-1362,-1874,-957,765,0
-1472,-2368,-1266,-435,1422,1
-906,715,1305,-906,-102,1
656,244,1873,675,-77,1
-369,-54,366,1487,-646,0
-561,866,646,1849,-76,1
128,125,-17,227,-112,0
-2598,79,977,1712,91,1
-2002,863,3216,-1946,217,0
428,1366,1273,806,-193,1
-3,1471,782,-1711,-784,1
1346,1753,-1058,-658,-534,1
337,-2092,-564,989,141,1
1876,-1159,82,-426,1483,1
-1169,2193,1153,-2047,832,1
2326,-706,-945,-1283,-14,0
1135,1339,719,167,58,1
-567,978,-563,-2388,-232,0
2767,-856,-2172,2874,-386,1
-833,-173,621,-1212,-496,0
963,1158,1351,1251,68,1
-4275,2235,-1101,-2092,2329,0
628,2,-424,82,-1462,1
779,328,597,483,983,1
175,1743,-747,-194,461,1
-2653,-117,1449,65,697,0
277,-1004,286,-1081,1961,0
-2462,-313,2383,-1586,-45,0
1072,186,2061,-124,1334,1
-857,-1076,1,-273,142,1
-1582,2614,2356,1294,2809,0
534,1353,-478,23,-1619,1
276,-1655,662,713,-342,1
-345,-1485,-514,-1605,88,0
-911,1728,878,599,1274,1
-294,1129,876,912,1555,1
748,1245,-2036,-1847,-743,0
1102,1273,311,1301,1799,1
-451,1184,-1062,168,996,1
-502,2082,326,-147,274,0
-1442,786,1696,-3451,817,0
749,-205,1415,-275,-29,1
-964,217,2149,-935,-1372,0
-8,2909,122,68,1117,1
-72,-39,551,1198,346,1
1442,1608,-1856,252,-205,1
3778,-2844,-76,494,-496,0
208,1374,312,814,605,1
49,238,-1022,2754,171,1
-1455,1674,-635,-228,2116,0
1865,-532,-418,2161,703,1
-186,-158,1583,-678,1413,1
-277,3412,-894,-2388,2389,0
1347,-3071,335,2053,14,0
1468,-925,1115,-1223,191,1
3801,1062,3167,-293,1726,0
1919,2311,-2498,-1787,134,1
592,172,-1654,566,-1482,1
213,-2047,273,-2113,866,0
85,-484,125,-835,145,1
179,-197,706,1222,1154,1
-55,818,-1264,-359,992,1
-924,848,1381,-584,-576,1
-822,14,613,2554,-2148,0
1925,-547,-1849,-119,-833,0
-2436,-2122,-1123,-736,142,0
-213,1994,1897,25,412,1
2197,-1585,-76,2414,188,0
-861,58,638,1262,653,1
-438,-2658,2989,-1358,458,0
-1444,351,-1562,2395,-98,0
-3311,1849,-268,-138,-2021,0
-1299,-1232,668,647,641,1
32,-51,-3977,612,-1525,0
1532,-3528,-296,-784,847,0
-1368,206,1229,1389,-62,1
519,397,-27,-23,7,1
-394,-482,178,-3,4,1
2939,5011,77,688,-2947,0
-698,1335,1135,406,-1039,1
106,1114,1316,769,314,1
1011,434,396,-32,-1975,1
-839,445,57,-212,2328,1
-3108,187,-3142,-1389,156,0
-3562,-1098,1949,-2901,1931,0
-237,-291,-3031,2231,329,0
-148,1846,-1137,-294,639,1
1963,-2218,-782,-2332,-191,0
-759,1083,1153,1794,1095,1
-2079,2059,-4087,309,-2014,0
394,506,656,-1613,1879,1
649,-883,-1672,2308,-3018,0
612,-352,247,1561,535,0
711,-721,648,179,9,1
-26,-1161,-1896,1737,113,1
-475,175,1608,-155,1027,1
205,1474,1325,-379,347,1
-131,503,-469,1753,1878,1
-1171,1055,1636,608,574,1
-1027,458,-406,1711,1784,1
-734,-3475,925,4983,2959,0
-529,933,2425,522,1038,1
-309,-772,406,557,39,0
1406,-2488,1718,-344,-909,0
614,1866,119,109,-541,1
-249,1212,-142,1151,-357,0
1593,-182,88,1352,-208,0
1389,-892,-2602,-2919,573,0
1092,-757,136,-2031,1242,1
381,2281,-95,144,2205,1
597,56,-135,201,752,1
-982,-1806,-1662,203,794,1
-14,398,1538,-506,757,0
2117,1235,-816,901,-2029,1
1772,1289,-396,313,-601,1
117,1428,271,2388,1341,0
28,-228,-189,-2277,196,0
132,22,-397,134,-811,1
182,568,-161,1134,2403,1
2081,127,463,986,328,1
2794,-232,1098,-3966,386,0
-786,-378,-1007,-848,32,1
-2053,56,942,-677,4854,0
787,-2138,-1577,-873,101,0
74,-257,79,48,707,1
2233,502,-529,1244,-772,1
-172,-2461,794,2787,77,0
331,-2513,-33,-599,1373,0
2054,-2217,-2788,1256,1866,0
1616,2148,1976,438,-737,1
-7,-524,-1222,-823,-1706,0
-2252,-2135,7,47,-499,0
2767,284,-928,85,-1994,0
1389,-702,-627,2065,2666,1
-576,-963,-904,1189,-36,1
-619,1506,1449,303,82,1
432,-313,-1638,-1019,1169,0
-308,-2009,362,-1023,3419,0
-1612,-25,1365,37,1692,1
-631,-1265,-178,1869,-928,0
609,-214,-1064,2009,137,1
1411,1602,-674,231,2089,1
1973,2095,887,1816,-209,0
-196,-2646,1041,742,-334,0
1264,2064,614,92,-55,1
1735,-617,2358,778,-681,1
635,-1913,25,-595,-1326,1
1183,-151,-955,1813,218,1
-524,325,587,166,-444,1
1153,-686,1978,15,-688,1
-2724,3053,-1788,1243,-182,0
5176,-1359,-2479,-3887,-893,0
2936,1694,2004,6,2216,1
-2707,-2745,-111,-793,144,0
1857,-322,-264,-1622,653,1
-3513,1912,-3323,541,-1096,0
1274,-2529,-1988,-178,2146,0
-575,1809,715,863,921,1
2869,2213,412,-1345,-1387,0
-2247,211,2708,332,-985,0
91,129,-1854,443,4209,0
89,179,-446,-399,374,1
-3456,1262,-1058,538,-3308,0
332,1132,3277,548,52,1
-2322,48,518,22,-181,0
1811,1097,816,576,-1255,1
876,2541,-1585,-1583,1223,0
181,-2658,1921,147,67,0
931,-1089,1054,91,-3782,0
-1703,1142,377,-1532,-17,0
-1451,-1996,1897,-11,2852,0
896,2881,2066,-1339,191,0
-4,-708,883,453,48,1
-134,861,706,788,654,1
-1524,-972,-3673,63,-486,0
-309,1956,777,472,113,1
-814,-1549,-78,537,-1126,1
3817,1954,192,-1808,-4376,0
-4192,-5804,1168,-133,2994,0
395,2393,-1127,-398,-2112,0
-66,594,-704,-285,1247,1
1414,123,-74,432,1362,1
-2046,2023,425,-3046,1491,0
1109,-1728,-1809,371,1492,0
154,215,628,308,-74,1
8,606,34,-59,1165,1
84,-119,782,-366,2072,0
514,684,701,-1501,-72,1
3,1216,954,-1483,489,1
1617,1156,1054,3502,638,1
1837,-125,-887,-818,1258,1
124,465,1009,-285,-1658,1
-112,-1392,-62,17,3463,0
1455,5525,-1734,517,-1063,0
-624,1666,385,-3337,2881,0
2783,729,-48,-762,749,1
-329,724,334,45,1254,1
-577,57,27,-451,-328,1
-179,1378,-211,2186,279,1
1035,-1235,2006,218,527,0
-564,-876,-1155,-1224,1359,0
212,-1443,-1136,583,601,0
212,-11,752,912,1821,1
-714,941,4387,-2047,1559,0
715,1392,869,146,1903,1
1972,1072,1423,545,1871,1
-2536,-1473,-2505,-1918,1636,0
1966,-2662,191,385,1559,0
-1877,-582,4381,767,-2402,0
-103,-137,-3351,-1549,216,0
1109,256,121,1023,424,1
-132,1803,325,536,1593,0
568,1407,-542,933,221,1
-838,-909,2623,221,-4591,0
1226,-1047,568,-357,1762,1
5,-1168,-685,678,1386,0
-993,-3087,-387,3405,-954,0
265,1111,918,-855,784,1
1511,-2439,-2308,-3203,-685,0
504,2291,1285,1695,-478,1
-2488,2558,1374,-3328,3458,0
73,1635,-94,-2851,266,0
-975,-255,-431,1388,442,1
1646,-1405,-368,375,-191,1
2993,165,-1046,-497,-326,0
-644,828,-1305,-412,-52,1
141,-1354,851,-294,28,1
1846,-16,988,3317,1058,1
1521,533,1631,-881,-248,1
2201,39,582,397,1377,1
-2181,-445,-672,-8,-3127,0
-1867,-179,801,-3191,-206,0
1289,-2657,2423,74,-2225,0
84,735,212,-1288,573,1
419,423,126,-1538,-2046,0
-1012,-3091,-13,2107,3,0
774,1165,-296,168,347,0
1636,1366,1664,692,637,1
2053,-957,916,63,1155,1
-829,-795,-29,78,-381,1
776,-471,382,-1291,-108,1
2273,2781,83,1021,-1372,0
1748,-159,523,-2808,512,0
-2241,-847,2225,-435,-379,0
878,705,-1007,1594,-1423,1
-119,2181,351,1869,1285,1
77,1405,-327,-353,29,1
96,-22,-1394,705,-116,1
-1703,2116,-3872,727,457,0
232,97,696,1186,647,1
-2,-534,1916,-2012,2869,0
1122,584,-783,-162,-324,1
-488,-265,-1083,78,-2709,0
846,1106,3222,476,787,0
1643,1353,-559,3851,-2734,0
1808,-265,3,-31,2223,1
176,1077,285,1585,492,1
-2743,1756,-962,389,2211,0
332,1272,535,1686,588,1
1446,2,-784,-111,-248,0
389,966,579,1032,-1081,1
-1098,-1462,1334,1907,479,1
-628,-3645,2766,1009,-3508,0
308,1316,1789,247,2313,1
1807,165,1952,-917,134,1
-1094,-379,-22,-1826,352,1
-586,795,-1344,265,37,1
127,1917,-1095,-2394,3412,0
3665,1843,-142,-3379,-1434,0
-412,2242,3125,-17,1592,1
1105,239,619,1094,1731,1
1707,-1993,2244,909,33,0
1372,-591,-313,3457,537,0
-199,-376,13,93,1367,0
733,1764,1594,326,645,1
-1325,-1358,-512,-382,1132,0
1399,-602,-1319,-2931,-23,0
2358,4307,908,-432,-89,0
1254,526,987,138,-1316,1
598,335,988,724,-936,1
1449,313,-769,-3468,265,0
-2305,-431,-3831,2771,39,0
-1317,-1445,1099,528,2639,1
3374,1408,1452,-29,-1701,0
-448,-619,-3074,-2054,4211,0
267,-524,-162,139,3,1
-1386,911,-1639,16,-173,1
62,1085,1113,73,1282,1
-942,785,-1137,22,-475,1
1215,-4637,926,1039,2916,0
1068,1216,323,-71,-429,0
324,1034,-218,-1137,-498,1
1244,2,736,1523,-1048,1
-1908,-831,-698,301,1734,0
1678,3543,-3266,-349,2788,0
-4431,-5092,149,3211,45,0
-158,547,-2319,-137,-1138,0
3524,-865,-4701,-425,-1271,0
-338,-2618,1262,-385,1643,0
832,-1653,1105,-633,-1004,0
-73,797,609,-185,1109,1
-1192,4966,2887,-1937,143,0
1447,228,932,1013,-213,1
-699,-1921,-2908,1331,-2852,0
1904,581,-522,-1895,-3122,0
1148,-442,-665,2116,-516,0
-254,-201,89,-113,-99,0
-78,2214,2614,-307,-2154,0
2076,-1567,-1137,-1166,2591,0
792,1241,126,-39,2292,1
77,1948,3507,518,-1676,0
714,116,-921,-1025,856,0
-1348,221,-4021,-4834,-649,0
87,-544,299,464,-351,0
-1618,2023,-107,1098,1357,0
-165,2624,1211,-1567,-699,0
779,1318,25,861,-1,1
1136,2778,1698,-3372,1026,0
-14,-111,2106,-69,203,0
-2688,-2867,-2407,2193,-773,0
-69,-2647,-917,2115,135,0
153,-588,2346,-2326,1505,0
