@relation ring

@attribute A3 numeric
@attribute A6 numeric
@attribute A10 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
-516,-524,126,-2046,781,0
-144,-178,518,-181,-1178,0
3724,1403,-895,-82,-3256,0
-2561,-4342,-3895,344,1372,0
1495,-1033,2956,1192,686,0
966,1316,83,-1372,-957,0
-4428,-2736,3053,-292,-817,0
-675,-1076,47,856,2515,0
-4768,7,-2747,246,-313,0
377,-1496,2791,-362,679,0
-6,3016,-966,532,3058,0
-516,-782,505,4087,1556,0
218,224,741,3203,199,0
457,1051,-1106,-1679,-3713,0
-5359,1469,362,3419,1049,0
1559,-1538,2912,452,615,0
-1643,-608,-1645,-2178,2823,0
1101,-1668,76,1304,-195,0
-3079,3578,-1055,-206,461,0
417,-3489,-4337,67,4333,0
983,1533,-296,847,-328,0
-79,-1441,-257,329,1354,0
-335,233,585,516,-2056,0
-579,-4238,-652,414,946,0
1208,532,1912,364,-478,0
514,1092,-1918,-258,-788,0
-15,1506,-1284,2887,2402,0
-1026,-276,-3284,-1628,1182,0
2029,-276,-1146,-784,-1426,0
988,2222,235,-1497,3401,0
1026,-3404,1324,-184,-136,0
2864,-47,-503,-2825,1296,0
118,-3402,46,722,-1511,0
-584,-881,558,-275,535,0
-4242,-4337,-2093,-2513,-331,0
-4245,1299,-424,-1726,-1678,0
1364,901,2464,-338,42,0
794,1587,268,-1155,-576,0
-956,641,-3454,2824,-1954,0
-1932,-151,1538,-501,1407,0
-1748,239,413,-3343,307,0
-384,-482,1147,-1032,-613,0
-302,-3699,-1042,3102,2423,0
-881,-199,-1439,-1605,-283,0
-2682,888,-3293,414,2078,0
-161,4266,845,-439,-2289,0
4,1989,-1994,-658,2838,0
-655,732,-3464,-543,-649,0
1171,-762,-1083,2688,1529,0
-361,-307,537,669,576,0
-2649,2956,166,-328,633,0
234,-135,-1019,1731,2183,0
-1515,-753,-16,401,333,0
-2311,2223,-102,2112,-271,0
-24,-1191,-236,-1408,-1746,0
51,1259,106,2011,264,0
1402,338,-3153,264,2422,0
-1284,-2958,-3075,1922,2778,0
-1969,1655,3,-1258,116,0
-391,-1921,-1622,-296,-2192,0
817,-386,-702,-23,1933,0
-4402,2955,-3307,-563,466,0
-1655,1915,2346,1505,426,0
26,-573,2291,3294,461,0
392,2751,4708,934,1122,0
-1782,-828,1196,-102,-1243,0
758,923,-155,-1003,699,0
