@relation ring

@attribute A7 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-75,1346,16,515,0
-3354,-193,303,1726,0
811,3023,-924,2899,0
425,41,4425,-96,0
-586,-271,-2077,-3456,0
177,-163,-2504,684,0
168,-839,3663,217,0
-889,908,-2726,-236,0
-1822,-2966,1045,-22,0
2175,-1155,1355,-1218,0
-1648,-232,-403,1434,0
1629,-1197,324,-1636,0
179,-1617,-49,558,0
-2646,2747,487,1715,0
-3362,394,-1384,-628,0
1142,-1532,165,909,0
351,2395,-293,-1294,0
1693,-1048,1625,774,0
4506,1374,1706,-2756,0
-551,332,-2962,-98,0
-144,967,-1548,3296,0
26,-2016,2575,1261,0
-4543,-1207,787,1209,0
-1805,-95,-615,1185,0
-285,-4589,-4513,-129,0
-604,-3479,-114,85,0
-1358,1046,1065,-2805,0
-2146,3677,-546,-35,0
1282,598,-1,-2562,0
669,452,763,238,0
272,-1784,-97,2847,0
-182,1352,555,-162,0
-769,-91,552,489,0
-3732,1194,322,289,0
-154,398,258,1273,0
-1116,1474,1174,-1696,0
707,-2091,-1404,2235,0
1476,-364,-873,0,0
15,845,2585,-4066,0
942,762,-334,2829,0
2629,-553,-819,2636,0
-1377,32,1022,34,0
-388,-2412,-2129,1328,0
526,315,-9,-14,0
-4853,-4061,-3426,334,0
2487,-1949,2112,18,0
1205,-1759,-3966,-1578,0
3471,2058,544,-1008,0
3221,1565,1738,556,0
223,1286,-765,-1273,0
1294,98,715,1502,0
3372,553,-1767,164,0
261,395,1687,-832,0
118,-1771,-866,-1203,0
612,3868,-562,-738,0
-812,873,1358,1148,0
-2186,-2219,758,-4904,0
-896,-888,-2676,-305,0
-2443,1609,1423,121,0
-4646,-2016,-1621,96,0
284,2918,549,1689,0
5,-2532,-1812,-62,0
-1696,647,-1205,-1909,0
-663,293,724,703,0
471,3541,-931,1125,0
-81,1872,2827,-3424,0
-29,-884,2722,54,0
1116,-6,2128,2476,0
-815,1502,5,3624,0
-196,-2332,3366,-123,0
2102,27,3132,1939,0
-44,2196,388,-103,0
1007,-59,-2496,78,0
-321,647,1948,362,0
-1079,-745,-2641,2983,0
-4195,237,-299,1331,0
-1878,718,2563,-1763,0
-1382,3643,981,-158,0
-47,-283,-1567,-2672,0
95,-196,-1457,812,0
-964,-4564,-341,-4653,0
1211,1683,-2011,-2332,0
-395,116,-1398,98,0
605,-567,1213,1375,0
1476,-177,-973,-2814,0
-2548,-2275,-374,2627,0
2502,-765,797,-1734,0
-1823,-849,1592,32,0
-509,231,-1048,3798,0
-98,1457,-429,395,0
-1451,-1293,706,2448,0
1257,34,-3004,-1816,0
851,283,-1738,1316,0
-2218,428,-224,-1476,0
