@relation ring

@attribute A1 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute Class {0,1}

@data
-1079,1486,-51,2514,1243,0
-2829,2405,-2424,911,4393,0
-13,11,1403,-761,1065,0
814,4038,-3402,2353,2032,0
-1273,-745,-3376,-866,1833,0
661,118,-1822,-425,352,0
-84,-715,2572,-1917,455,0
57,358,-302,-189,-1567,0
1263,-1444,-855,-12,2395,0
-93,-249,639,234,1151,0
-311,-893,1098,1674,-4513,0
-1411,-1578,1111,-18,4286,0
-1346,-295,1632,1618,-1579,0
-1627,-3203,1343,419,-2462,0
-965,-2881,75,-1447,-2801,0
-1566,-12,-4019,2119,-728,0
778,614,558,-38,1599,0
-1912,2256,-2264,-45,3984,0
-3094,3258,2784,-497,-736,0
-2458,-2245,-678,-346,-156,0
198,-172,558,-4755,2787,0
683,564,95,502,285,0
1102,-139,-882,-392,1702,0
-2275,-518,2545,1485,-61,0
2581,2455,2925,-313,2184,0
-1887,-55,-738,-2371,-1895,0
76,-862,-42,-1241,-171,0
2055,1351,-2209,-477,-486,0
91,-716,1582,1714,-283,0
2948,1492,11,885,-1672,0
-1372,237,-814,1621,573,0
-2721,2397,-1872,-46,-1015,0
3,902,-1203,3797,-2831,0
-1447,1704,1242,-787,66,0
1968,566,-126,604,-1241,0
521,772,1679,-1556,118,0
43,-2194,3353,2045,3009,0
-868,963,-204,-1747,939,0
-2506,2345,-2408,-742,-4061,0
3047,587,-5628,-1354,3069,0
685,-3209,-1078,-1552,298,0
-2535,957,3421,236,412,0
-86,1259,-597,2002,367,0
184,1784,46,-1526,249,0
-1266,3509,-877,-56,1856,0
-1658,-1401,2261,-18,-49,0
-4888,2993,-176,1975,1072,0
-12,-1738,304,-252,156,0
-4,1805,486,-37,-4014,0
-2014,-399,-168,-165,1131,0
2364,-597,-1246,1712,-765,0
-1154,21,412,385,-1405,0
32,-162,994,-412,833,0
-546,-495,-21,1072,1665,0
-3108,4043,3925,-174,1141,0
-1058,1364,3827,3952,3563,0
958,1901,134,1955,-3582,0
-8,2723,-798,-6274,289,0
1426,2194,214,-2563,-2392,0
-3473,453,-754,-1279,1126,0
-326,1774,-2368,486,231,0
2949,24,758,-5033,582,0
2309,2138,-1869,-1257,-534,0
1727,567,25,3514,3791,0
1892,-529,-106,2002,72,0
-2547,37,998,901,2048,0
-4348,4332,1301,2093,265,0
