@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,6,9,13,18,21'

@attribute A3 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
2071,-786,971,-117,-944,0
831,1739,554,2459,-826,1
1601,-1713,965,-734,-815,1
-533,9,-516,-134,3215,0
-633,-335,-2532,-486,-325,0
1915,-728,209,-1295,-343,1
48,604,-1372,-215,3987,0
33,-1236,343,1832,324,1
589,1297,-412,-572,-1091,1
-3156,105,-2264,656,1378,0
582,-2136,646,2235,3076,0
-142,1039,731,833,276,1
54,-4889,3541,-1207,213,0
-357,-1221,1643,272,-84,1
1582,-66,1596,2061,-1371,1
1337,926,426,-157,-3478,0
-3107,-2713,589,-2602,7,0
1056,-444,-681,156,3,1
1011,-96,1165,-579,722,1
-3821,-13,-974,122,2387,0
-56,858,1802,651,176,1
-1126,1109,1486,244,1146,1
-514,594,793,-245,-555,1
-1011,-1404,962,269,1924,0
335,-648,-254,-27,-616,1
2279,-1353,-244,2408,1506,0
-17,-236,-2892,2131,4038,0
-684,77,335,2322,-318,1
3834,-235,332,-212,-1201,0
301,-574,3391,-1324,155,0
653,641,1251,322,762,1
1076,1624,4,1178,196,1
622,-267,43,-411,2049,1
979,747,1715,-24,-52,1
1479,-162,1147,-618,1968,1
1972,-1517,5821,-93,-2492,0
3448,2043,-522,-47,145,1
2029,514,2709,-3851,-1251,0
1298,2488,-3244,1968,2462,0
-965,-3057,-1762,-1482,1689,0
-661,707,-2586,-4589,-1321,0
872,-204,974,-212,27,1
-769,413,-2452,-2326,632,0
1429,-647,13,-332,-656,0
1352,-1171,48,-1163,-569,1
519,-593,-643,1194,105,1
-2104,884,1219,11,-278,1
-2653,885,-2668,-86,-2515,0
588,453,1584,432,-169,0
253,286,17,477,1135,1
-73,956,342,1061,-1219,1
2064,464,-1665,31,-801,0
-563,4404,-222,893,-1972,0
2782,175,707,1782,1821,1
1996,597,-1739,542,43,1
1079,-49,-1982,1073,378,0
979,1156,2434,112,2209,1
-864,1639,-848,75,-429,1
1529,-833,-3741,-6,-2395,0
-1432,-446,523,15,1383,1
1575,-2668,1072,-2057,-428,0
368,254,1611,402,552,1
1305,358,686,719,-74,1
-3396,-631,-1239,31,-624,0
79,2696,-2398,1697,-372,0
628,-732,91,3284,-553,0
397,1419,974,115,399,1
