@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3,11,13,17,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
531,517,-111,2454,916,1
-593,-1045,481,939,1146,1
-892,634,606,978,1302,1
568,2405,-418,1287,327,1
-2907,1224,-74,-521,-447,0
244,818,3709,4672,-1111,0
698,-318,623,392,-879,1
29,-222,-1789,-4637,848,0
-437,-742,-29,2271,1119,1
-833,211,1035,-252,-814,0
108,1868,216,-572,888,0
559,2184,1453,339,2598,1
-629,1945,131,627,251,1
1392,1567,603,2234,1621,1
-71,1603,64,1837,-1983,1
335,795,4217,-655,109,0
-373,931,1776,1597,661,1
-526,-1604,-1308,-69,2275,0
-101,34,-1038,602,1011,1
326,-98,436,-313,3195,1
3486,-73,1706,-1072,2092,0
903,1487,-412,-1816,-155,1
-1274,784,1733,1562,172,1
-505,-719,584,982,68,1
3088,-1892,-1769,2257,453,0
-1429,1531,2095,-372,-436,0
-3494,-1192,-2027,-2814,-407,0
-1275,2073,-155,-2817,-1861,0
184,-1881,1675,732,-801,1
-156,114,1426,1447,6424,0
-1017,-51,734,2681,1088,1
375,-4056,-3042,4013,-118,0
389,97,1634,169,-34,1
-885,-1304,-78,1935,-1081,1
-1721,2493,4105,1621,-1132,0
407,718,-25,616,98,1
-966,839,434,698,76,1
1266,-746,1842,1442,887,1
-1,551,1837,203,2324,1
358,666,-719,7,54,1
-926,661,-138,643,-4099,0
-2148,4398,1493,101,19,0
512,154,1151,944,883,1
1384,776,-663,-1205,-1598,1
615,-1168,-28,118,4111,0
-4683,1816,-2825,-402,3033,0
1526,452,1593,3677,-394,0
-83,-1502,776,934,1695,0
-1074,-832,-505,-397,1571,1
2028,-1147,1652,139,-949,1
111,723,965,3109,332,1
3008,-3486,1155,-1355,-2327,0
812,879,2566,-1224,1334,0
-397,-9,2458,1393,-403,0
1558,612,-684,685,1174,0
2924,-2432,-846,-2975,1569,0
-219,1663,1314,2423,906,1
57,768,1553,17,-1139,1
-31,-929,73,-567,2648,0
-3167,-1972,2008,558,-619,0
-1084,848,816,353,2487,0
1929,1424,162,1097,1486,1
474,-867,1234,-307,-587,0
-978,148,-1215,485,867,0
-373,3022,1278,2354,316,1
651,1447,1071,1672,1708,1
362,-24,-2169,-301,179,1
2425,1408,-172,-1115,1007,0
-641,1062,845,1118,-791,1
-2088,965,4555,2276,-2428,0
-579,2012,348,807,317,1
609,272,-2667,-78,-385,0
-36,1367,585,-1724,214,1
1076,1134,3358,2995,2207,0
114,-237,6,-246,346,0
-3341,858,-503,843,2306,0
-1825,1056,82,-3466,571,0
69,436,713,-226,-1401,1
546,2796,1994,-39,-3235,0
791,109,-1059,2185,-372,1
-296,-46,334,-678,-849,1
253,2195,375,1429,-3739,0
1422,1309,-41,194,67,1
-363,-165,-1023,-29,-1809,1
429,1422,-1018,138,1805,1
106,1228,145,-1735,-658,1
1613,2622,1543,-177,-745,1
58,1273,-365,394,-541,1
1363,1736,684,117,-552,1
-19,1623,2,809,822,1
337,-704,478,-2171,281,0
1692,6,1356,275,957,1
2388,849,341,-531,-766,1
547,342,3573,-1889,-379,0
194,-622,-45,317,-548,1
-1401,38,3656,285,3,0
-1,-3916,1075,-311,-392,0
-845,-859,-824,-15,71,0
-87,-2253,-873,-2894,-527,0
1209,-395,1139,-163,1267,1
1684,61,222,-1217,1827,1
547,2299,-596,1026,709,0
-288,-1166,-1348,-2898,4072,0
1288,494,-394,-1096,-884,0
-2609,1101,-1881,-225,-245,0
-357,3549,57,1036,484,0
386,494,3333,4218,-683,0
-469,-249,1208,-406,-1156,1
2949,-43,-5033,582,-1707,0
-2065,3673,-97,2554,475,0
-738,703,168,-2702,-4662,0
58,1734,235,-391,489,1
3161,-656,-109,-1406,-4034,0
-3313,-19,1313,-1957,2673,0
1342,-241,595,-49,-666,1
-7,-2368,2662,-6753,171,0
-243,-839,13,19,-395,0
1151,76,1662,72,936,1
-711,-947,-1977,911,91,0
1199,1831,-518,993,-194,0
1244,2427,1317,-2324,294,0
-251,3951,1613,-1425,-1731,0
967,-965,94,-946,808,0
-1415,-1403,3429,-2305,695,0
1901,-414,-118,1675,-99,1
279,-886,421,-418,941,1
-322,-924,-1789,-315,3607,0
226,-146,1132,1266,2,1
-1444,-1017,-14,1275,672,1
-4,1076,-1922,3684,-219,0
936,646,38,-1578,463,1
2741,-114,599,436,1009,1
2208,-163,855,1727,-125,1
1556,-7,267,-656,-682,1
866,-837,519,525,1493,1
-1003,-1152,408,2878,-1749,0
3379,998,2874,59,3961,0
594,2123,1308,1115,87,1
-2513,-4533,2059,-558,-1505,0
-3766,-826,5,512,812,0
257,-638,-41,-2244,1759,0
-488,-863,-83,-94,271,0
1028,1238,-188,-893,1531,1
757,1037,1678,-2943,19,0
1666,694,247,-263,79,1
-177,2385,3226,-886,-229,0
998,114,1548,1103,719,1
-1337,-256,774,-3209,1884,0
769,1344,44,-1224,406,1
-779,1071,1282,251,981,1
626,417,468,631,16,1
