@relation ring

@attribute A6 numeric
@attribute A7 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
-1434,4192,1179,-2483,3122,0
-3031,105,3359,-263,-1424,0
-3035,2391,-1838,-523,62,0
4148,-296,-67,26,-325,0
-71,-1202,4954,-486,-831,0
33,1568,498,354,2065,0
-14,-1464,-49,-312,-3854,0
276,-4358,1626,153,1507,0
-3227,665,-638,-164,0,0
2189,-4528,3082,-78,5893,0
-1665,3821,-273,-523,905,0
74,378,-564,1504,594,0
662,941,63,1002,-1145,0
-1386,105,-1083,728,-4504,0
-5007,504,4942,-65,-19,0
-4,-328,2397,-464,-1335,0
-822,-89,1357,-472,1784,0
1354,607,-327,3079,1435,0
2643,-843,-1717,-487,763,0
121,-1972,-138,-3752,-4099,0
-337,-979,2817,-678,-51,0
1121,2082,4854,-1054,-3682,0
2322,81,1787,915,3259,0
58,-2531,-414,2854,-642,0
65,184,14,2469,2043,0
375,1172,2769,97,2392,0
2545,2105,1485,-1722,681,0
-2672,-2314,-1748,2936,6,0
194,-2218,163,-254,-302,0
-145,-1797,-106,1253,2,0
1147,-1462,-3531,1802,3472,0
-347,2038,2543,-605,-4549,0
393,3184,-704,119,1138,0
1713,-144,-3211,2371,1158,0
3079,4261,6638,462,-73,0
-1076,2292,-1858,-3814,2515,0
-1693,-2431,3645,701,-1029,0
-1078,-1492,-1552,-1011,-1761,0
-1188,221,-2916,-3328,-2528,0
-1359,-124,-1818,349,-564,0
2034,-3032,905,-712,3274,0
-3699,4652,1728,2347,2423,0
-1994,745,-93,-2242,-3798,0
76,-86,-331,-1402,-1232,0
-743,18,219,-1236,1995,0
325,-83,-179,-1005,-163,0
2167,-826,-413,119,-643,0
-401,2103,-317,-2413,3626,0
-188,111,1861,201,195,0
-3188,1641,1148,-1641,-3412,0
-2546,-142,-3018,1433,196,0
598,-78,1624,943,236,0
172,-1774,-1529,-951,426,0
-811,-3,439,-1667,205,0
1626,1668,-2949,-1552,454,0
-2575,3921,-916,-2337,938,0
1121,-638,771,504,-375,0
1806,1423,-1739,-352,-653,0
764,-53,321,2855,626,0
172,3099,-2708,2537,-4285,0
254,2087,164,-375,-1716,0
727,-509,2796,-125,-1261,0
3139,1661,-1295,427,-1622,0
-196,-4276,457,92,4243,0
11,-1788,1329,-4704,-1922,0
2416,4096,-1932,15,1582,0
1993,-3316,1732,6525,-231,0
-47,-3211,354,-2396,-2486,0
-973,-1591,-504,1,-1048,0
-2001,-1565,1102,1522,6,0
-3225,-264,3497,567,-3405,0
2446,-2349,-1402,3907,2,0
-2614,-47,387,-344,904,0
-1848,-1557,557,-3665,4678,0
82,128,17,338,3567,0
-116,141,29,-3288,-321,0
-2592,-1781,-1171,53,-167,0
-1486,-399,-1797,-5,-923,0
1947,-2143,-2215,-115,602,0
2499,776,-1664,8,3792,0
-468,-859,-44,-71,1622,0
3785,398,182,1668,54,0
-462,1387,-828,17,-691,0
838,2959,-3212,2366,-3876,0
-2565,191,-2188,-769,1132,0
-602,-2575,283,-1019,-304,0
1689,-285,693,1157,1342,0
4058,155,-1769,-1435,453,0
-422,-214,-1946,1624,1729,0
259,317,454,-23,341,0
-3404,-2016,116,1603,-136,0
-1539,-883,-4069,2615,2988,0
-597,2163,2002,871,2182,0
-1609,616,-83,1786,271,0
1485,2391,-2461,-143,-1773,0
885,128,603,307,3619,0
2964,1313,-636,2157,448,0
-1758,-374,4626,82,2335,0
-1512,-409,-3993,2432,-272,0
-2359,-651,-946,2653,-2733,0
2258,-49,3962,-4829,1174,0
91,1798,-1137,-18,65,0
-928,301,1326,-1523,-2331,0
196,2434,-888,2839,3436,0
-3901,1926,1493,-1669,378,0
703,-316,26,-1714,-3686,0
-46,363,2388,-3933,3942,0
-2255,-2731,-3093,639,-73,0
1913,-119,-915,-4956,-951,0
-3394,-386,1715,-906,-1901,0
181,-3013,-1235,-1919,-2024,0
-128,1611,1048,-4179,1562,0
-361,679,5997,2313,-38,0
-2892,1629,1487,-503,-1495,0
-3085,124,-1933,805,2273,0
-119,-1315,1724,-464,-1733,0
207,2487,2091,2661,3494,0
124,-183,665,268,935,0
1637,-2657,513,-1104,1238,0
4871,-144,895,346,356,0
2718,108,192,-333,1435,0
46,-2682,1294,4302,-1926,0
165,-1448,1043,251,-2213,0
-2837,2059,-129,-1212,976,0
1439,1368,918,-2131,-2889,0
2158,2011,21,2537,-208,0
-823,-1999,17,632,201,0
2238,-726,531,-159,-176,0
2109,2032,-2595,-332,-2055,0
187,369,-2816,633,-256,0
2847,64,-718,313,-1426,0
-1348,-2472,97,1767,2716,0
3849,-679,2827,117,401,0
-1771,1204,2621,378,604,0
2103,849,-2429,-6933,-1289,0
513,26,5186,-636,-441,0
-427,22,1462,3959,1605,0
1443,4694,-2614,2492,338,0
106,523,288,102,-1178,0
3755,384,-461,-5505,2781,0
-1965,-151,-1939,1461,2618,0
357,-1448,2856,-2083,-4681,0
1963,908,1639,1835,1208,0
1037,-766,-3812,-1214,-3052,0
-1688,-1791,-761,-4233,-3766,0
-3022,-7781,2827,3063,-192,0
-1325,-217,-517,3241,-1334,0
-1988,1076,198,-2059,2724,0
523,2534,-12,1323,-174,0
801,363,-129,-1856,-32,0
3169,111,-534,689,1304,0
-3376,2807,-866,819,734,0
-1243,-515,253,-397,1186,0
903,836,-1225,-411,-876,0
665,-2278,1029,-209,4674,0
-1013,-1899,-937,2608,2163,0
-584,-4543,1384,1433,2508,0
822,-398,-1027,492,1837,0
-956,-2518,882,-2901,2279,0
-2325,1647,-1042,-2729,301,0
96,-5085,-346,-2494,-2458,0
3536,1006,-2052,-1548,-732,0
-2409,-456,-465,-1726,-179,0
-27,32,-1241,3694,-3094,0
262,139,-332,-1124,3712,0
-2563,2435,2959,98,3043,0
-1412,433,1944,-348,3331,0
-2165,2312,323,2737,-705,0
1848,-12,-1442,2133,-1077,0
-208,524,-3306,-761,335,0
2181,-259,4956,988,-1256,0
-3961,4445,-1584,-214,4111,0
-2363,-249,-1224,-92,-2308,0
-96,112,-172,945,849,0
-2856,-1511,316,1505,-915,0
-2207,873,1214,2647,703,0
2977,546,4088,2328,452,0
-95,-2462,1256,-618,-905,0
-1395,-2748,405,-564,674,0
-687,-932,1509,3926,598,0
-1048,-889,1395,1978,2531,0
-1365,-1672,-1692,-2778,2094,0
1124,232,-1353,-683,42,0
-1897,-1248,925,6282,3084,0
-1862,-358,-503,1879,2306,0
94,-517,-1683,-1285,-1231,0
1501,541,1888,-3571,-1054,0
3266,-1447,-386,-234,1533,0
-391,-138,312,-1346,-874,0
-5153,1879,-1693,-883,713,0
3519,-118,-78,1534,3072,0
-3862,-314,-143,-224,-463,0
926,-176,-229,-1805,-1658,0
1268,-995,-1389,877,513,0
-2029,94,8,-2332,1046,0
107,3189,838,1777,275,0
-418,1341,678,-1505,-286,0
-1602,292,-2185,5061,174,0
-2218,-904,819,-1368,-1846,0
1881,674,-11,2646,1689,0
-3158,305,-1541,4458,1916,0
1618,2913,-3315,2473,1326,0
1021,92,236,1091,1061,0
-32,-2284,1025,662,2722,0
-1733,-1893,1754,-1602,3227,0
-303,-1808,566,-697,354,0
78,-586,1895,-329,1198,0
1752,179,-3119,-446,-1318,0
566,-266,2514,171,-1867,0
646,1398,2044,-2141,-1614,0
1993,-571,-308,568,3084,0
-216,74,1348,2627,-939,0
-3425,1329,2024,2474,1379,0
863,1309,82,-759,571,0
319,404,1056,-2362,178,0
-625,-2433,1502,2696,-1594,0
702,4191,-2317,703,-3368,0
-603,657,-124,22,522,0
-2961,2308,787,-701,-469,0
1022,-4182,-2734,-621,1776,0
-244,147,-568,-877,-747,0
241,-1589,163,-124,316,0
-1173,1948,71,3044,-891,0
3187,-1794,1867,-1873,136,0
-836,-2024,1186,679,-3011,0
-103,3,882,-1624,-1034,0
-1386,-576,1961,305,3406,0
-41,-283,2431,1154,187,0
-3412,2743,-956,-1064,453,0
-1611,608,1041,2103,5326,0
923,-332,-1368,-455,-29,0
1977,2928,-924,-1138,-1754,0
-4062,1617,1182,1504,3815,0
-16,958,325,-157,3565,0
911,906,371,-38,131,0
-4816,-2138,468,488,-1622,0
2448,854,1336,-312,665,0
-1249,1032,-736,723,-296,0
514,214,3489,-1894,-2579,0
-759,-1563,1333,-2346,-1253,0
742,-3,-262,-274,-526,0
-87,-1353,-217,884,-254,0
2774,104,-2339,-102,-145,0
-1712,1628,-1601,1587,-3172,0
-137,477,1374,-2032,-952,0
-1182,347,-543,334,1232,0
-3029,3961,-88,1056,1708,0
993,2482,2321,-1787,-3408,0
-694,-1637,-4491,-844,2887,0
1715,624,-697,143,-2,0
1611,-54,-1766,-85,-1768,0
1506,382,-2015,1914,2402,0
1447,293,444,2677,-886,0
-242,1736,-1913,3392,-27,0
-587,-2559,-1629,799,92,0
2994,-1,-609,2214,2204,0
-1505,637,-1687,-114,547,0
1678,-1038,107,2349,-2498,0
-1096,-3627,-25,165,-428,0
2242,-547,-2691,-1287,-371,0
-2029,-25,2556,1159,345,0
-762,168,1535,1038,943,0
-541,-209,-291,-4376,-5105,0
-1271,224,156,866,-1888,0
-2724,-1443,-1001,-192,-1546,0
-3489,-4413,602,-507,4333,0
3534,-352,-4178,-556,-672,0
4233,-2987,-1511,-276,-1787,0
2586,-2133,-879,376,1945,0
1581,415,-2483,1451,-3284,0
-697,-949,1537,1089,-987,0
724,-1901,2372,533,-3086,0
755,-3755,-1956,-1093,-868,0
29,-1467,-3543,-1468,3356,0
-1869,3405,-1257,129,715,0
2897,73,-4189,-2236,6,0
2134,-438,-1446,1261,3014,0
311,3224,1808,212,199,0
-2943,-241,1284,5028,-2779,0
-2404,2516,2558,726,525,0
-2435,-2317,1332,43,11,0
1409,-72,2174,553,706,0
-2114,3058,3143,2393,-2404,0
-1631,-2051,1209,2594,2674,0
-86,1078,156,-2961,-295,0
-304,3508,-1768,2878,-868,0
-2034,527,-662,-1473,603,0
-935,-1236,216,-4,-2377,0
-169,-2977,2141,181,-425,0
347,-2727,-97,2453,475,0
91,164,-2096,-944,1406,0
-19,-1079,1142,-236,3113,0
-303,193,454,257,1813,0
-2134,1256,1973,1699,19,0
-2062,1368,207,884,494,0
458,326,-2288,-1242,1153,0
-1333,-355,956,546,-918,0
3488,998,1321,-2737,2069,0
-847,-317,224,207,32,0
646,-706,-436,-2111,695,0
2702,793,239,-2436,-2832,0
-27,4147,129,1792,-2031,0
-527,34,-42,-98,-1148,0
-1282,-732,-613,-595,2729,0
-1231,1018,5,-218,812,0
-2741,3112,606,-483,3295,0
-1191,2748,-1865,3494,-937,0
3194,2868,-1639,524,-315,0
-3906,1863,-1708,1878,1219,0
704,2561,-716,-2585,-629,0
2636,-4058,4555,-766,-2428,0
-199,-3627,1899,1776,-283,0
-4019,-785,2119,5043,422,0
1205,54,2197,544,-178,0
38,251,9,-167,-675,0
1835,1815,-3204,1064,162,0
-195,-456,392,1716,-1788,0
-1216,-3702,2008,243,-619,0
-3852,-73,-2609,125,1688,0
-393,1431,1341,154,1323,0
2511,1296,2298,-2191,3554,0
104,1084,861,-3984,-208,0
-1593,-3295,1138,1116,2151,0
3925,2395,-174,1005,-2505,0
-2955,-144,-899,177,-1682,0
3485,1325,-2694,2741,-1402,0
102,3053,245,1256,-1657,0
1977,-1362,1192,-129,-2451,0
375,3116,-64,-602,5447,0
-709,-1989,-2306,3204,3627,0
-342,-177,1068,-1098,-2401,0
164,111,-689,1913,39,0
3309,-924,-538,888,1258,0
558,624,-38,1874,2088,0
14,-2362,-2768,3247,-198,0
-3488,-1347,-1434,-255,4072,0
-3582,-567,2101,605,-655,0
-1457,-1265,-1466,-3306,-68,0
576,4825,-5131,388,-1269,0
-444,-1008,-3253,-1804,508,0
-2498,1756,897,-555,256,0
2183,1131,-2114,868,624,0
-946,-1948,2358,-1927,1498,0
-679,-693,1578,188,-85,0
-3166,-944,-66,-179,-396,0
-313,-4992,1771,1227,-1299,0
-874,-2442,1169,-1891,1046,0
-848,1136,-793,393,-1237,0
1413,-146,943,-1447,49,0
63,-165,329,-2385,-511,0
391,1243,1057,843,296,0
2704,118,-1015,1813,2368,0
1236,4713,-2592,-1161,4687,0
