@relation ring

@attribute A2 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute Class {0,1}

@data
1153,1331,2526,1104,3244,0
3784,-669,-278,-1107,-1585,0
1652,-743,4005,-2239,-1422,0
-254,-776,1257,-308,1003,0
-26,-39,-3147,-1934,1546,0
5,-788,-1991,15,-896,0
-1043,991,1252,-1352,-5488,0
2329,218,-1421,-1071,-87,0
275,1719,-4342,-3102,-774,0
-1049,-1422,-3672,-3418,-147,0
18,1562,2236,-3475,1318,0
188,507,2407,-11,4,0
1872,538,1155,845,2067,0
3578,1167,-1872,275,1038,0
-869,1536,-754,-129,175,0
2105,-1591,288,7,-2299,0
1273,521,-4414,2471,1147,0
1504,-612,-364,-992,-293,0
-41,-111,2323,2831,-1429,0
245,421,-113,869,-475,0
-2157,-2284,965,1486,244,0
-31,-1339,2516,77,-1118,0
-717,-1603,597,-1184,1874,0
-3806,4,-1664,-1688,2716,0
-1495,2152,1815,-357,-179,0
-114,-1253,-2632,-1276,-1018,0
1787,4232,-5,-3853,-79,0
1985,-364,-1936,-1691,-183,0
1713,-1043,3707,-217,-2691,0
-2684,3658,-104,-422,2892,0
-801,-3112,-2514,-3169,286,0
403,1438,242,1165,-1637,0
469,512,4696,-12,-56,0
-705,179,-506,-1187,-3774,0
-339,1262,-855,351,-13,0
1632,-3584,115,-1585,9,0
-668,-622,-1928,-11,1604,0
252,-738,-664,-2488,892,0
-219,-3155,-745,-2494,469,0
13,495,753,1245,-2484,0
-577,-4116,-958,1706,1555,0
-305,-486,-781,2462,-549,0
1269,-25,-461,759,-3321,0
-1426,3112,-2626,29,1007,0
-5469,-1373,1247,2213,1851,0
-1465,-191,-1048,-889,2348,0
884,2857,1485,2391,1587,0
582,2798,906,43,3557,0
-1866,2786,2121,-687,-1292,0
236,-188,3285,212,-236,0
3312,569,4025,1363,-1441,0
1134,568,1661,1007,962,0
1135,2512,-1431,-866,3868,0
-2322,-5813,-774,-137,-1903,0
1776,-112,2554,2473,-4315,0
-2786,318,724,-1901,22,0
855,861,225,-223,-3016,0
1745,1253,852,1103,-2067,0
1198,-758,-219,3156,195,0
-834,-355,-1018,-1598,-254,0
-2426,1796,12,859,-467,0
806,-2907,-538,-289,-76,0
2689,-2081,63,-2164,-1767,0
-1031,1951,4849,-612,2928,0
4091,339,-2874,-1792,1191,0
-385,-479,1259,-724,-4875,0
-2364,-865,196,2434,-719,0
1215,3073,-1517,846,1639,0
-5861,53,-3578,-1246,2203,0
-306,1763,-738,1525,3138,0
-3033,1164,-504,988,-243,0
-5,-1716,697,-1034,-1102,0
1792,1168,2849,28,-1173,0
936,-44,-2131,1222,1668,0
203,-924,1321,2526,-12,0
513,154,1306,3272,-4657,0
1384,-386,-2604,5829,1037,0
242,-719,2949,-4261,-327,0
-2277,3698,-2917,-1992,-2306,0
127,684,2691,201,1307,0
-1796,-176,-3833,486,3047,0
-3093,2836,2357,66,-2178,0
-106,408,1248,-2237,-2963,0
-461,-408,-1133,4474,-65,0
1926,1858,-1456,1308,-1644,0
-878,1221,-191,-1466,-3671,0
2395,-1614,-2002,-1707,202,0
-715,-2886,-211,1323,4028,0
396,-287,659,3923,-1099,0
-884,-65,1862,693,-211,0
-543,-5134,26,8,-2482,0
-3699,1887,-1547,1284,-84,0
-868,-764,1184,-4262,1099,0
-35,202,1405,946,-395,0
365,472,-2892,1629,-1076,0
926,-635,4004,2221,2785,0
1428,2631,3825,-2238,-1808,0
-23,-26,-535,2067,3267,0
727,-145,4088,-4409,1652,0
-4136,126,1516,-2526,2864,0
909,2471,2231,992,1,0
305,-3628,-185,-629,-2584,0
-1139,1707,851,4924,817,0
1503,-244,-107,163,2431,0
-1342,1732,604,-397,-138,0
-4743,-827,-629,-847,2141,0
1025,-608,2021,75,993,0
1411,-1387,1294,-3519,-194,0
-5379,13,-1857,917,-813,0
-2015,-1813,2449,-2979,125,0
-128,-2178,508,4498,-2914,0
3106,39,-2637,972,-807,0
-2304,-937,1478,716,2458,0
-2815,-1135,311,-1293,1533,0
-3236,-374,-705,-676,835,0
77,1455,-607,523,-307,0
279,-831,1586,952,-1463,0
1179,176,-876,-717,103,0
-1126,1462,-2645,7,2548,0
-472,-136,776,-54,1008,0
-1696,8,1301,-1022,1208,0
209,428,-7,1151,1767,0
284,333,1,2451,-2468,0
-898,-1781,-6325,4025,-1847,0
-374,3166,-1269,-3688,473,0
262,-1234,-857,447,-1611,0
2128,-822,2416,4096,172,0
-2155,-1012,566,-266,2425,0
1568,1852,-901,4067,-981,0
-1225,1129,-417,3591,4395,0
2113,-4354,1811,-3636,-76,0
2249,-31,1835,2141,-846,0
3873,-1747,-462,2885,-1255,0
-1486,187,2425,-32,3085,0
-383,-1632,209,2175,-3141,0
99,-777,2409,-2149,106,0
1923,-267,79,1995,-1811,0
2777,173,2102,304,3841,0
-2087,3211,4132,-263,3093,0
3895,606,-3686,-769,-184,0
-1559,-4923,3117,482,3924,0
-129,-2696,-3487,1218,-1835,0
-1665,643,18,-1944,-1979,0
2273,856,-1492,-48,1224,0
-1165,143,646,1398,-1417,0
-1064,189,355,6,1555,0
-1878,-1904,171,-34,-1078,0
2202,-1783,288,-2978,211,0
-1328,-907,1656,-1805,1517,0
1367,-3757,-2404,2516,-6469,0
-2193,-705,344,2583,98,0
3365,954,933,-602,186,0
-1356,649,-295,-3748,4117,0
2476,1391,1445,-1877,-241,0
312,-5133,933,2895,693,0
1299,1944,75,3132,-3096,0
-3256,-21,224,-3408,1332,0
-98,3361,-1155,1142,68,0
-701,1154,12,-31,2526,0
2217,-1577,996,1062,1497,0
1798,346,1625,-2639,-2141,0
