@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1-2,11,19,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A11 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
366,3128,-66,4193,0
2191,68,1067,-1062,1
1305,204,2768,-2919,0
127,-1396,-1647,-2306,0
-434,239,947,578,1
1184,-1025,561,562,1
-3264,-1188,-1986,1152,0
1667,-833,-126,522,1
44,-25,-105,-801,1
44,1674,-428,-15,1
1398,68,909,613,1
-631,-3703,665,4101,0
-587,2316,-736,-3039,0
3078,328,1395,2257,0
1133,5104,-829,1152,0
64,-143,1871,984,0
1863,-3846,1192,-1298,0
1367,1459,588,-1076,1
-83,178,-1836,3228,1
304,2502,-335,-459,1
228,5789,-1766,-1308,0
-1273,-612,-397,1058,1
-669,-8,-3,227,0
423,-376,475,1904,1
2137,151,-1052,1016,0
-623,-818,218,1642,1
38,-493,-178,86,1
54,416,-257,98,1
679,-135,-107,-632,1
68,1803,469,264,1
806,1923,1683,963,1
499,-2201,-436,1285,0
1436,-602,1152,-259,1
-1367,4283,1874,-1547,0
-968,-471,-929,-34,1
-629,-631,-1782,-706,0
27,1268,859,1142,1
2492,-645,-256,873,0
1327,104,1033,1235,1
972,69,-899,2208,1
-46,1326,1039,1672,1
4428,1417,-1077,92,0
841,775,4964,1004,0
256,161,829,159,0
-117,1574,1996,-525,1
764,1359,222,75,1
3008,1339,-811,-158,0
418,2328,1301,1474,1
3195,296,1052,35,1
-154,-2428,728,-21,0
1075,482,7,1348,1
948,-256,56,744,1
577,13,-3014,-1128,0
483,1326,654,336,1
562,696,1845,2342,1
-1446,952,4854,1294,0
-1644,-385,-1209,-1665,0
45,848,1431,38,1
178,-266,-958,-2141,0
599,902,6,344,1
432,-222,-131,2244,1
75,1816,-666,7,1
-1635,253,2264,-2742,0
572,1631,-1163,96,1
178,3196,395,188,1
-3618,-443,-946,374,0
1195,1202,212,425,1
1089,71,-534,723,1
215,6921,-2433,498,0
712,-384,3282,1369,0
-681,116,-81,376,1
-1,2217,2884,19,0
1749,2029,-318,14,1
167,-1024,1198,278,1
1683,-1609,-16,-172,0
69,785,1119,84,1
-982,578,-103,-84,1
-233,-444,2142,161,1
1266,-258,1184,479,1
3913,-771,2072,3586,0
-1934,-714,-2691,3308,0
3394,677,-5822,-5663,0
578,-688,-342,1581,1
-777,1707,642,-118,0
1301,518,3688,1665,1
1507,-2536,-1629,3,0
1263,-339,-12,-39,0
-1094,198,5127,-732,0
1355,38,2836,-522,1
-2951,446,-1668,-322,0
4384,-3317,802,-1538,0
551,494,932,657,1
-88,602,157,621,1
2381,61,-1127,-1097,1
-3583,-1252,-1705,-66,0
1053,-95,-303,12,1
94,187,1605,-717,1
-95,1112,168,1207,1
-331,-1261,1413,235,1
-1212,-3033,-215,-2884,0
33,2046,-2677,-3939,0
-2302,-1772,1065,2803,0
2349,-22,-582,424,1
-1722,-805,-49,-382,0
2158,1294,78,442,1
776,-492,-758,-684,0
343,59,2442,126,1
1188,-1448,-4069,2157,0
1711,-2829,-4178,-5342,0
-987,-875,925,211,1
1483,-369,1175,2067,1
189,124,1472,625,1
2414,-808,2008,795,1
1257,73,1292,126,1
1105,-169,1251,-954,1
1993,665,1245,-88,1
859,18,2162,-2319,0
737,263,2068,-667,1
-3683,407,158,102,0
-1336,252,-1933,-2503,0
7,613,-1133,88,1
-93,-608,234,-1473,0
-1573,-1703,-2859,695,0
332,2918,-1271,1144,0
139,-1435,127,-477,1
42,676,776,52,1
-398,912,-3,294,1
1501,126,1076,967,1
708,1089,-696,-1171,0
425,26,-842,233,1
1066,-6,1788,378,1
-1581,333,-2336,-13,0
-1272,43,-788,4733,0
-338,378,557,377,1
334,179,161,596,1
2868,-23,856,-311,1
-1814,1126,-2208,507,0
854,-481,33,388,1
-3157,866,878,-95,0
491,-4656,468,889,0
1255,602,-485,664,1
502,-908,-233,616,1
198,764,-4755,-103,0
6073,2043,-1918,-42,0
-1798,-577,-754,3217,0
-96,1453,2231,176,1
-89,17,2477,1967,0
-46,2496,-896,1376,0
624,-279,-696,564,0
2074,192,1225,-443,1
593,-875,298,1571,1
-103,1235,577,-1221,1
3475,239,-3324,-843,0
-215,-3375,-554,-283,0
162,2911,-1086,37,1
68,-1934,-1985,-1753,0
-1266,-883,1375,-1052,1
1155,233,66,-404,1
-3627,3208,-1288,-121,0
-1396,3772,-3095,1718,0
205,-2134,-494,-373,1
958,146,-226,768,1
111,-126,-1432,119,1
113,1256,1074,-178,1
228,-1244,721,1273,1
-31,296,2186,1496,1
1473,-2144,245,-1538,0
-3932,166,-1235,-1181,0
1395,226,289,155,1
-3799,-2222,-1017,-96,0
1276,-1133,721,62,1
-192,-652,-504,-46,0
1516,55,-128,-943,0
-634,832,-635,1798,1
32,-5469,-628,-3837,0
-1043,1729,-253,-896,0
-594,-125,-2938,-761,0
9,187,106,-5,1
-1159,471,-36,407,0
916,349,-57,1,1
606,-432,1677,-133,0
-593,-325,1046,672,1
-205,-1374,-3685,-258,0
-1848,-1593,1074,2228,0
3356,1024,2705,-279,0
-239,-98,434,1526,0
3258,-1339,-2431,314,0
855,-1518,-397,2512,0
-31,201,-572,1537,1
-1778,96,-302,-13,1
2277,12,894,-2893,0
298,2096,939,754,1
-1729,-348,-254,888,1
-1296,551,-158,-1932,0
139,-761,436,3248,0
-714,-697,3462,594,0
1508,38,1688,-144,1
-43,894,1025,1004,1
3135,-298,3965,-1128,0
2126,3466,364,2014,0
1238,749,1058,157,1
959,1886,-901,-379,1
187,2321,-334,-854,0
773,1151,424,1796,1
598,-58,838,73,1
-466,896,-1819,464,1
-619,2218,3114,2792,1
179,-432,-871,1805,1
-828,36,-1032,-2105,0
2372,113,3122,-2031,0
1157,3985,-114,-2203,0
124,516,177,-828,1
-141,1194,1125,543,1
-784,1364,1047,-7,1
-249,92,-114,-211,1
1347,2666,-4038,949,0
-3167,688,-285,1267,0
-1383,-1864,-1001,-1521,0
-23,396,14,106,1
3704,-54,63,-1243,0
-622,389,1068,21,1
-217,-52,543,-1658,1
3458,461,-1541,-175,0
-432,-3702,-2818,3393,0
1525,1152,387,2091,0
124,-2322,-1826,-2501,0
-199,778,279,887,1
-413,519,588,-124,0
-78,124,254,2155,1
673,1746,2368,-3732,0
-185,-1078,24,2277,1
-597,2097,-4813,192,0
2409,234,-1165,-2222,0
401,1524,-405,-525,1
3903,285,-2754,976,0
2517,245,234,78,1
-1214,1544,-2674,-2109,0
-1548,1297,-6,-1164,0
779,-104,2346,-1859,1
1728,957,796,12,1
-1058,-1618,3178,-3416,0
932,-1382,-6,564,1
452,57,-319,-189,1
-148,-1069,-322,2404,1
-1274,-104,491,1139,1
-376,-1149,-2348,2,1
-8,359,-336,2459,0
1142,5342,8,2773,0
-1089,-2022,513,1483,0
39,1385,15,642,1
-979,563,791,1013,0
68,-2352,-3002,-989,0
-2108,34,222,-964,0
1542,1191,608,744,1
841,825,2571,2172,1
-604,-483,1962,1061,1
-32,1487,-835,-542,1
3255,3842,1347,-1324,0
518,1709,-2911,1614,0
1376,-4743,827,1411,0
1081,104,-2297,-1399,1
-335,-164,132,-675,1
259,25,393,841,1
1697,127,574,52,1
-619,-208,-39,2915,0
421,281,2066,2528,1
-377,558,-2314,1285,0
2125,1505,1117,-13,1
-2581,-1768,2681,-823,0
449,367,-2167,2295,0
-76,-2234,-2627,-571,0
-891,-346,-928,547,1
379,1091,983,42,1
-2457,1042,897,-2329,0
562,1875,139,571,1
-212,1492,1115,625,0
-1103,1088,291,-1175,1
35,2828,-1754,1043,1
271,-1721,-1664,-223,0
671,2026,2229,1839,1
1054,231,963,365,1
82,722,151,-684,1
887,1567,259,-7,1
3781,-118,1468,-518,0
-1158,-1464,383,-886,0
82,317,43,1178,1
472,258,1813,1264,1
-2565,3108,2325,-2617,0
3164,-169,-2828,528,0
1254,1505,1483,-1659,0
137,66,-196,904,1
556,-1975,-2186,-771,0
3233,855,-461,-1534,0
-392,-2896,-2426,-529,0
-674,723,1587,-724,1
-438,-928,2136,1294,1
-2463,-2435,-414,1212,0
-1866,-1252,1987,1014,0
-757,383,11,-408,1
3945,-2177,4519,-28,0
-78,605,-21,538,0
3281,-112,5,1812,1
989,-34,393,546,1
-375,924,1752,135,1
97,1552,-1,-375,1
-58,694,3589,-5183,0
-2483,632,1568,-2595,0
-629,-835,-622,-537,1
1697,1009,584,408,1
1762,-97,-85,166,0
1826,-1676,-1086,-1332,0
-537,-1022,2754,-9,0
232,-2974,-324,3513,0
1038,-1688,4163,-1597,0
-2403,237,-2314,1642,0
2491,875,1142,-913,0
391,336,1752,738,1
-1216,2888,1375,1878,0
