@relation ring

@attribute A1 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-413,325,588,1826,2729,437,0
-268,4398,2215,2497,195,2608,0
-733,-2662,444,-503,-3815,3569,0
-1814,109,-508,2731,-3006,57,0
1253,-454,1494,-1043,1015,-2654,0
-3072,54,129,5131,-1249,588,0
-12,3198,-1797,75,-2292,4524,0
1182,-1866,-4994,1441,2575,1396,0
323,39,183,2201,1585,-3784,0
1426,-5,-2563,1653,172,2451,0
-2108,-296,222,-1868,1032,437,0
191,-1994,-9,2638,-1196,-74,0
-3027,-853,495,603,71,462,0
-745,1501,-24,448,-2403,-497,0
-96,-428,-869,14,1627,-1604,0
3028,1429,1056,889,1895,-639,0
-325,116,252,975,487,1715,0
267,-2072,-473,1114,-1513,2152,0
2833,-791,-164,1776,-2513,92,0
1249,-1164,1257,-452,-5819,368,0
356,794,-4877,1169,-1092,-1212,0
2078,-1496,642,318,-458,801,0
51,3343,-1082,-1188,264,1495,0
1558,16,-684,2493,-2283,3078,0
-1839,-1009,1746,3344,1478,-4044,0
-5265,-15,1057,253,-77,76,0
583,42,-3315,-2584,-2037,774,0
1048,304,-1688,124,-815,-687,0
-1544,-1628,-2596,-3399,2255,317,0
-828,-62,-1032,-1729,348,-2386,0
1834,-18,381,-3463,847,482,0
262,-1783,1344,-2082,-1226,135,0
196,-841,-2522,2065,-153,-171,0
-186,-1572,-1689,1938,-1674,-1358,0
584,-38,686,-162,1169,1869,0
875,-52,-152,-3152,-511,38,0
-768,-1848,1524,1912,-909,-395,0
4048,1654,189,48,-2779,-3545,0
-76,-213,-1059,-412,-1064,-1484,0
663,-2365,-1812,2334,2522,-2924,0
-2714,-65,-6,-1531,724,703,0
-596,2262,2675,958,163,-117,0
-1256,9,-269,1013,232,-173,0
1876,4878,-1538,2438,-2106,227,0
-2454,-121,-1247,468,-1018,-267,0
5794,372,-691,536,-2987,384,0
-352,831,1092,974,1432,-2049,0
1374,-2673,-1529,2168,-346,-45,0
394,-3151,728,1538,1362,1698,0
1628,-558,771,-1052,-2439,275,0
1109,-3282,-69,-107,-2353,-1146,0
-845,1186,-824,1418,-2215,1613,0
1373,-3735,42,-1655,62,-3761,0
-841,-69,-718,-79,-797,288,0
-98,-2115,-2421,1348,972,-565,0
-1451,-966,-2187,-746,-1168,-78,0
-239,-1305,-429,-852,239,-1219,0
121,-364,1247,-156,575,-1315,0
-2565,2244,2325,1874,-151,-2942,0
-2352,-587,768,464,813,235,0
-1768,-317,-904,-274,-3314,933,0
-27,741,2451,1056,1216,-2095,0
2233,-319,-2389,23,1282,95,0
3255,83,1347,2173,-216,903,0
-106,748,-3413,-1279,-3883,-282,0
369,2138,137,-799,-1591,43,0
-763,325,71,-1493,1197,1228,0
65,2471,-2618,198,-168,-1857,0
947,76,858,1456,-216,2844,0
2742,4493,1294,26,3964,-1649,0
-2972,2914,2172,94,-188,282,0
-887,2,934,-286,-784,-664,0
792,-179,-1621,-3421,-2438,268,0
292,-1372,-238,-1446,109,-1812,0
-3,528,2459,-1198,-1423,-1408,0
-326,-262,-2173,2979,688,49,0
-1717,5,2474,3021,1786,1783,0
-623,199,-1292,-792,-2207,-297,0
201,1304,2417,1631,-2186,2283,0
5561,-404,-3124,-1924,2972,1796,0
562,-1284,-2015,127,-1523,2406,0
-979,126,791,-2515,-1179,-2451,0
678,4255,-698,109,3758,1018,0
-407,-2987,-672,159,1759,1039,0
-3518,2044,-656,-2727,-242,-2197,0
2157,4695,-595,469,-819,248,0
3173,-3345,3312,-802,378,-1211,0
611,1014,1189,2189,1043,1645,0
-432,-304,-1768,3168,-1258,446,0
3826,2551,1065,449,-19,-3617,0
-1637,118,2098,-1137,-296,2332,0
2433,3561,1926,422,-1457,812,0
3797,-12,1687,644,-1147,-137,0
2,4257,-1515,99,-1378,-2584,0
-1854,1463,-1851,-1152,1051,1619,0
3153,-141,-1427,3759,-1046,-713,0
526,128,-557,1072,1253,-1751,0
72,-492,224,-34,192,-1333,0
-4502,276,-1321,-433,-192,-525,0
-254,116,454,-555,1407,-1099,0
2888,882,-1642,-615,56,661,0
-1012,1354,-386,-3,1807,1003,0
-4693,108,-1515,-2134,-275,818,0
-262,2714,-51,703,347,2686,0
-2166,54,27,-1041,-4317,-1672,0
-2561,1603,-915,-184,-87,-31,0
-818,-894,21,6025,519,3031,0
422,914,1883,831,2728,263,0
16,-759,-6912,-4422,-975,3851,0
2522,-459,404,608,-4285,2892,0
47,1893,544,187,-187,-506,0
-3382,501,-522,427,57,2727,0
682,-1194,-2545,2195,-292,835,0
-44,-2009,-1554,16,-2647,-128,0
-6879,-1932,1324,325,3285,3544,0
-508,2642,-2804,934,-2984,-521,0
2425,4179,-662,441,524,1623,0
-4888,-2332,1975,-1846,2262,-3086,0
2472,-302,-66,-181,-1702,1333,0
2944,-2011,1608,224,3984,-1462,0
-2356,-3726,943,-87,1923,31,0
3231,3066,121,-17,1501,-489,0
-117,-374,-1,-3704,-1752,2344,0
18,495,-92,2016,1316,4715,0
411,265,2084,-2425,-2592,-1345,0
3368,4424,-917,387,-1738,1316,0
-239,377,434,-1989,165,909,0
3037,-4021,1772,-2249,-212,-357,0
1721,-273,2924,968,-692,1428,0
3209,-1297,565,926,1546,3117,0
428,2856,-1592,2263,629,357,0
-3167,-1155,-285,-616,-2669,-279,0
-487,-3144,5082,-2386,-2584,-214,0
2521,2966,791,1705,-1815,499,0
2766,3674,-479,626,2452,179,0
-1147,-4773,837,1054,234,-847,0
305,-121,-1557,428,-1365,75,0
-1826,349,4973,-568,-563,4598,0
-1559,2326,2671,-786,-654,815,0
1649,-1858,519,-1895,141,-48,0
-2908,-2864,-4045,-2598,-899,-402,0
-1158,-1453,123,412,111,619,0
-622,-1985,-2614,95,144,-1503,0
-3249,1874,-1656,182,128,-225,0
-648,-1178,1326,-5,-1353,944,0
1905,-1769,533,48,-11,-1763,0
3631,-19,113,-3164,-24,-1729,0
-772,1761,-2164,-113,-957,47,0
-545,-2007,-2668,-11,2656,-2344,0
1472,1483,51,142,327,-1832,0
846,1996,1178,-42,1469,-1954,0
594,233,2321,-691,-986,-2127,0
-1216,2887,1375,-1112,-176,2045,0
1085,603,4634,1895,2439,363,0
-3618,-635,-946,2378,1859,3724,0
284,1198,307,-2369,348,562,0
-777,-76,642,-1768,-2046,-4889,0
-1053,-3909,1801,-2365,268,1063,0
-1144,1566,1573,-3207,679,-3545,0
-4296,-1,1815,1218,1119,938,0
-585,1298,-351,1704,-1184,562,0
-1469,228,771,-1576,3282,79,0
1419,615,-2341,-422,61,277,0
683,995,502,-4286,-85,128,0
898,1043,-2636,-527,-248,1072,0
-245,1361,-3838,-3695,2028,828,0
-1415,1922,-602,1726,332,242,0
-759,-1371,1742,3063,1496,572,0
441,482,-1206,-292,-342,-1451,0
-1474,1349,-891,-1804,-442,-0,0
-3808,-276,-2188,2648,1247,458,0
-1926,-644,1621,-2525,2827,-3424,0
