@relation ring

@attribute A8 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-3201,-937,6031,962,-1274,0
218,442,-2353,366,-1578,0
-1735,943,-1862,2096,-4,0
1113,752,1665,1731,-2376,0
3484,2767,3747,2148,464,0
-812,-715,546,-2134,547,0
1264,795,-535,-132,727,0
828,781,2471,-645,-1248,0
984,-702,306,-1478,-1732,0
-2118,-2011,224,-1071,-1462,0
3065,1149,4041,2845,2328,0
175,-2326,-97,-2,-116,0
-3,-2238,-73,-1162,-1486,0
-182,3351,-1368,146,-1822,0
-798,374,922,-2771,-263,0
2321,425,-927,-4328,-775,0
32,-393,1786,-2124,2516,0
878,284,869,-1461,124,0
-103,403,-1268,1134,-807,0
453,128,-1316,17,-4591,0
-2228,-112,-585,2848,1511,0
-1293,-2083,398,1506,-2923,0
-159,4978,2903,-2365,-98,0
-651,-2,83,365,-1133,0
187,-1962,929,1138,-2336,0
1863,3279,-341,1813,1663,0
-2322,925,2131,-451,-2675,0
-159,-279,-495,-178,1453,0
99,157,1656,455,-69,0
-199,-39,1365,-488,1604,0
-3563,1252,-13,3901,-138,0
24,-1403,-1714,-32,881,0
-1241,528,-1198,-1329,-1408,0
822,2455,3534,141,-3745,0
578,-33,-2,1451,-85,0
1772,-264,-4021,1734,1877,0
1662,-3224,-146,-1731,108,0
-464,-1055,-2331,477,421,0
68,377,-1989,-2343,909,0
1487,47,-1132,-1598,372,0
-1186,-1881,186,-1595,-1276,0
-3796,23,1046,-1461,2523,0
-366,-341,-2694,-944,2348,0
-2027,-1769,-983,-595,-456,0
2354,1943,-786,-3661,1618,0
2271,-4087,-695,-4841,1002,0
759,-1874,-1682,4767,482,0
2041,132,3558,-536,-2343,0
1711,7,174,-2125,756,0
-1951,-736,-464,-892,965,0
-561,993,-2251,847,594,0
-1623,-1325,26,2061,-276,0
114,-349,-2108,2378,-2939,0
2935,-385,1105,862,-967,0
2879,1327,-34,-677,158,0
-543,-2639,1639,-1993,1727,0
