@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,6,10,15,17,21'

@attribute A3 numeric
@attribute A6 numeric
@attribute A10 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
517,-4,888,-744,916,1
-1045,-1038,2143,1219,1146,1
634,1136,-1812,24,1302,1
2405,71,-158,-634,327,1
1224,-2147,244,281,-447,0
818,-95,1753,948,-1111,0
-318,-1298,1355,-322,-879,1
-222,-1277,-1288,117,848,0
-742,646,-307,1383,1119,1
211,364,-2469,28,-814,0
1868,-231,-2374,4215,888,0
2184,1197,479,191,2598,1
1945,-809,-244,-1073,251,1
1567,1494,1059,281,1621,1
1603,505,-872,1822,-1983,1
795,139,1843,715,109,0
931,-124,122,-855,661,1
-1604,-2316,-1947,1212,2275,0
34,528,42,302,1011,1
-98,151,227,5,3195,1
-73,-234,-1624,-52,2092,0
1487,1342,579,-12,-155,1
784,-251,-648,273,172,1
-719,1107,529,-1833,68,1
-1892,4058,713,-1666,453,0
1531,-13,-143,259,-436,0
-1192,18,-2269,949,-407,0
2073,-1778,-1978,88,-1861,0
-1881,782,1393,286,-801,1
114,511,-3494,-3498,6424,0
-51,449,59,717,1088,1
-4056,-111,-33,-335,-118,0
97,209,1789,1293,-34,1
-1304,1765,725,985,-1081,1
2493,-1971,69,-219,-1132,0
718,1807,149,-9,98,1
839,338,-1113,1156,76,1
-746,141,1932,204,887,1
551,1379,649,26,2324,1
666,526,-472,1081,54,1
661,121,2555,62,-4099,0
4398,188,141,-831,19,0
154,122,1442,2,883,1
776,591,1355,643,-1598,1
-1168,-4009,-76,472,4111,0
1816,-236,-2403,1349,3033,0
452,1248,-1078,-886,-394,0
-1502,2896,1076,1054,1695,0
-832,691,463,713,1571,1
-1147,418,-1162,372,-949,1
723,406,123,-107,332,1
-3486,-26,98,485,-2327,0
879,-1023,-1991,1032,1334,0
-9,659,2551,-962,-403,0
612,-481,16,-3108,1174,0
-2432,2095,-2638,3046,1569,0
1663,301,2636,1258,906,1
768,92,34,1352,-1139,1
-929,-466,-202,-1416,2648,0
-1972,-1216,2408,531,-619,0
848,-3039,-2588,2263,2487,0
1424,-302,-554,-422,1486,1
-867,1347,1084,-539,-587,0
148,-1475,3067,-733,867,0
3022,-1193,884,-219,316,1
1447,-987,-731,56,1708,1
-24,236,2062,316,179,1
1408,964,589,-2017,1007,0
1062,-1316,1195,-222,-791,1
965,2636,9,-2,-2428,0
2012,-355,24,105,317,1
272,648,3265,1407,-385,0
1367,-713,-62,1807,214,1
1134,-1972,3805,-1053,2207,0
-237,-1244,4718,-5012,346,0
858,-1862,-492,1544,2306,0
1056,863,187,-997,571,0
436,12,-36,554,-1401,1
2796,-2226,-1674,1521,-3235,0
109,56,429,1076,-372,1
-46,1407,247,-54,-849,1
2195,2694,-1736,-2098,-3739,0
1309,-1837,745,628,67,1
-165,1114,164,459,-1809,1
1422,1408,1638,-365,1805,1
1228,-227,-286,2395,-658,1
2622,1019,16,-337,-745,1
1273,459,771,-74,-541,1
1736,1565,988,1,-552,1
1623,448,2233,39,822,1
-704,-165,2339,-2732,281,0
6,-11,797,2096,957,1
849,596,635,113,-766,1
342,2588,707,-437,-379,0
-622,256,263,61,-548,1
38,-2548,3809,-463,3,0
-3916,-4388,-1652,-292,-392,0
-859,-1361,1186,1524,71,0
-2253,-2545,78,-728,-527,0
-395,-928,185,1172,1267,1
61,-1598,-192,2345,1827,1
2299,2838,-2192,1414,709,0
-1166,-2356,1013,1799,4072,0
494,1032,-507,-1584,-884,0
1101,479,-4544,-88,-245,0
3549,1888,-1594,-909,484,0
494,97,623,-1766,-683,0
-249,358,2125,1086,-1156,1
-43,758,-36,1276,-1707,0
3673,347,-462,-306,475,0
703,-1552,119,-1623,-4662,0
1734,1486,752,-222,489,1
-656,-799,-1759,1874,-4034,0
-19,-1411,2207,1734,2673,0
-241,-856,569,1787,-666,1
-2368,-1297,-4186,852,171,0
-839,-626,24,-105,-395,0
76,-321,-31,-578,936,1
-947,888,-3923,-626,91,0
1831,2425,-149,404,-194,0
2427,-216,1452,1074,294,0
3951,-9,1859,1196,-1731,0
-965,322,-1336,-1728,808,0
-1403,-103,317,-4394,695,0
-414,341,292,152,-99,1
-886,781,1483,212,941,1
-924,2061,-4911,1035,3607,0
-146,1385,473,503,2,1
-1017,312,655,1378,672,1
1076,2827,1908,1659,-219,0
646,279,64,-1083,463,1
-114,-492,763,1388,1009,1
-163,1124,208,-1271,-125,1
-7,439,-412,899,-682,1
-837,1645,438,-1294,1493,1
-1152,-1133,-958,-66,-1749,0
998,1045,185,2039,3961,0
2123,7,738,517,87,1
-4533,-4072,-1782,-2146,-1505,0
-826,-1231,-452,1606,812,0
-638,-2166,1453,-716,1759,0
-863,-1609,2289,2348,271,0
1238,583,3041,-1101,1531,1
1037,228,-451,119,19,0
694,2565,-23,917,79,1
2385,-91,-1487,-1111,-229,0
114,5103,702,1744,719,1
-256,-1429,81,241,1884,0
1344,-248,918,391,406,1
1071,155,1132,801,981,1
417,2554,2109,201,16,1
818,734,179,1623,3153,1
-42,1528,1483,1725,-871,0
2719,2396,743,-854,-206,1
-822,1871,13,808,17,1
2036,-934,-192,481,923,1
2032,922,15,115,-502,1
119,2543,1,33,994,1
-441,-23,1551,229,-314,1
2029,-1481,-456,-63,15,0
-1366,766,-503,-1268,1098,1
2071,-274,554,476,-105,0
1521,-99,1207,1842,463,1
-129,291,2336,-154,-2134,0
22,2488,3398,1031,-2102,0
-453,-504,85,-9,254,1
-512,1205,-349,-103,-178,0
-3589,-47,-423,1222,-2486,0
168,-1438,1329,3441,-293,1
2098,-882,-1125,1466,674,1
1242,-1419,495,128,1113,0
672,-1566,1377,1186,854,1
1112,1853,503,725,6,1
96,-82,2731,-48,478,1
-5,275,-1305,1528,1163,0
-372,24,913,406,-3378,0
-17,401,-22,-285,69,1
615,-77,-134,-341,689,1
2532,-55,171,1828,32,1
-1692,716,-921,1481,-934,1
1872,2183,1352,-57,574,1
2483,-1388,1016,1583,1878,0
-186,-2327,-2167,954,1886,0
-2312,649,595,164,725,1
225,59,304,-464,605,1
38,-1455,-67,-114,486,1
-711,-49,259,631,623,1
742,251,621,1809,-286,1
461,1625,-1298,64,614,1
876,873,-339,739,-337,1
625,-584,1724,1795,-451,1
687,241,-626,-882,-272,1
715,3137,-2,1095,-1779,0
2562,-196,2141,-1121,793,1
1653,24,-2189,-2076,1766,0
154,-1404,-2155,-1197,-2644,0
25,531,-618,105,-784,1
-97,3079,-1403,-2172,-73,0
-397,273,19,855,825,1
-898,188,-43,1906,2794,0
738,1806,-21,342,-653,0
2872,-1117,-1225,561,168,0
2247,122,55,294,362,1
-397,1645,-146,2014,-656,1
72,2993,-222,199,456,1
-274,1536,1381,-741,689,0
-208,389,458,501,-704,1
3761,2701,1109,1112,6,0
-1314,-218,437,-1912,-4713,0
171,13,2156,207,853,1
1677,366,216,-126,536,1
-3846,2092,1674,55,108,0
4,-102,-785,-851,-4236,0
-972,909,-365,1316,-259,1
-747,168,2359,17,1078,1
-1658,3038,-367,2426,1005,0
-1409,4,1088,3812,1,0
-1945,401,1191,-3412,307,0
4053,1781,-373,-26,1874,0
801,574,1468,308,74,1
1139,1238,-394,-484,1296,1
49,-3588,701,8,-1584,0
-1764,2003,3214,-1607,-1487,0
146,1628,587,-73,1135,1
1641,927,-97,-1048,-716,1
-2848,-3537,-2436,1224,3067,0
147,1331,2265,664,2041,1
-3412,2094,-3273,-2149,-2825,0
63,-839,-2473,-2556,1447,0
-18,2994,-1884,-405,2204,0
-469,-1372,242,-756,-4,1
-406,-798,102,1578,71,1
-1679,-462,-1315,-2067,-691,0
-972,-427,332,561,72,1
1142,152,-748,1094,-741,1
-249,-1759,1878,-3848,-744,0
1797,-527,-111,2857,1256,1
841,344,122,975,873,1
-17,3544,1383,-3327,2361,0
985,1008,-1585,-1725,238,0
3121,877,4253,257,2391,0
-1721,-2617,733,255,-279,0
-919,1521,2082,11,-739,0
1371,1223,178,3252,118,1
-809,-2368,1566,3188,-1958,0
1551,-208,2235,2456,-28,1
-439,-107,1221,256,936,1
-565,192,-956,2639,-4277,0
444,433,-448,-878,1591,1
-2342,-1991,-938,205,-1015,0
-1422,1452,-1098,1451,1444,1
-4025,-725,-773,-4,3672,0
-1173,3253,2639,1115,658,0
16,194,795,1993,-19,0
-288,226,2345,1128,-252,1
1772,1172,124,-1612,168,0
-916,377,2456,58,584,1
-1487,2021,394,-2345,-3562,0
-1753,1516,228,3628,-1558,0
-3187,-1988,-3073,178,-2882,0
1325,208,1976,435,648,1
1163,-453,1606,622,1137,1
-851,3636,-826,632,2312,0
45,-99,2584,225,-1075,0
597,-786,-1304,-3011,2759,0
-206,682,-17,-912,-625,1
1638,-329,182,-521,-814,0
-154,3689,-2456,-788,-24,0
675,-548,159,-506,681,1
2818,-848,1165,-652,374,1
638,-53,836,-2519,-1439,1
-1253,3661,-111,287,-829,0
1468,1411,-756,-562,818,0
1219,-646,3541,407,658,0
-1592,128,-953,1063,1467,1
-159,1434,-423,-534,1146,1
138,-359,1267,-866,-1032,1
-1921,342,523,92,-1302,1
1753,1166,2552,1105,-611,1
-718,794,-951,2339,-695,0
-904,205,644,972,-136,1
1306,87,-2185,-903,841,1
87,229,-145,1052,831,1
501,-1341,-876,-858,-767,1
-475,-541,-937,-1182,-5105,0
3577,1796,-1642,404,-399,0
-566,-2509,314,1839,-2312,0
95,-183,1207,92,-102,1
-209,-219,-2166,3149,-2989,0
-2432,2376,1224,-679,-532,0
5128,644,1674,888,-2088,0
188,-1885,-404,8,-516,0
-1528,513,2318,-5608,792,0
1071,-887,1452,104,291,1
-449,-182,172,2461,-3084,0
-2285,-44,2615,2784,-887,0
645,-132,972,2,-132,1
108,-1529,1318,2224,1233,0
-1826,862,327,144,2593,0
1999,-6325,842,602,-1558,0
-866,-114,1002,1342,543,1
1311,-1638,46,-1,48,1
-2483,621,1778,-286,1036,0
-1063,3269,534,-1215,409,0
592,-191,11,336,-227,1
869,1708,-445,123,1947,1
-1248,1024,-984,2359,1435,0
-727,377,1032,699,246,1
-28,-166,-455,-1546,793,0
4018,355,1674,-749,-3117,0
1006,1039,556,-39,-6,1
-941,149,43,57,1021,1
-2621,3345,1831,1186,508,0
-3832,836,-412,909,2428,0
-2854,-1915,-3347,542,-3,0
-4252,-739,1656,109,-1,0
2037,2515,2623,518,-1414,0
-184,1347,1898,2976,-738,0
-2065,-91,-3451,-1989,-2144,0
699,2237,2016,264,1541,1
-206,38,11,368,1129,1
1197,36,43,-1836,-83,0
-2721,-4147,-95,-2058,-1756,0
872,-814,-1077,-2642,-1272,0
-1723,456,108,-1038,-1998,0
1078,1162,1402,768,1354,1
-845,-884,-582,273,-171,0
49,964,-1682,24,-4,1
99,792,-349,-1303,1887,1
-502,194,1265,579,603,1
-2092,44,-171,-1835,233,0
303,1053,293,1096,85,1
3399,213,893,-476,524,1
-1669,2347,253,-1161,152,1
-1832,2248,24,343,3457,0
-1177,-413,-389,-1421,-1734,0
934,-1642,167,-859,53,0
-1502,-1926,1361,2213,1657,0
-1419,-235,-2464,-1189,648,0
83,1029,-7,91,-2225,1
-112,-1058,-125,972,-381,1
1287,77,-12,-24,349,1
-262,1552,2795,-2002,1695,1
1471,-1426,237,977,234,0
659,-1948,-1065,29,-286,1
1499,-312,-1154,3507,-1308,0
1932,1323,-2233,-1258,-1094,0
888,-416,791,88,1039,1
106,35,1635,2923,-207,0
-535,251,409,-954,1054,1
707,-867,1319,-67,1815,1
1182,5712,206,-2203,179,0
258,-106,-269,1266,-27,1
846,233,1416,538,852,1
667,305,-1209,1358,1396,1
-1453,3797,-1362,221,1245,0
-288,295,-1948,1356,-453,0
-36,3351,39,1382,264,0
-3655,-1931,-1823,-2623,3797,0
608,335,932,285,1748,1
127,-1981,2304,1122,-2294,0
673,1184,-283,1047,-525,1
2392,-46,131,-1185,3942,0
158,113,-239,1279,-91,1
409,-242,-316,1712,-956,1
-1365,583,1616,-33,-64,1
283,-1631,-448,1447,2674,0
-2465,153,-1341,-2153,-3349,0
1806,284,56,-1047,-1319,1
-2307,-27,-331,1596,-2031,0
-92,1168,-168,-226,2532,1
-333,-62,1302,583,1677,1
-1571,-1775,4277,-3622,-948,0
1909,-229,-286,106,894,1
-86,-97,522,523,2154,0
-63,1005,-819,527,-499,1
-122,-566,84,1481,2197,0
45,-1684,-2028,-694,-2315,0
-92,-501,-1922,-91,121,0
-1079,-2345,2218,-2027,3466,0
-47,-3,115,444,-688,1
605,-14,739,302,474,1
454,-5,1691,28,2811,1
783,35,-219,172,118,1
-1879,903,-132,-1598,-876,0
-3424,-1633,-692,1202,3173,0
1882,1678,-1254,4405,-2498,0
517,399,-364,312,2582,0
139,-702,474,453,104,1
-157,-39,748,2501,472,1
3095,-207,1411,-4117,2564,0
1472,12,-3735,-352,964,0
1226,801,1403,1,618,1
-2558,3589,383,743,-16,0
-139,-2837,1968,-86,976,0
611,28,348,714,2349,0
-453,-812,1436,-156,-315,1
1384,1278,763,-397,1455,1
2918,2048,1064,-606,-1397,0
644,-234,127,1548,498,1
1387,-1193,-5418,-397,-459,0
149,2232,133,1101,573,1
731,-961,-136,6,898,1
151,-82,3483,-1132,236,0
913,67,1577,-12,1298,1
-1133,-323,-354,144,82,1
-1191,-431,2753,-104,1073,1
98,877,1225,1119,-433,1
1126,-874,1956,1639,1046,0
-476,1179,-26,73,43,1
-478,-38,1217,417,2223,1
1322,-762,1207,-3413,943,0
1695,2979,-2723,25,101,0
-123,-443,701,-101,149,1
108,-434,-1064,-46,4546,0
-575,-1846,-1596,-1251,-463,0
2204,425,1196,-1906,-463,1
-308,1535,188,-1493,908,0
-1705,-5838,495,379,-1312,0
111,1554,1267,-1199,-116,1
834,1377,-364,424,2914,1
775,1618,1828,55,537,1
-234,-1425,-268,2052,-418,1
-2543,-1762,-255,88,626,0
