@relation ring

@attribute A3 numeric
@attribute A8 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
506,-3061,4174,-3412,84,0
-671,3236,-4564,1655,-2735,0
-2547,-1507,615,1388,-16,0
5092,4524,1209,-51,-616,0
1074,-1458,-3337,-354,-2203,0
127,-3788,-557,-12,3383,0
-2291,-1003,495,-2071,1335,0
-2683,-3,-773,1062,154,0
3162,-86,-3984,-768,-2309,0
27,-92,1905,-779,-1042,0
1101,-1452,-225,-245,-1655,0
-3589,4538,-227,-2486,76,0
-2672,-706,4155,1322,1892,0
2367,105,-3624,-467,-3175,0
-4242,-2019,134,1926,911,0
-1177,-875,-2649,-446,-316,0
-524,959,2701,-4542,-1247,0
-8,-1723,-89,1297,619,0
-2277,261,2552,43,-143,0
-958,-3186,-839,-1836,73,0
-4438,453,2011,-3342,-98,0
-301,-2663,-926,1423,1105,0
388,-908,3457,-1784,528,0
-8,-549,-4597,-23,4013,0
-929,1911,-567,2648,-2162,0
-4759,-638,-1946,-1107,4363,0
-758,484,308,2201,-805,0
-1668,905,261,456,-1895,0
-1075,1741,2682,-362,2022,0
1555,265,-2911,784,2082,0
348,1609,6,-1966,-1363,0
-2129,-1735,-2277,-1113,4733,0
-193,243,1804,2914,-5906,0
-108,2999,-3594,358,1102,0
-394,-243,1091,204,-526,0
1713,-623,-2392,553,463,0
306,-1326,1572,1345,-2462,0
-2355,-395,3221,-1176,-2888,0
3134,-2321,1281,-6,-908,0
1554,-258,171,-1178,25,0
3644,2119,3311,1214,-5,0
3169,-4624,1442,-1181,127,0
1623,814,2354,-2107,-875,0
2195,-112,1429,-3739,-2551,0
2073,-142,-2817,-1861,186,0
-1248,5202,-861,1435,2279,0
-1741,1546,-152,1519,223,0
-13,2878,-977,-892,-593,0
-941,-177,-1878,463,1737,0
-1642,984,637,1356,-2775,0
-1407,2321,1309,269,-1504,0
-632,165,-2227,-43,617,0
-1795,1362,-3361,-2766,-656,0
-1455,245,444,-1772,-2021,0
-2161,2141,-435,-39,1411,0
1368,-159,-94,1358,-3277,0
-1611,2785,577,-175,-125,0
2695,-261,-1409,1056,-105,0
-224,979,-2,5792,-623,0
2178,665,-1771,2601,1083,0
19,943,-4773,961,421,0
725,-583,1426,54,1669,0
1676,-511,197,54,-1418,0
-2033,1108,-3694,1741,-2303,0
-1104,-983,-1921,-52,-2523,0
-1217,-4183,-503,1253,1715,0
-1373,-3774,-3667,815,1069,0
-642,247,3606,-3274,2694,0
