@relation ring

@attribute A2 numeric
@attribute A7 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute Class {0,1}

@data
3552,1785,-37,-2871,-798,0
-5469,2213,-628,-1387,196,0
-1423,-122,-952,-3214,4811,0
-74,52,2931,954,-1677,0
-52,665,-4953,562,3407,0
161,2406,-362,1075,1202,0
1386,3372,2183,-1129,-1767,0
646,995,292,1797,-938,0
218,-936,-2254,-1607,1228,0
-36,-296,-67,-1246,-632,0
-117,1306,1739,-741,-1123,0
-89,66,-1835,1868,253,0
3992,-1668,-151,244,1159,0
4081,319,-264,1154,-1158,0
1855,305,-986,1578,134,0
1633,347,-482,287,122,0
-54,941,63,1559,-2427,0
-565,-1628,-994,-233,-141,0
1816,2301,-694,-3499,2217,0
1491,-1171,-7803,2106,-1156,0
1953,-1815,-966,-381,1903,0
-1001,-3619,-3761,287,2985,0
1719,-715,-2216,221,-1519,0
-1872,2353,3044,2131,-497,0
-2067,1536,-2545,276,-292,0
1304,2858,586,-405,-57,0
-48,3059,-787,1245,-1735,0
-1703,-1494,-2353,1481,253,0
-1219,-693,-4628,397,-2912,0
-129,1218,1042,-4653,1119,0
1894,-3066,-398,-2513,-2222,0
1389,-75,742,1427,-544,0
2423,22,2548,2261,-2718,0
-246,1464,153,-462,-872,0
-1433,1676,-1282,-682,85,0
19,-1557,557,92,221,0
-266,217,-958,-1372,-424,0
3772,-2646,-3095,-334,3008,0
-1321,-576,1144,-8,699,0
-751,-3215,1588,718,-776,0
-14,-1553,-112,1523,143,0
104,-2767,2013,-1338,1351,0
68,-3408,906,-487,1114,0
-3284,-5128,143,-1524,-2346,0
35,-2051,1209,1447,87,0
3739,2202,4038,262,365,0
-2435,313,-414,265,2663,0
657,-3697,-952,1384,-222,0
-1405,-1272,666,-4056,-764,0
-3722,-124,-2084,2092,-4917,0
-3396,-1112,422,-1577,-1033,0
2166,94,8,1554,-581,0
2,301,647,-2991,4466,0
3636,1986,-1231,726,454,0
1906,4179,185,-4021,-1179,0
1622,-2977,2141,-2231,-447,0
-3014,2502,-11,-1479,797,0
578,-3813,-869,154,1627,0
-2527,-1511,-1507,-1745,-2152,0
1919,-357,-252,-257,4072,0
-487,1126,-2693,3388,801,0
847,2312,-2279,181,314,0
77,523,151,457,2025,0
821,-1231,1093,-246,478,0
-2974,547,-324,-1138,-89,0
1232,1465,357,428,-243,0
-2233,-1673,-851,1597,8,0
417,637,-1687,3601,3594,0
-1866,-687,-484,1169,-256,0
1129,-8,2221,1772,-3467,0
-4696,-62,499,-2941,-1953,0
1766,26,2,-3848,-98,0
3266,1011,1784,-694,-2925,0
3647,1597,13,223,-709,0
3013,579,-2277,2639,124,0
328,-1724,1395,-102,134,0
-2468,-31,1186,632,-896,0
