@relation crx

@attribute A4 {u,y,l}
@attribute A6 {w,q,m,r,cc,k,c,d,x,i,e,aa,ff,j}
@attribute A7 {v,h,bb,ff,j,z,o,dd,n}
@attribute A9 {t,f}
@attribute Class {positive,negative}

@data
u,e,v,t,positive
u,x,h,t,positive
u,q,h,t,positive
u,k,h,t,positive
u,d,h,t,positive
y,k,v,t,positive
u,w,h,t,positive
u,i,bb,t,positive
u,c,v,t,positive
u,m,v,t,positive
u,w,v,t,positive
u,x,h,t,positive
u,q,v,t,positive
u,c,v,t,positive
u,q,h,t,positive
u,c,h,t,positive
u,q,v,t,positive
u,w,v,t,positive
u,w,v,f,positive
u,m,v,t,positive
u,c,v,t,positive
u,c,bb,t,positive
u,c,v,t,positive
u,w,v,t,positive
u,cc,h,t,positive
u,m,v,t,positive
u,q,v,t,positive
y,k,v,t,positive
u,cc,v,t,positive
u,x,h,t,positive
y,x,v,t,positive
u,c,v,t,positive
u,c,h,t,positive
u,c,h,t,positive
u,aa,v,t,positive
y,c,v,t,positive
y,c,v,t,positive
u,c,v,t,positive
u,e,dd,t,positive
u,w,v,t,positive
u,cc,h,t,positive
u,e,dd,t,positive
u,cc,h,t,positive
u,e,h,t,positive
y,k,h,t,positive
u,e,z,t,positive
u,e,v,f,positive
u,c,v,t,positive
u,c,v,t,positive
u,x,h,t,positive
u,c,v,t,positive
u,r,n,t,positive
u,q,v,t,positive
u,q,v,t,positive
u,i,bb,t,positive
u,cc,v,t,positive
u,x,v,t,positive
u,c,bb,t,positive
u,aa,v,t,positive
u,x,v,t,positive
u,q,v,t,positive
u,aa,v,t,positive
u,c,v,f,positive
y,c,bb,t,positive
y,c,v,f,positive
u,q,v,t,positive
u,c,h,t,positive
y,aa,v,t,positive
u,w,v,t,positive
y,c,h,t,positive
u,c,v,f,positive
u,ff,ff,t,positive
u,k,h,t,positive
u,c,v,t,positive
u,cc,v,f,positive
u,e,z,t,positive
u,x,v,t,positive
u,c,v,t,positive
y,c,v,t,positive
y,c,v,t,positive
u,cc,h,t,positive
u,aa,v,t,positive
u,q,h,t,positive
u,x,h,t,positive
u,i,bb,t,positive
y,m,bb,f,positive
u,k,h,t,positive
u,m,v,t,positive
y,w,v,t,positive
u,q,h,t,positive
u,c,h,t,positive
u,c,v,t,positive
u,x,h,t,positive
u,w,v,t,positive
y,cc,v,t,positive
u,x,v,t,positive
y,e,h,t,positive
u,x,h,t,positive
u,j,ff,t,positive
y,w,v,t,positive
u,w,v,t,positive
u,e,bb,t,positive
u,q,h,t,positive
y,d,v,t,positive
u,q,v,t,positive
u,j,j,t,positive
u,m,bb,t,positive
u,x,v,t,positive
u,x,h,t,positive
u,cc,h,t,positive
u,w,v,t,positive
y,w,v,t,positive
u,i,bb,t,positive
u,x,h,t,positive
u,m,v,t,positive
u,q,v,t,positive
u,q,v,t,positive
u,aa,v,t,positive
u,cc,h,t,positive
u,aa,bb,t,positive
u,i,v,t,positive
u,q,h,t,positive
y,j,j,t,positive
u,ff,ff,t,positive
u,x,h,f,positive
u,i,bb,t,positive
u,x,h,t,positive
u,ff,ff,t,positive
u,q,h,t,positive
u,w,v,t,positive
u,q,h,t,positive
y,m,bb,t,positive
u,cc,v,t,positive
u,w,h,t,positive
y,c,h,t,positive
u,q,v,t,positive
u,aa,v,t,positive
u,ff,ff,t,positive
y,c,h,t,positive
