@relation crx

@attribute A4 {u,y,l}
@attribute A7 {v,h,bb,ff,j,z,o,dd,n}
@attribute A9 {t,f}
@attribute A12 {f,t}
@attribute Class {positive,negative}

@data
u,v,t,f,positive
u,v,t,f,positive
u,h,t,f,positive
y,h,t,f,positive
y,bb,t,t,positive
u,v,t,f,positive
u,v,t,f,positive
u,h,t,f,positive
u,h,t,t,positive
u,h,t,f,positive
u,h,t,f,positive
u,bb,t,f,positive
u,v,t,t,positive
u,v,t,t,positive
y,v,t,t,positive
u,v,t,f,positive
u,h,t,t,positive
u,z,t,t,positive
y,h,t,t,positive
u,v,t,f,positive
l,o,f,t,positive
u,h,t,f,positive
u,bb,t,f,positive
u,h,t,f,positive
u,v,t,f,positive
u,h,t,f,positive
u,v,t,f,positive
u,v,t,t,positive
u,v,t,t,positive
u,v,t,f,positive
u,bb,t,f,positive
u,h,t,t,positive
u,v,t,f,positive
u,v,t,f,positive
y,v,t,t,positive
u,h,t,t,positive
u,ff,t,t,positive
u,v,t,t,positive
y,v,t,t,positive
u,v,t,t,positive
u,v,t,f,positive
u,v,t,f,positive
u,ff,t,t,positive
u,v,t,f,positive
u,h,t,f,positive
u,v,t,f,positive
u,v,t,f,positive
u,v,t,t,positive
y,v,t,t,positive
u,v,t,t,positive
u,h,t,t,positive
y,v,t,t,positive
u,v,t,f,positive
u,h,t,t,positive
u,h,t,f,positive
u,v,t,f,positive
y,z,t,f,positive
l,ff,f,t,positive
u,v,t,f,positive
u,v,t,t,positive
y,v,t,t,positive
u,v,f,f,positive
u,v,t,t,positive
u,v,t,t,positive
u,v,t,t,positive
u,h,t,f,positive
u,v,t,f,positive
u,v,t,f,positive
u,v,t,f,positive
u,v,t,f,positive
u,v,t,f,positive
u,v,t,t,positive
y,v,t,t,positive
u,v,t,t,positive
u,v,t,f,positive
u,bb,t,t,positive
u,h,t,t,positive
u,bb,t,t,positive
y,v,t,f,positive
u,v,t,f,positive
u,v,t,t,positive
u,v,t,t,positive
u,bb,t,f,positive
u,h,t,f,positive
u,v,t,f,positive
u,h,t,f,positive
