@relation penbased

@attribute At3 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At12 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,16,0,95,72,65,100,0
28,0,27,39,18,100,53,0
2,20,0,100,73,53,99,0
4,0,0,100,80,45,100,0
21,0,0,73,49,75,87,0
58,10,24,48,19,97,68,0
26,0,0,69,46,84,89,0
0,7,0,100,76,47,100,0
0,35,0,100,76,44,100,0
22,0,0,83,58,61,100,0
0,12,0,88,68,73,100,0
0,22,0,100,74,51,100,0
6,0,0,79,39,99,70,0
12,48,24,100,99,36,100,0
1,17,0,100,84,36,100,0
0,22,0,100,68,51,97,0
8,0,0,85,69,63,100,0
0,44,15,100,100,25,93,0
9,13,0,96,72,57,100,0
0,6,0,95,73,58,100,0
0,36,10,100,95,45,100,0
14,35,58,65,48,60,64,0
11,0,0,74,47,88,86,0
0,4,0,95,75,59,100,0
20,0,0,79,58,67,100,0
0,9,0,90,54,73,91,0
15,42,19,100,90,33,100,0
8,49,18,100,100,20,97,0
0,6,5,100,100,18,82,0
16,0,0,70,51,83,89,0
0,16,0,84,61,84,100,0
8,0,0,87,59,60,86,0
8,0,0,74,45,89,88,0
3,0,0,98,70,60,100,0
6,0,0,77,50,84,92,0
2,35,12,100,85,58,100,0
3,33,2,100,95,32,98,0
20,22,0,100,69,47,89,0
0,18,6,100,100,21,100,0
1,0,0,86,62,69,99,0
12,0,0,84,60,69,96,0
10,0,0,82,44,75,82,0
52,18,13,46,28,100,66,0
35,78,56,85,98,8,65,0
0,8,12,90,81,57,100,0
0,23,3,100,90,37,100,0
17,0,0,82,64,78,100,0
0,24,10,98,86,58,100,0
0,22,5,100,100,15,67,0
29,0,15,51,24,100,64,0
48,13,25,41,16,100,56,0
7,8,0,98,65,60,94,0
29,0,10,55,26,98,67,0
26,0,0,64,40,91,88,0
3,37,18,100,90,41,100,0
0,8,0,88,59,71,94,0
2,0,0,74,63,88,100,0
0,12,0,100,70,51,93,0
4,7,0,100,68,44,97,0
6,3,0,100,70,52,100,0
8,0,0,68,44,100,84,0
4,5,0,92,63,60,93,0
45,1,0,75,74,44,98,0
29,66,27,99,100,26,73,0
27,0,27,42,12,100,52,0
12,0,0,91,69,62,98,0
32,66,8,98,90,32,100,0
7,36,10,100,93,49,100,0
17,0,0,81,63,77,100,0
0,13,0,98,74,62,100,0
20,0,1,82,49,66,93,0
41,14,23,100,85,47,53,0
0,1,0,82,46,80,85,0
0,33,14,100,85,53,100,0
2,0,0,90,66,71,100,0
2,13,0,100,91,35,100,0
28,0,13,57,26,100,65,0
7,0,0,83,64,76,100,0
0,25,0,100,85,50,100,0
25,0,1,78,47,63,88,0
14,0,0,75,35,82,74,0
0,5,4,100,100,28,89,0
6,0,0,83,80,63,100,0
0,17,4,100,94,40,92,0
0,20,0,100,76,52,100,0
0,3,0,84,53,74,85,0
1,27,0,100,83,37,100,0
1,27,10,100,83,43,100,0
1,23,0,100,76,45,100,0
20,0,0,78,63,77,100,0
73,25,55,11,0,100,23,0
0,4,0,96,69,63,100,0
