@relation penbased

@attribute At5 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,42,86,0
0,56,89,0
34,0,22,0
0,39,70,0
7,78,100,0
15,59,91,0
22,100,96,0
12,25,64,0
52,100,63,0
5,62,92,0
0,58,97,0
0,58,99,0
66,100,71,0
9,67,100,0
18,15,60,0
10,83,100,0
0,54,91,0
25,100,100,0
4,73,100,0
0,64,100,0
0,100,83,0
12,0,38,0
38,82,100,0
26,58,68,0
6,76,100,0
33,100,99,0
0,51,85,0
0,46,82,0
7,100,93,0
19,73,100,0
10,65,100,0
0,41,77,0
0,30,78,0
2,56,91,0
0,55,89,0
31,100,91,0
0,49,87,0
10,66,98,0
12,76,100,0
29,79,100,0
22,92,100,0
12,14,58,0
24,88,100,0
4,67,100,0
31,98,100,0
0,52,80,0
0,20,61,0
0,29,66,0
25,100,84,0
22,94,100,0
11,68,98,0
0,65,99,0
47,87,100,0
0,25,62,0
6,60,95,0
32,100,94,0
21,73,100,0
10,63,97,0
0,58,98,0
7,56,91,0
0,48,91,0
0,62,97,0
46,100,90,0
0,38,88,0
0,93,96,0
52,100,97,0
12,80,100,0
29,92,85,0
20,64,92,0
4,89,100,0
0,59,100,0
24,90,100,0
46,78,62,0
15,79,100,0
22,94,95,0
0,80,100,0
16,100,74,0
0,44,84,0
40,94,100,0
33,0,25,0
0,40,73,0
0,83,100,0
42,100,80,0
49,98,100,0
16,74,100,0
28,80,100,0
49,81,100,0
42,95,100,0
46,100,88,0
1,76,100,0
0,38,78,0
0,42,81,0
46,97,100,0
8,90,100,0
19,79,100,0
39,100,78,0
0,82,100,0
19,100,85,0
73,100,66,0
0,46,86,0
0,36,82,0
9,70,100,0
5,85,86,0
0,25,63,0
19,80,100,0
3,62,100,0
0,77,100,0
39,85,100,0
42,85,100,0
38,100,99,0
0,62,100,0
20,64,91,0
0,43,85,0
17,93,99,0
0,54,93,0
0,40,88,0
33,100,92,0
13,79,100,0
5,75,97,0
13,94,100,0
0,35,80,0
15,73,100,0
39,93,100,0
0,53,93,0
35,85,100,0
0,67,100,0
0,67,100,0
17,89,100,0
1,30,85,0
17,72,100,0
22,91,100,0
0,27,71,0
0,82,65,0
40,81,100,0
5,100,89,0
16,75,100,0
0,44,91,0
19,15,53,0
0,49,85,0
0,45,86,0
0,31,72,0
11,89,100,0
18,28,66,0
62,0,17,0
20,51,78,0
5,67,100,0
0,63,100,0
49,98,100,0
11,60,93,0
0,36,76,0
0,35,81,0
0,73,30,0
0,42,85,0
0,65,100,0
23,16,50,0
0,65,86,0
22,100,95,0
0,58,100,0
27,83,100,0
34,86,100,0
0,37,76,0
29,88,97,0
31,93,100,0
44,100,92,0
10,81,100,0
33,85,100,0
22,90,100,0
16,72,100,0
0,63,100,0
54,100,92,0
41,100,75,0
6,65,100,0
0,47,85,0
0,78,100,0
43,96,100,0
57,100,88,0
1,71,100,0
16,92,100,0
0,47,94,0
20,66,86,0
0,39,79,0
1,61,98,0
31,100,94,0
34,100,90,0
0,81,100,0
0,36,78,0
0,37,71,0
35,80,100,0
7,34,74,0
28,90,100,0
21,92,100,0
0,33,79,0
34,100,73,0
30,100,95,0
46,88,100,0
10,71,99,0
26,93,100,0
19,58,85,0
0,31,61,0
16,100,88,0
49,82,100,0
0,64,100,0
35,95,100,0
25,99,100,0
0,40,81,0
0,58,96,0
24,94,100,0
22,100,76,0
18,88,100,0
17,83,100,0
25,99,100,0
8,79,99,0
