@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,11,14,17'

@attribute At5 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
26,73,49,4
0,100,4,9
100,99,0,3
78,0,1,2
28,86,100,0
50,43,28,7
87,90,0,3
78,1,1,2
18,92,35,4
86,6,45,7
54,54,96,8
13,100,36,6
51,6,93,5
64,83,14,1
59,66,29,7
90,0,43,7
0,89,31,9
58,8,34,7
0,100,25,4
38,36,23,6
100,45,21,7
58,13,98,5
60,20,42,7
0,96,23,9
69,28,0,2
0,77,25,9
83,91,0,3
42,95,37,6
69,74,32,9
87,68,25,7
87,100,0,3
63,66,0,9
17,66,29,6
0,77,28,4
99,63,1,5
30,61,0,5
0,42,45,8
76,5,44,7
76,53,22,1
21,100,36,6
79,100,2,3
67,17,92,5
31,94,13,9
18,78,20,6
1,0,61,8
83,0,31,7
23,0,58,8
92,100,0,3
100,60,17,7
67,17,41,7
44,85,17,5
32,0,45,8
0,66,34,4
18,100,87,0
0,90,27,4
83,42,81,8
100,90,0,3
59,69,22,7
67,44,77,8
83,81,100,8
61,15,91,5
55,100,0,9
20,90,0,5
0,89,31,9
37,66,42,4
13,100,100,8
73,100,4,3
77,100,0,3
0,20,17,1
81,0,3,2
100,53,1,1
79,40,73,9
78,100,0,3
75,100,15,3
79,0,53,7
0,100,84,0
68,61,25,1
60,0,91,5
62,0,3,1
94,0,0,2
67,16,3,2
0,100,83,0
100,89,0,1
60,87,0,1
97,100,37,7
86,100,0,3
30,100,0,9
100,62,100,8
56,11,23,2
66,79,26,1
43,0,1,1
0,100,40,6
39,68,20,9
55,9,17,2
61,0,3,2
90,68,22,1
100,44,29,7
75,11,1,2
79,75,0,3
24,46,89,8
87,0,100,5
100,59,33,7
0,63,28,4
35,65,70,0
54,14,2,2
78,0,14,2
47,62,0,9
0,100,100,0
100,96,0,3
48,8,98,5
91,56,22,1
56,15,16,2
1,0,54,8
14,93,25,6
0,100,32,4
87,0,7,2
20,100,37,6
57,2,96,5
17,75,0,9
39,73,26,6
89,73,100,8
82,70,13,1
90,100,0,3
36,0,58,8
46,44,62,0
52,78,24,7
37,23,5,2
1,100,85,0
85,100,40,7
0,58,32,4
61,100,100,8
100,0,9,8
55,59,28,7
61,47,23,7
89,32,85,8
30,80,31,6
10,95,100,0
87,77,25,1
93,0,2,2
83,86,0,3
80,29,94,5
69,62,24,1
38,72,100,0
0,86,30,9
8,100,100,0
11,100,21,4
58,3,100,5
12,100,0,5
5,100,25,6
65,70,35,9
96,100,0,9
100,36,26,7
22,100,32,6
67,100,100,8
54,46,30,6
100,81,24,1
57,5,74,8
61,29,100,5
21,100,4,5
17,84,35,6
0,100,100,0
81,0,0,2
54,9,44,7
59,78,97,8
76,72,25,1
100,53,36,7
38,57,100,8
0,83,45,4
12,90,81,0
65,100,0,9
91,91,99,8
13,100,100,0
80,100,0,3
62,89,98,9
100,92,0,3
0,99,23,9
56,77,100,8
100,11,27,7
0,92,24,4
63,63,24,1
81,100,6,5
80,100,36,7
1,100,98,0
22,91,100,0
0,100,100,0
29,43,60,8
50,4,91,5
25,94,100,0
31,34,8,2
26,54,31,6
64,0,96,5
100,0,7,2
56,0,0,2
64,10,55,7
0,64,33,9
98,100,0,8
73,43,66,0
68,58,7,1
76,0,94,5
78,69,24,1
86,100,0,3
73,0,5,1
59,7,93,5
68,39,51,7
85,14,37,7
0,84,35,4
97,100,2,9
65,11,37,7
88,100,0,3
30,72,0,9
96,100,2,3
0,83,19,4
0,100,21,4
15,99,0,5
36,77,100,0
23,61,20,6
0,100,87,0
25,99,3,5
0,100,32,9
83,100,0,3
69,69,30,1
0,100,100,8
21,100,37,6
12,100,26,4
86,100,0,3
81,27,8,1
24,73,26,6
41,12,93,5
40,92,0,9
69,51,94,8
64,0,49,7
0,76,30,9
100,1,33,7
0,77,36,4
11,95,40,6
0,93,29,4
66,40,42,7
67,0,1,1
95,0,0,2
21,100,23,6
5,100,24,6
0,100,22,4
52,52,95,8
77,0,1,2
54,0,96,5
38,25,90,5
86,87,30,7
96,49,29,7
66,0,100,5
46,34,1,2
100,0,0,2
100,0,35,7
0,76,27,4
70,82,23,1
63,0,44,7
51,44,71,8
100,64,31,7
40,79,100,0
10,0,38,8
0,100,100,0
100,85,4,3
0,100,100,0
86,68,100,8
79,74,100,0
100,66,100,8
100,19,20,1
77,29,64,9
18,71,16,9
73,77,9,5
12,100,41,6
23,70,50,4
0,73,77,0
0,100,100,0
65,30,4,2
0,100,26,4
100,5,28,7
85,100,0,3
69,0,9,2
100,20,22,8
65,40,41,7
6,96,42,6
76,0,8,2
8,85,35,6
9,82,34,4
81,100,0,3
