@relation penbased

@attribute At6 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,92,100,0
0,100,95,0
18,89,100,0
41,20,61,0
18,66,100,0
0,80,100,0
16,68,100,0
20,54,93,0
17,67,100,0
12,75,100,0
0,92,100,0
33,45,82,0
30,58,99,0
0,92,100,0
16,72,100,0
42,55,98,0
0,100,81,0
46,19,60,0
48,27,71,0
21,67,100,0
0,97,100,0
19,62,100,0
35,41,77,0
31,56,90,0
37,61,100,0
0,100,60,0
15,100,80,0
12,67,100,0
39,62,99,0
28,64,96,0
2,80,100,0
2,100,83,0
8,81,100,0
48,51,100,0
34,34,73,0
24,69,100,0
15,70,92,0
28,46,82,0
42,38,82,0
31,42,85,0
0,100,92,0
20,59,89,0
75,47,100,0
10,76,100,0
23,50,86,0
17,71,100,0
0,92,100,0
17,73,100,0
11,75,79,0
57,36,87,0
24,41,82,0
0,89,100,0
25,75,100,0
41,34,75,0
43,55,100,0
17,73,97,0
17,60,98,0
9,76,100,0
21,58,94,0
22,65,99,0
7,76,100,0
62,18,53,0
68,15,54,0
20,62,96,0
0,67,100,0
0,82,100,0
100,0,31,0
10,71,100,0
0,100,78,0
18,73,100,0
0,90,100,0
29,39,79,0
35,36,78,0
0,79,100,0
44,40,88,0
17,68,100,0
0,100,98,0
31,36,76,0
14,81,100,0
36,46,85,0
16,59,94,0
0,82,100,0
31,38,72,0
18,34,74,0
0,100,85,0
39,33,71,0
35,54,92,0
40,42,86,0
20,53,93,0
0,100,95,0
26,56,88,0
7,70,100,0
11,100,86,0
10,77,100,0
24,69,100,0
50,47,88,0
0,94,100,0
28,45,88,0
21,53,85,0
28,45,77,0
54,21,60,0
5,100,93,0
37,59,100,0
20,73,100,0
59,24,71,0
14,100,66,0
27,44,84,0
59,13,48,0
33,42,79,0
0,81,100,0
0,100,96,0
5,92,95,0
0,98,100,0
0,89,100,0
0,100,88,0
29,76,100,0
18,58,94,0
42,56,100,0
33,29,70,0
0,100,79,0
14,98,65,0
0,100,70,0
21,57,93,0
79,14,58,0
17,61,90,0
11,75,97,0
27,66,100,0
19,72,98,0
24,71,100,0
26,63,100,0
30,51,87,0
69,15,58,0
30,69,100,0
0,95,100,0
32,51,90,0
0,83,100,0
0,100,88,0
15,63,100,0
39,40,81,0
21,67,100,0
2,76,100,0
21,70,100,0
0,90,100,0
0,100,90,0
40,28,71,0
35,53,90,0
20,64,95,0
16,48,86,0
1,83,100,0
38,24,60,0
0,95,100,0
11,90,100,0
0,88,100,0
14,70,100,0
12,80,100,0
37,38,78,0
19,100,85,0
27,36,71,0
8,71,100,0
44,28,73,0
49,40,88,0
30,54,91,0
0,86,100,0
25,46,83,0
0,100,97,0
97,0,25,0
34,51,86,0
19,64,100,0
34,51,86,0
37,31,75,0
25,49,85,0
0,100,100,0
25,64,91,0
0,100,80,0
39,49,87,0
20,66,98,0
17,66,100,0
27,66,92,0
14,78,100,0
19,72,100,0
51,89,61,0
26,73,30,0
32,53,96,0
33,65,100,0
0,93,100,0
17,67,100,0
42,45,86,0
0,99,100,0
7,76,100,0
36,58,98,0
16,81,100,0
3,78,100,0
16,71,98,0
0,92,100,0
30,46,86,0
0,100,83,0
5,64,100,0
13,63,93,0
6,90,99,0
7,80,100,0
0,95,100,0
0,100,85,0
0,99,100,0
10,77,99,0
7,73,100,0
7,76,100,0
1,56,51,0
49,31,66,0
0,93,100,0
12,67,100,0
18,70,100,0
24,72,99,0
11,78,100,0
0,100,74,0
5,100,88,0
6,76,100,0
0,100,73,0
0,80,100,0
51,26,68,0
37,61,100,0
35,53,92,0
0,95,100,0
15,68,100,0
18,59,100,0
0,100,88,0
0,93,100,0
0,95,100,0
10,76,100,0
63,30,85,0
33,47,83,0
42,56,100,0
21,56,91,0
14,81,100,0
30,44,84,0
0,100,71,0
0,100,82,0
28,44,90,0
0,100,91,0
33,65,100,0
65,20,60,0
0,80,100,0
26,53,87,0
48,43,91,0
0,100,86,0
17,40,73,0
48,30,66,0
0,100,89,0
10,75,100,0
27,37,70,0
13,81,94,0
24,68,97,0
100,0,22,0
6,96,100,0
15,73,100,0
16,80,100,0
0,97,100,0
29,72,100,0
49,50,95,0
0,97,100,0
0,100,90,0
28,57,84,0
7,78,100,0
31,56,93,0
0,89,100,0
35,46,86,0
0,100,99,0
100,0,20,0
24,55,83,0
8,70,100,0
0,92,100,0
29,56,97,0
35,43,81,0
0,100,97,0
0,81,100,0
0,88,100,0
0,100,75,0
24,49,84,0
0,90,100,0
20,85,100,0
0,100,66,0
0,88,100,0
34,50,92,0
8,89,100,0
0,92,100,0
30,62,100,0
0,44,80,0
12,84,100,0
40,42,85,0
1,90,100,0
21,93,99,0
50,33,79,0
51,48,91,0
30,43,79,0
0,100,86,0
0,39,77,0
0,100,78,0
59,37,83,0
0,100,91,0
0,100,91,0
8,79,100,0
0,98,100,0
19,85,63,0
11,70,100,0
35,65,100,0
0,97,100,0
0,58,68,0
0,79,100,0
68,62,31,0
0,100,97,0
72,21,63,0
0,98,100,0
39,26,64,0
10,85,100,0
22,63,100,0
19,100,73,0
41,76,100,0
0,93,100,0
0,94,92,0
29,53,86,0
0,100,81,0
19,66,97,0
0,100,73,0
10,80,100,0
0,84,100,0
6,69,100,0
36,42,83,0
11,67,100,0
100,0,18,0
37,62,99,0
0,100,67,0
0,85,100,0
24,63,100,0
9,100,94,0
18,84,100,0
0,88,100,0
0,96,100,0
34,44,85,0
0,100,99,0
100,0,18,0
0,100,88,0
16,70,93,0
62,35,80,0
5,89,100,0
92,0,40,0
0,100,56,0
0,100,90,0
19,65,100,0
0,96,100,0
55,31,73,0
8,96,79,0
2,94,100,0
18,70,100,0
32,56,92,0
35,29,66,0
29,63,96,0
66,33,80,0
5,71,100,0
0,92,100,0
0,93,100,0
4,96,100,0
33,44,82,0
4,79,100,0
23,74,100,0
9,90,100,0
13,69,100,0
27,44,85,0
0,83,100,0
0,96,100,0
16,60,95,0
1,85,100,0
2,78,100,0
6,84,100,0
0,100,93,0
27,56,94,0
0,92,85,0
0,94,100,0
25,86,55,0
28,64,89,0
37,46,89,0
0,100,100,0
14,77,100,0
67,16,56,0
0,100,80,0
4,67,100,0
44,44,91,0
0,100,75,0
0,83,100,0
3,98,100,0
41,60,100,0
4,91,100,0
41,55,100,0
25,69,100,0
52,23,60,0
87,0,38,0
5,73,100,0
14,57,92,0
0,100,71,0
0,83,100,0
17,69,100,0
0,74,100,0
13,90,98,0
1,97,100,0
8,74,100,0
23,65,100,0
69,15,51,0
23,60,100,0
33,43,85,0
0,78,62,0
64,18,59,0
24,62,100,0
28,45,79,0
0,89,100,0
26,66,95,0
21,81,100,0
0,100,69,0
0,100,95,0
39,29,64,0
11,72,100,0
10,94,97,0
0,100,92,0
31,61,97,0
32,66,100,0
49,28,74,0
35,61,100,0
11,80,100,0
32,42,79,0
0,80,100,0
0,100,95,0
34,35,74,0
27,51,85,0
0,93,100,0
28,61,98,0
0,100,83,0
41,55,95,0
0,98,100,0
23,62,92,0
17,75,94,0
12,73,100,0
26,55,92,0
25,67,100,0
40,37,78,0
62,22,63,0
2,80,100,0
0,100,93,0
13,62,99,0
16,72,99,0
58,23,59,0
9,79,99,0
21,51,85,0
36,64,100,0
0,87,100,0
49,30,78,0
0,58,85,0
11,83,100,0
0,100,78,0
20,66,98,0
34,55,89,0
39,47,90,0
28,57,92,0
5,68,100,0
83,4,47,0
0,100,76,0
53,74,98,0
23,66,97,0
32,56,95,0
23,56,91,0
12,75,100,0
0,96,100,0
30,59,96,0
7,94,45,0
0,90,100,0
16,39,70,0
0,97,100,0
41,60,96,0
0,84,100,0
0,83,100,0
34,39,73,0
0,100,97,0
2,77,100,0
0,92,100,0
15,81,100,0
94,0,28,0
26,60,93,0
23,70,100,0
18,69,95,0
41,27,60,0
32,37,76,0
49,28,66,0
44,23,58,0
14,88,97,0
54,25,64,0
37,65,100,0
19,65,95,0
0,100,84,0
30,94,72,0
73,5,35,0
35,25,63,0
13,79,100,0
5,79,100,0
30,63,93,0
0,92,100,0
2,86,100,0
1,100,95,0
0,90,100,0
0,91,100,0
26,55,97,0
67,16,50,0
19,60,93,0
0,100,100,0
0,100,77,0
22,51,87,0
13,76,100,0
25,51,89,0
9,86,100,0
17,52,90,0
24,53,90,0
27,51,89,0
11,76,100,0
73,15,56,0
0,97,100,0
7,67,100,0
31,54,91,0
16,71,100,0
0,100,100,0
0,45,60,0
3,67,100,0
25,67,100,0
56,15,60,0
38,43,88,0
45,58,100,0
4,72,100,0
8,94,100,0
13,80,87,0
35,57,92,0
13,85,53,0
4,84,100,0
39,44,92,0
5,87,98,0
0,79,100,0
9,100,95,0
0,100,63,0
26,39,77,0
0,90,100,0
0,100,62,0
0,38,69,0
24,71,100,0
16,73,100,0
20,55,93,0
23,51,85,0
26,53,87,0
20,69,100,0
0,48,78,0
78,4,45,0
0,81,100,0
13,100,77,0
21,54,96,0
23,42,80,0
65,24,66,0
36,58,97,0
42,40,84,0
40,43,82,0
40,25,61,0
0,100,84,0
22,68,97,0
15,76,100,0
0,88,100,0
11,90,100,0
21,66,89,0
23,67,100,0
38,53,87,0
7,85,86,0
65,38,82,0
20,53,93,0
23,69,100,0
9,94,95,0
0,78,100,0
39,22,63,0
0,100,97,0
9,78,100,0
15,83,100,0
0,99,100,0
11,81,100,0
32,52,86,0
0,90,100,0
0,100,70,0
32,59,98,0
12,58,100,0
26,53,93,0
0,86,100,0
0,95,100,0
56,20,57,0
20,65,94,0
15,73,100,0
17,72,100,0
16,81,100,0
8,73,100,0
30,54,92,0
0,85,100,0
6,83,100,0
35,37,71,0
0,90,100,0
42,58,100,0
1,79,100,0
6,85,100,0
23,54,91,0
0,97,100,0
20,69,98,0
0,95,98,0
19,63,100,0
33,65,79,0
0,100,88,0
17,69,100,0
0,95,100,0
14,67,100,0
13,70,100,0
23,71,99,0
0,88,100,0
16,71,99,0
2,99,100,0
34,59,98,0
23,71,100,0
18,66,78,0
72,19,56,0
0,93,100,0
1,100,81,0
33,65,87,0
0,100,82,0
14,88,100,0
34,75,99,0
17,70,100,0
0,94,100,0
21,73,100,0
5,89,100,0
4,70,100,0
59,24,63,0
65,21,61,0
0,100,64,0
30,46,86,0
1,100,61,0
0,96,100,0
21,58,97,0
20,70,100,0
32,42,80,0
21,70,100,0
42,51,96,0
0,78,100,0
38,47,94,0
3,100,76,0
0,100,98,0
31,43,80,0
17,58,92,0
0,99,100,0
20,70,100,0
39,31,61,0
36,45,86,0
0,76,100,0
1,73,100,0
34,49,92,0
0,86,100,0
0,89,100,0
0,94,100,0
0,83,100,0
49,32,73,0
55,24,64,0
41,30,67,0
6,76,100,0
0,89,100,0
7,62,99,0
0,100,93,0
0,78,100,0
6,90,100,0
25,48,75,0
0,100,65,0
21,55,93,0
13,77,100,0
0,100,83,0
1,53,85,0
37,66,100,0
0,82,100,0
49,45,91,0
39,48,88,0
13,81,98,0
32,65,99,0
12,76,100,0
9,85,100,0
29,62,99,0
0,100,92,0
8,79,100,0
0,85,100,0
0,100,97,0
29,57,100,0
17,70,100,0
14,80,91,0
0,92,100,0
1,91,100,0
26,69,98,0
15,77,100,0
7,69,100,0
15,70,100,0
13,77,90,0
39,67,100,0
7,85,100,0
0,95,100,0
27,59,90,0
0,100,67,0
7,66,98,0
17,70,100,0
20,59,86,0
41,53,97,0
72,15,56,0
8,100,81,0
0,70,100,0
0,99,100,0
47,38,82,0
1,75,100,0
56,17,47,0
37,64,100,0
43,50,95,0
0,84,100,0
88,2,34,0
36,43,82,0
0,76,100,0
42,47,88,0
41,30,71,0
7,93,100,0
11,73,100,0
29,60,90,0
18,66,95,0
33,50,80,0
6,73,100,0
24,71,100,0
0,76,100,0
15,69,98,0
8,86,100,0
98,0,23,0
0,93,100,0
10,93,96,0
0,85,100,0
0,93,100,0
22,82,99,0
27,42,81,0
35,58,100,0
34,63,100,0
0,99,100,0
28,59,99,0
0,100,76,0
34,40,77,0
2,84,100,0
68,12,48,0
0,100,98,0
0,100,90,0
7,84,100,0
0,100,99,0
30,53,89,0
34,62,98,0
0,100,99,0
2,58,93,0
26,65,100,0
52,26,65,0
32,60,96,0
1,79,100,0
30,53,91,0
63,30,78,0
4,84,100,0
11,74,100,0
9,70,100,0
10,65,100,0
1,100,98,0
10,83,100,0
39,38,78,0
21,76,100,0
0,100,100,0
0,100,75,0
0,92,100,0
7,74,100,0
0,100,74,0
0,99,100,0
32,52,89,0
20,60,98,0
22,69,89,0
39,51,93,0
29,62,97,0
0,100,82,0
43,25,64,0
10,79,100,0
33,44,81,0
0,94,100,0
12,74,100,0
20,66,86,0
9,70,100,0
2,74,100,0
14,78,90,0
22,74,100,0
62,25,66,0
22,55,95,0
36,46,88,0
0,100,68,0
37,41,80,0
52,26,67,0
0,100,92,0
27,61,99,0
0,89,100,0
0,79,100,0
42,46,89,0
0,100,79,0
0,90,100,0
24,67,100,0
14,71,100,0
26,56,93,0
25,50,92,0
32,60,98,0
24,71,100,0
8,79,94,0
20,67,85,0
36,34,74,0
100,0,25,0
25,67,99,0
5,99,100,0
0,100,99,0
8,75,100,0
33,45,82,0
32,40,81,0
14,79,100,0
0,100,87,0
35,54,91,0
26,81,100,0
8,87,100,0
6,52,80,0
12,72,100,0
0,100,87,0
28,44,83,0
11,78,100,0
0,92,100,0
2,78,100,0
11,82,100,0
25,63,100,0
0,100,80,0
0,84,100,0
0,83,100,0
67,15,53,0
39,34,77,0
11,64,99,0
3,100,99,0
64,14,52,0
