@relation penbased

@attribute At1 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
27,100,100,0
23,100,91,0
30,99,95,0
41,100,100,0
25,73,100,0
0,100,100,0
39,30,53,0
27,100,96,0
40,99,100,0
60,100,92,0
22,96,100,0
9,72,88,0
22,76,100,0
47,77,100,0
62,100,100,0
33,88,97,0
52,100,79,0
16,100,86,0
86,85,51,0
10,100,100,0
21,77,100,0
14,100,86,0
14,100,100,0
9,82,100,0
0,90,100,0
29,87,100,0
85,100,88,0
56,100,93,0
41,100,100,0
44,99,67,0
83,8,0,0
5,100,100,0
48,100,100,0
10,94,97,0
24,100,100,0
15,100,100,0
13,81,85,0
32,100,100,0
7,63,97,0
44,100,86,0
32,98,100,0
53,100,90,0
9,77,100,0
96,42,20,0
26,74,91,0
22,97,99,0
6,82,100,0
12,71,100,0
9,100,100,0
100,66,40,0
63,96,95,0
7,76,100,0
61,100,88,0
9,84,100,0
77,100,85,0
38,100,79,0
32,100,100,0
30,97,100,0
41,91,100,0
52,100,77,0
26,100,100,0
59,100,98,0
32,95,100,0
38,100,98,0
12,72,100,0
51,81,100,0
32,80,100,0
47,99,98,0
17,63,100,0
70,88,52,0
21,92,100,0
20,98,99,0
6,99,100,0
50,100,70,0
71,100,95,0
26,100,66,0
32,100,82,0
49,100,69,0
3,53,78,0
25,78,100,0
51,95,72,0
25,42,67,0
35,100,92,0
62,88,60,0
36,100,100,0
2,73,100,0
39,100,100,0
77,100,51,0
54,100,91,0
12,42,60,0
0,100,92,0
35,100,87,0
45,96,96,0
14,100,100,0
75,100,100,0
29,74,100,0
33,87,100,0
24,100,100,0
49,100,100,0
56,100,87,0
58,100,92,0
0,96,100,0
61,100,100,0
32,100,90,0
54,100,82,0
39,100,82,0
68,100,73,0
35,100,97,0
80,61,68,0
45,69,80,0
29,100,94,0
15,100,100,0
18,57,73,0
31,100,89,0
44,92,100,0
17,100,100,0
26,100,100,0
17,100,100,0
38,100,71,0
25,61,99,0
100,29,18,0
4,91,100,0
52,100,92,0
13,79,100,0
24,100,92,0
44,100,89,0
32,100,80,0
23,99,100,0
43,100,97,0
18,100,93,0
40,79,100,0
51,100,79,0
22,61,65,0
52,15,60,0
63,100,100,0
46,89,97,0
17,76,100,0
56,100,93,0
0,60,64,0
34,100,100,0
50,100,94,0
28,100,100,0
14,100,100,0
51,100,88,0
80,82,60,0
49,100,72,0
73,100,81,0
87,73,38,0
58,100,100,0
8,100,90,0
34,100,100,0
21,100,100,0
57,96,73,0
1,75,100,0
28,72,95,0
59,97,74,0
0,59,98,0
23,100,100,0
100,94,78,0
24,82,76,0
55,100,89,0
65,99,60,0
36,100,89,0
48,90,79,0
96,100,45,0
35,100,71,0
17,95,93,0
54,100,100,0
91,89,53,0
73,100,99,0
38,100,100,0
6,67,78,0
15,92,99,0
19,100,100,0
51,100,95,0
100,18,17,0
20,85,100,0
100,89,64,0
3,100,100,0
62,100,81,0
29,100,100,0
79,88,70,0
11,96,100,0
29,70,95,0
27,92,100,0
25,100,89,0
42,97,73,0
59,100,83,0
84,100,100,0
37,100,96,0
40,100,100,0
31,100,94,0
61,100,85,0
28,100,100,0
59,100,97,0
26,69,88,0
80,78,46,0
35,97,100,0
0,70,87,0
64,95,58,0
80,83,56,0
48,86,60,0
30,82,100,0
10,100,100,0
20,100,87,0
26,100,100,0
6,38,63,0
52,100,96,0
57,100,100,0
10,89,100,0
29,83,100,0
34,100,87,0
23,100,85,0
24,100,86,0
58,100,100,0
16,71,91,0
13,89,100,0
0,52,55,0
97,93,60,0
68,100,66,0
27,73,79,0
75,100,66,0
7,80,100,0
26,64,74,0
20,84,100,0
29,97,91,0
66,75,47,0
51,86,100,0
20,89,100,0
23,98,100,0
15,83,100,0
19,67,86,0
55,100,61,0
73,100,82,0
29,100,95,0
25,71,90,0
47,100,96,0
26,54,82,0
17,71,100,0
12,100,100,0
61,100,90,0
34,100,100,0
32,100,73,0
57,100,87,0
27,100,100,0
54,100,95,0
58,90,81,0
6,94,100,0
27,82,100,0
17,100,100,0
8,78,95,0
33,100,100,0
51,83,99,0
36,100,100,0
17,90,100,0
47,100,100,0
13,67,84,0
56,100,100,0
57,100,86,0
29,82,100,0
64,100,100,0
9,100,100,0
31,99,100,0
0,86,100,0
23,95,92,0
82,85,55,0
13,87,100,0
10,82,100,0
32,45,81,0
32,95,98,0
33,73,77,0
43,100,90,0
30,100,100,0
52,100,96,0
27,100,88,0
15,68,92,0
0,78,100,0
41,100,87,0
56,100,82,0
9,90,100,0
21,100,100,0
17,100,93,0
25,49,65,0
27,96,100,0
93,90,63,0
21,100,96,0
12,100,94,0
28,70,100,0
59,100,81,0
42,100,100,0
87,100,100,0
23,100,100,0
16,90,100,0
19,78,100,0
24,100,86,0
10,100,98,0
9,87,100,0
11,78,100,0
29,100,100,0
42,100,99,0
23,99,100,0
73,0,85,0
75,100,89,0
50,100,89,0
26,100,94,0
32,100,100,0
11,96,100,0
33,85,89,0
25,100,100,0
31,96,100,0
26,100,95,0
19,65,88,0
40,92,100,0
32,100,81,0
100,100,68,0
29,100,100,0
11,80,100,0
33,91,100,0
26,79,100,0
36,100,100,0
63,94,64,0
0,74,98,0
48,100,100,0
22,96,100,0
12,78,100,0
38,100,79,0
31,95,100,0
23,100,99,0
34,100,100,0
77,90,72,0
30,100,100,0
32,100,96,0
32,91,100,0
70,100,71,0
1,95,100,0
31,100,100,0
22,77,100,0
68,100,86,0
30,95,82,0
52,100,94,0
16,87,100,0
32,100,99,0
32,85,86,0
79,99,65,0
40,100,95,0
18,95,100,0
2,100,91,0
50,100,100,0
27,100,93,0
48,100,91,0
30,100,94,0
25,100,79,0
96,95,66,0
45,100,100,0
29,100,93,0
14,83,100,0
83,82,48,0
21,92,100,0
13,85,100,0
28,100,100,0
31,100,82,0
48,100,100,0
77,89,52,0
54,100,100,0
24,75,74,0
0,83,100,0
0,75,100,0
40,100,77,0
6,85,100,0
55,100,92,0
67,88,60,0
35,92,75,0
65,90,100,0
27,81,100,0
17,55,91,0
32,81,100,0
22,83,99,0
25,60,73,0
32,100,81,0
46,51,64,0
22,84,100,0
17,79,100,0
70,94,82,0
70,100,98,0
27,100,95,0
0,76,80,0
45,100,95,0
42,100,100,0
10,72,100,0
14,85,100,0
8,100,95,0
31,100,99,0
78,100,65,0
66,100,100,0
44,100,89,0
32,82,100,0
23,92,100,0
49,19,80,0
48,100,100,0
14,100,99,0
79,100,71,0
26,74,100,0
37,100,100,0
14,100,100,0
25,100,100,0
39,100,100,0
1,89,100,0
27,100,100,0
21,82,100,0
33,100,85,0
27,100,92,0
8,85,100,0
27,97,97,0
69,100,99,0
59,74,63,0
