@relation penbased

@attribute At6 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
21,100,91,0
11,100,77,0
10,97,81,0
23,100,97,0
6,100,100,0
34,100,97,0
0,74,54,0
19,76,28,0
0,100,86,0
23,100,96,0
79,78,93,0
24,97,92,0
34,100,80,0
18,79,47,0
3,45,0,0
32,100,96,0
0,87,80,0
11,70,59,0
0,89,84,0
14,42,20,0
14,40,0,0
19,94,90,0
4,100,85,0
0,75,71,0
38,100,100,0
11,39,7,0
0,76,78,0
0,100,97,0
20,96,67,0
0,71,40,0
0,69,61,0
4,99,90,0
8,100,92,0
0,56,11,0
8,100,78,0
11,100,88,0
0,66,25,0
12,94,91,0
20,100,100,0
0,87,68,0
0,0,13,0
0,100,58,0
25,100,75,0
0,64,25,0
17,94,89,0
70,78,85,0
32,100,97,0
0,72,66,0
0,72,58,0
39,100,98,0
23,100,100,0
39,100,80,0
32,100,100,0
8,99,90,0
46,82,100,0
32,100,85,0
0,86,77,0
13,73,20,0
33,100,100,0
10,100,84,0
0,68,48,0
34,100,100,0
0,89,65,0
14,43,25,0
29,100,83,0
24,100,79,0
4,95,83,0
35,100,91,0
14,100,73,0
29,100,82,0
24,100,90,0
17,100,90,0
100,18,55,0
20,100,89,0
0,100,74,0
34,96,100,0
25,99,45,0
0,92,73,0
0,95,85,0
9,91,73,0
33,100,60,0
0,61,7,0
20,99,100,0
49,97,96,0
0,90,75,0
0,100,100,0
0,18,19,0
34,100,100,0
39,100,92,0
30,100,100,0
15,100,67,0
0,79,65,0
21,100,96,0
21,83,91,0
25,52,12,0
27,100,89,0
40,94,78,0
28,100,88,0
2,100,78,0
15,100,76,0
20,100,100,0
14,95,72,0
0,100,73,0
5,74,74,0
0,95,84,0
46,100,92,0
29,100,83,0
48,100,100,0
14,100,49,0
19,100,88,0
10,90,66,0
0,63,43,0
10,85,84,0
0,53,31,0
28,100,100,0
32,100,81,0
0,94,79,0
16,95,63,0
0,79,26,0
1,96,80,0
14,80,65,0
0,72,49,0
44,88,80,0
0,82,60,0
25,100,85,0
2,100,84,0
0,68,36,0
35,100,100,0
26,100,91,0
21,100,90,0
0,100,63,0
63,100,94,0
31,100,98,0
0,67,20,0
16,100,82,0
11,90,94,0
0,95,92,0
18,100,80,0
0,76,33,0
35,100,100,0
0,100,71,0
17,100,81,0
8,90,90,0
28,100,55,0
20,96,78,0
67,91,91,0
15,100,90,0
17,100,88,0
33,100,100,0
35,100,92,0
12,90,77,0
2,100,100,0
27,100,92,0
34,100,96,0
0,64,42,0
1,100,82,0
32,100,82,0
42,100,82,0
0,72,60,0
53,88,100,0
0,65,17,0
8,79,30,0
15,84,78,0
13,86,62,0
21,100,100,0
0,72,62,0
17,100,69,0
9,100,69,0
57,100,100,0
22,98,86,0
32,100,70,0
14,100,92,0
13,100,79,0
0,97,69,0
19,100,85,0
0,100,94,0
8,98,72,0
23,100,84,0
44,100,98,0
0,100,83,0
0,67,35,0
0,90,84,0
11,84,57,0
56,88,90,0
18,84,46,0
0,89,67,0
0,85,39,0
31,100,96,0
29,99,77,0
0,61,19,0
20,83,59,0
19,100,89,0
44,97,86,0
23,100,86,0
17,100,100,0
0,96,65,0
25,100,86,0
0,44,22,0
0,62,20,0
0,81,62,0
63,100,97,0
0,92,78,0
15,100,71,0
32,100,97,0
0,74,66,0
1,62,36,0
5,97,53,0
23,100,83,0
44,96,93,0
36,100,96,0
10,97,83,0
64,93,97,0
0,78,70,0
8,91,68,0
7,87,75,0
13,91,86,0
13,100,98,0
41,100,94,0
0,99,67,0
30,100,85,0
0,72,45,0
2,82,34,0
24,100,85,0
37,100,95,0
0,94,84,0
0,66,63,0
27,100,100,0
42,100,95,0
16,100,87,0
0,70,51,0
13,77,0,0
0,44,22,0
10,100,73,0
0,96,73,0
28,100,85,0
7,100,83,0
57,100,100,0
31,100,85,0
0,100,75,0
59,77,82,0
6,90,80,0
37,100,100,0
0,95,83,0
0,100,83,0
21,100,100,0
33,100,100,0
15,100,67,0
0,80,72,0
30,100,73,0
13,79,56,0
16,99,75,0
0,80,88,0
21,100,97,0
24,100,95,0
23,95,66,0
69,85,89,0
0,42,26,0
0,69,35,0
1,86,57,0
33,100,58,0
16,100,60,0
32,100,89,0
0,79,84,0
39,100,74,0
0,70,49,0
36,100,73,0
40,100,100,0
21,83,52,0
0,30,28,0
38,86,91,0
20,100,80,0
12,100,95,0
30,100,100,0
5,91,49,0
27,100,95,0
5,76,62,0
35,100,93,0
0,67,34,0
24,100,74,0
17,100,98,0
0,87,43,0
0,77,68,0
12,100,99,0
0,81,54,0
40,100,93,0
0,79,67,0
59,99,100,0
9,100,76,0
30,100,91,0
0,91,73,0
21,100,75,0
0,72,39,0
1,85,92,0
35,92,100,0
6,91,76,0
0,61,28,0
0,47,31,0
29,100,76,0
20,100,70,0
0,65,64,0
0,80,67,0
0,74,58,0
0,88,70,0
23,100,66,0
38,100,91,0
