@relation penbased

@attribute At5 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
14,100,100,0
0,100,100,0
0,100,73,0
0,100,97,0
8,99,100,0
0,100,80,0
0,100,94,0
27,88,100,0
0,100,96,0
41,61,75,0
0,100,64,0
49,73,100,0
17,100,100,0
18,91,100,0
22,94,96,0
23,93,100,0
32,81,100,0
32,82,100,0
19,100,100,0
0,86,100,0
8,100,99,0
7,100,74,0
18,93,60,0
0,100,86,0
0,100,88,0
2,100,91,0
21,79,78,0
0,96,97,0
0,100,99,0
0,94,64,0
0,100,100,0
19,0,85,0
69,44,67,0
35,72,95,0
0,100,100,0
45,81,97,0
9,76,85,0
15,91,100,0
0,100,90,0
25,57,23,0
28,85,100,0
0,100,100,0
20,49,65,0
26,74,100,0
9,100,100,0
22,95,89,0
47,76,80,0
55,79,100,0
22,90,100,0
3,100,100,0
26,60,28,0
0,100,100,0
0,100,98,0
1,100,99,0
0,100,78,0
52,62,63,0
0,100,100,0
32,78,100,0
12,100,100,0
25,76,100,0
63,45,62,0
0,98,63,0
22,85,98,0
0,91,95,0
0,100,71,0
18,87,100,0
3,90,63,0
0,93,59,0
0,100,100,0
0,100,89,0
0,100,85,0
42,84,100,0
18,77,45,0
18,100,100,0
31,87,100,0
0,100,80,0
33,94,100,0
0,100,77,0
58,70,86,0
17,88,100,0
0,100,92,0
0,100,73,0
37,73,82,0
0,100,95,0
1,100,86,0
24,91,98,0
4,95,100,0
2,71,73,0
60,71,90,0
0,100,100,0
10,100,100,0
0,100,97,0
0,100,51,0
46,64,67,0
0,100,95,0
19,86,100,0
0,100,76,0
25,63,75,0
10,100,98,0
47,74,100,0
8,82,100,0
4,100,100,0
11,100,100,0
11,100,100,0
0,88,100,0
70,65,95,0
0,100,100,0
0,97,74,0
12,100,100,0
0,100,78,0
0,100,100,0
55,65,79,0
32,66,100,0
4,100,100,0
9,100,95,0
0,100,100,0
0,100,94,0
21,78,100,0
58,69,98,0
22,87,100,0
57,47,77,0
4,100,100,0
0,100,100,0
0,99,87,0
33,74,92,0
0,100,93,0
0,100,100,0
9,98,100,0
0,100,100,0
40,81,100,0
0,100,90,0
4,100,100,0
0,100,100,0
0,100,87,0
8,100,94,0
0,100,90,0
63,54,82,0
0,100,90,0
6,100,95,0
12,90,100,0
0,100,89,0
0,100,87,0
15,100,91,0
21,97,98,0
11,85,100,0
66,45,47,0
13,100,100,0
35,89,100,0
0,100,80,0
25,74,100,0
29,80,97,0
20,91,100,0
24,100,100,0
27,84,100,0
0,100,100,0
1,100,45,0
26,100,89,0
0,100,86,0
0,100,82,0
47,76,100,0
17,68,36,0
19,97,100,0
0,100,100,0
0,94,60,0
14,83,100,0
31,71,100,0
0,100,81,0
10,95,100,0
0,100,99,0
6,92,100,0
51,72,90,0
32,86,90,0
0,100,100,0
0,100,87,0
26,85,100,0
33,74,98,0
60,65,88,0
40,70,95,0
0,100,86,0
11,97,100,0
33,64,74,0
22,100,100,0
9,100,100,0
39,55,31,0
20,100,92,0
2,100,98,0
24,82,100,0
13,100,100,0
0,100,82,0
1,100,77,0
27,0,69,0
37,65,88,0
62,60,64,0
2,88,70,0
0,100,100,0
10,100,66,0
31,71,91,0
0,100,87,0
0,100,98,0
12,78,58,0
48,53,76,0
5,100,100,0
0,100,60,0
4,100,100,0
0,91,64,0
19,64,85,0
0,94,64,0
8,88,61,0
0,100,100,0
14,98,100,0
10,94,97,0
52,74,97,0
26,85,100,0
13,100,100,0
19,87,100,0
22,90,97,0
7,100,91,0
54,68,92,0
21,87,100,0
8,98,100,0
17,85,100,0
0,100,100,0
9,100,98,0
22,93,100,0
22,78,95,0
0,100,83,0
0,100,100,0
0,100,100,0
12,100,100,0
0,100,100,0
2,100,92,0
0,88,60,0
0,100,91,0
48,42,60,0
31,70,87,0
12,94,94,0
0,100,100,0
0,100,100,0
2,100,100,0
20,96,86,0
23,100,100,0
9,78,46,0
0,100,91,0
0,100,100,0
0,100,98,0
13,100,100,0
0,100,100,0
0,99,71,0
23,69,50,0
29,0,77,0
0,100,95,0
0,100,65,0
0,100,100,0
5,78,84,0
71,66,91,0
6,100,100,0
0,100,92,0
0,100,95,0
0,100,92,0
16,92,100,0
0,100,100,0
1,100,100,0
12,95,93,0
16,93,58,0
8,73,74,0
0,100,89,0
0,88,60,0
13,90,100,0
0,100,92,0
51,72,93,0
44,73,97,0
0,100,100,0
0,100,100,0
34,79,100,0
0,100,100,0
32,79,98,0
0,100,96,0
17,91,100,0
0,100,79,0
40,95,100,0
29,90,100,0
33,54,25,0
16,99,100,0
0,39,71,0
0,100,80,0
10,82,60,0
16,94,100,0
67,8,0,0
18,100,95,0
13,96,100,0
61,57,87,0
0,100,100,0
0,100,92,0
24,57,34,0
11,100,93,0
1,91,100,0
56,59,93,0
11,89,100,0
0,100,85,0
0,100,96,0
18,100,100,0
0,100,100,0
25,86,100,0
16,75,88,0
0,92,78,0
0,100,77,0
14,73,83,0
0,100,100,0
49,62,72,0
26,82,100,0
45,75,100,0
20,100,100,0
12,100,100,0
11,100,100,0
0,100,79,0
0,100,80,0
16,93,100,0
9,100,100,0
35,80,100,0
6,100,100,0
0,100,96,0
48,69,80,0
0,100,82,0
0,100,66,0
5,100,75,0
15,36,51,0
0,100,79,0
13,96,100,0
66,59,98,0
7,100,100,0
0,100,67,0
41,70,100,0
5,98,99,0
5,98,100,0
0,100,99,0
18,95,100,0
15,100,85,0
14,100,100,0
10,93,100,0
0,100,86,0
0,96,60,0
12,86,63,0
20,93,100,0
0,100,100,0
12,82,100,0
0,86,60,0
0,100,98,0
0,100,100,0
0,92,86,0
22,89,100,0
98,33,31,0
22,82,76,0
25,90,100,0
0,100,78,0
41,75,100,0
43,75,100,0
0,88,68,0
0,93,83,0
0,100,77,0
8,96,94,0
3,100,92,0
25,77,47,0
26,89,100,0
0,100,61,0
0,97,100,0
54,66,83,0
