@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R6,12,14,17'

@attribute At6 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
75,0,2,2
78,13,0,5
75,13,0,3
72,14,57,8
63,48,23,4
24,69,100,0
100,40,20,1
91,0,36,8
55,19,43,6
71,23,42,7
48,9,21,6
85,0,32,7
19,71,100,0
11,57,92,8
33,66,100,8
40,53,100,8
75,19,68,0
100,68,35,9
96,50,25,1
85,24,1,5
57,85,42,4
81,10,32,7
0,74,100,0
100,45,5,9
43,84,51,0
64,19,51,6
85,19,0,2
79,21,0,5
100,2,5,1
84,47,21,1
93,0,17,7
65,14,47,8
66,0,5,2
38,78,39,4
72,33,18,2
72,29,59,8
0,100,93,0
72,22,48,7
55,81,40,4
60,35,69,8
48,10,31,6
9,63,97,0
68,31,24,2
82,17,0,3
73,63,30,9
76,6,5,1
55,7,30,6
77,16,0,3
84,10,0,3
88,25,0,5
96,0,39,7
40,46,84,5
74,20,33,7
86,0,32,7
64,57,28,4
96,19,0,5
13,72,100,0
47,16,23,6
65,62,23,9
85,0,1,2
93,29,0,5
87,0,24,7
54,50,91,5
100,24,0,5
80,0,2,1
86,7,48,8
52,64,32,4
31,63,94,5
41,31,39,6
27,56,89,0
93,20,6,3
78,14,0,3
64,12,35,6
52,51,83,8
53,1,24,6
42,62,93,5
79,28,14,3
74,60,30,4
56,0,18,6
82,0,19,2
83,0,4,1
82,18,0,9
75,16,55,8
74,3,3,2
100,40,20,1
79,25,66,8
22,81,100,5
77,34,40,7
81,16,10,2
21,62,95,8
100,47,23,1
20,61,100,0
87,13,0,3
70,1,28,6
91,0,3,2
0,100,92,0
83,22,4,3
82,47,0,9
43,70,36,4
0,100,95,0
100,42,18,9
74,38,0,9
94,20,2,2
87,11,4,2
88,27,7,3
69,3,28,7
39,50,90,8
68,0,25,6
0,79,100,8
23,75,100,8
76,53,26,1
100,40,19,1
79,11,0,3
98,31,8,3
57,15,0,2
81,23,0,9
89,50,9,9
52,14,35,6
47,45,90,8
48,15,30,6
93,0,1,1
89,12,8,2
52,6,31,6
82,4,3,2
49,14,21,6
57,62,31,4
51,32,40,7
100,7,0,1
82,3,44,8
67,24,56,8
51,38,32,6
52,59,30,4
90,35,8,9
51,63,32,4
40,35,28,6
76,3,36,8
46,49,85,8
