@relation penbased

@attribute At6 numeric
@attribute At7 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
17,45,100,100,0
14,47,100,92,0
0,65,42,65,0
30,27,100,91,0
25,44,100,100,0
0,84,72,90,0
13,60,85,100,0
8,58,94,100,0
7,0,100,45,0
39,12,100,93,0
24,56,95,98,0
0,64,100,100,0
31,32,100,97,0
43,0,89,64,0
0,83,65,80,0
17,38,100,92,0
0,68,96,100,0
20,40,100,100,0
34,24,100,86,0
0,86,80,100,0
38,24,100,86,0
9,79,81,100,0
24,53,100,100,0
0,92,63,68,0
8,78,85,100,0
0,79,60,73,0
14,64,89,100,0
41,14,99,67,0
5,71,67,93,0
0,83,67,86,0
52,7,99,65,0
0,67,92,100,0
0,74,94,100,0
13,64,96,100,0
7,60,85,86,0
0,77,91,99,0
35,6,97,63,0
13,71,77,53,0
0,76,63,75,0
97,0,54,25,0
16,43,100,98,0
72,0,81,56,0
28,32,100,99,0
52,2,100,67,0
26,11,100,30,0
33,30,100,78,0
10,58,97,99,0
4,61,99,100,0
23,49,100,100,0
35,24,100,100,0
0,77,82,100,0
0,46,100,100,0
29,50,100,96,0
0,70,92,100,0
0,80,69,78,0
0,96,72,93,0
30,31,100,81,0
0,70,96,100,0
0,91,64,88,0
20,41,100,86,0
18,50,100,95,0
14,63,100,100,0
0,80,74,95,0
0,77,78,100,0
0,92,73,100,0
0,85,83,100,0
0,89,76,100,0
0,84,65,70,0
24,40,100,100,0
41,14,100,95,0
0,85,69,80,0
6,57,100,80,0
0,67,98,100,0
0,61,100,100,0
54,15,94,64,0
19,44,100,99,0
39,3,100,78,0
30,30,100,86,0
7,69,85,100,0
0,51,100,100,0
0,87,61,65,0
29,30,100,90,0
7,53,100,100,0
27,39,100,89,0
24,28,100,84,0
26,28,100,92,0
25,33,100,100,0
20,47,99,98,0
5,63,100,100,0
15,49,100,100,0
0,48,100,100,0
11,74,87,100,0
0,84,66,71,0
0,75,89,100,0
100,24,8,0,0
42,23,100,92,0
19,45,100,95,0
0,70,100,100,0
0,80,70,100,0
0,70,92,100,0
0,69,85,100,0
0,68,89,100,0
0,67,90,81,0
17,57,96,94,0
11,65,84,100,0
2,100,21,64,0
0,49,100,84,0
40,27,100,96,0
29,34,100,96,0
14,100,43,66,0
0,87,57,73,0
28,35,100,100,0
0,77,80,100,0
29,35,100,99,0
7,51,100,98,0
22,44,100,99,0
77,0,90,63,0
21,30,100,79,0
0,100,19,80,0
0,70,95,100,0
31,29,100,91,0
28,35,100,96,0
1,100,36,51,0
0,77,79,100,0
1,57,100,100,0
9,51,100,95,0
4,68,99,100,0
11,72,82,100,0
63,2,89,62,0
44,15,100,73,0
68,100,33,31,0
8,75,85,100,0
5,69,92,99,0
20,41,100,100,0
0,63,100,100,0
8,62,94,94,0
30,24,100,84,0
40,13,76,61,0
50,22,100,88,0
10,66,90,100,0
0,90,72,100,0
1,81,88,100,0
0,89,70,100,0
25,36,100,75,0
5,52,100,100,0
14,61,100,100,0
41,13,99,71,0
14,59,97,91,0
0,69,82,100,0
1,77,62,95,0
20,43,100,100,0
15,41,100,100,0
1,70,93,100,0
39,19,100,64,0
30,33,100,79,0
9,72,87,100,0
17,50,100,100,0
0,79,89,100,0
0,92,62,88,0
16,38,100,93,0
32,34,100,92,0
70,0,78,46,0
0,77,85,98,0
0,89,78,100,0
16,46,100,94,0
0,100,65,95,0
0,70,90,100,0
31,18,100,72,0
0,84,72,100,0
1,100,59,98,0
57,10,100,88,0
5,67,92,100,0
23,53,96,94,0
41,25,100,100,0
17,43,100,100,0
9,72,78,95,0
