@relation penbased

@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
63,100,38,100,0
24,83,11,100,0
10,60,0,58,0
34,83,8,82,0
71,100,49,94,0
84,100,61,100,0
74,100,38,100,0
74,100,59,91,0
53,89,18,91,0
77,100,46,100,0
87,100,57,97,0
77,100,49,100,0
0,40,0,61,0
9,62,26,100,0
29,83,17,97,0
67,100,38,100,0
76,100,45,100,0
30,75,6,85,0
73,100,45,95,0
22,67,0,75,0
66,100,35,100,0
100,99,81,82,0
35,81,14,80,0
42,83,30,100,0
49,93,22,98,0
30,79,4,96,0
42,84,16,85,0
35,78,25,95,0
50,94,25,100,0
25,84,0,65,0
35,81,18,93,0
65,93,40,100,0
84,100,50,100,0
81,100,66,74,0
39,79,20,100,0
42,91,17,97,0
83,100,69,65,0
71,100,52,82,0
88,100,76,67,0
76,100,35,100,0
55,93,32,100,0
41,93,11,87,0
18,82,0,93,0
25,70,0,66,0
90,100,44,100,0
57,95,34,100,0
54,96,28,100,0
33,84,16,94,0
33,79,32,100,0
68,100,34,100,0
76,100,62,90,0
10,69,18,90,0
80,100,67,78,0
41,88,27,100,0
74,100,57,79,0
38,80,17,93,0
48,92,28,100,0
27,72,18,91,0
66,100,29,100,0
11,64,8,85,0
74,100,37,100,0
92,100,64,92,0
77,100,56,100,0
100,99,74,73,0
36,79,22,90,0
100,96,71,98,0
11,75,18,98,0
100,95,100,53,0
65,100,27,85,0
81,100,50,100,0
44,91,26,100,0
50,86,11,87,0
1,59,0,80,0
78,100,51,100,0
84,100,43,100,0
23,77,13,80,0
8,61,0,62,0
35,82,23,99,0
41,83,25,100,0
50,100,18,96,0
54,100,37,100,0
29,83,20,90,0
76,100,59,67,0
50,100,26,100,0
69,100,26,100,0
46,89,28,100,0
29,72,17,89,0
77,100,41,100,0
49,89,29,100,0
0,34,0,56,0
8,82,32,61,0
80,100,65,74,0
89,100,52,100,0
21,77,7,81,0
67,100,50,100,0
53,92,11,86,0
41,84,19,98,0
81,100,43,100,0
30,74,11,86,0
66,100,41,100,0
67,100,38,100,0
40,86,18,91,0
0,42,0,60,0
83,100,56,100,0
8,64,0,66,0
42,92,11,100,0
80,100,51,83,0
7,53,0,71,0
39,83,22,89,0
10,0,28,18,0
34,79,20,96,0
57,96,24,100,0
40,79,32,100,0
77,100,45,100,0
44,92,23,99,0
43,86,10,90,0
44,89,29,100,0
63,100,27,100,0
51,94,46,95,0
0,41,0,54,0
55,97,28,97,0
66,100,38,100,0
54,100,32,100,0
89,100,47,100,0
49,100,33,99,0
23,72,18,92,0
57,100,30,100,0
79,100,54,100,0
83,100,62,88,0
5,59,0,65,0
74,100,38,100,0
47,99,25,100,0
88,100,45,100,0
79,100,61,73,0
87,100,78,72,0
43,85,26,100,0
67,100,34,100,0
39,86,17,93,0
29,82,16,86,0
72,100,41,100,0
50,95,30,100,0
79,100,58,100,0
99,100,94,56,0
66,96,44,100,0
72,100,40,97,0
34,78,20,95,0
9,72,4,95,0
38,100,28,100,0
69,100,50,89,0
74,100,56,100,0
87,100,56,100,0
0,27,4,38,0
27,79,17,89,0
100,65,100,64,0
31,79,17,95,0
36,79,20,94,0
69,100,34,99,0
26,76,18,87,0
100,54,87,78,0
25,73,22,98,0
15,74,19,87,0
48,91,29,100,0
58,96,28,95,0
0,53,0,85,0
89,100,54,100,0
100,89,100,47,0
47,100,24,98,0
77,100,37,100,0
18,70,4,78,0
53,100,32,100,0
100,40,73,60,0
62,100,39,97,0
66,100,35,100,0
71,100,37,100,0
40,85,29,100,0
12,68,6,77,0
33,78,3,79,0
28,80,4,90,0
81,100,68,88,0
53,93,25,98,0
88,100,66,80,0
99,100,54,100,0
56,97,26,100,0
100,89,80,62,0
18,66,15,79,0
46,91,21,100,0
69,100,37,100,0
69,100,42,100,0
13,69,22,95,0
69,100,53,100,0
83,100,65,95,0
68,100,31,100,0
13,69,7,89,0
30,66,11,82,0
69,98,44,100,0
33,84,22,99,0
64,100,29,100,0
29,76,24,100,0
3,46,0,59,0
27,72,9,94,0
90,100,77,79,0
90,100,54,100,0
65,100,41,100,0
6,63,2,71,0
0,14,1,40,0
53,95,28,100,0
45,90,24,100,0
29,78,16,91,0
72,100,45,100,0
25,78,12,100,0
53,91,23,97,0
89,100,75,81,0
68,100,32,100,0
0,28,0,46,0
69,100,38,100,0
49,94,27,100,0
77,100,60,99,0
58,99,29,100,0
100,61,95,77,0
45,87,30,100,0
9,71,18,86,0
53,100,22,94,0
86,100,49,100,0
77,100,51,100,0
74,100,35,100,0
15,62,0,78,0
59,98,27,100,0
40,94,10,86,0
58,100,30,100,0
78,100,57,96,0
0,19,0,50,0
100,49,79,80,0
32,81,6,92,0
34,79,11,70,0
23,67,14,86,0
70,100,39,100,0
58,100,29,100,0
32,81,10,92,0
13,66,9,80,0
65,100,45,100,0
84,100,53,100,0
2,55,0,67,0
34,79,21,97,0
70,100,49,84,0
64,96,43,100,0
93,100,57,100,0
83,100,60,80,0
62,100,30,100,0
20,63,2,72,0
24,0,46,0,0
41,82,26,100,0
73,100,35,100,0
79,100,61,100,0
16,58,7,74,0
74,100,56,87,0
71,100,52,100,0
65,100,73,65,0
52,98,14,83,0
15,60,0,74,0
10,51,0,57,0
73,100,48,100,0
30,82,6,85,0
85,100,70,90,0
32,76,20,99,0
35,81,15,99,0
65,99,30,100,0
0,38,100,45,0
32,76,9,85,0
63,100,24,97,0
48,92,31,100,0
10,62,0,88,0
56,100,31,95,0
95,100,72,88,0
53,88,25,100,0
32,85,0,77,0
31,82,8,81,0
33,73,8,89,0
73,100,50,100,0
25,77,10,100,0
74,100,47,100,0
57,97,27,99,0
63,97,31,100,0
0,46,0,66,0
64,100,35,100,0
14,69,0,82,0
62,100,25,86,0
50,93,25,75,0
63,97,41,100,0
61,100,33,100,0
14,61,10,83,0
49,88,19,93,0
60,100,38,86,0
78,100,41,100,0
75,100,39,100,0
67,100,46,100,0
77,100,55,100,0
75,100,48,98,0
61,100,31,100,0
99,100,68,97,0
30,82,6,82,0
26,79,19,97,0
100,96,72,87,0
47,90,25,100,0
27,82,9,87,0
41,84,27,100,0
0,36,0,56,0
34,79,32,100,0
79,100,55,100,0
66,100,35,100,0
18,75,5,87,0
2,48,0,60,0
67,100,31,100,0
43,91,25,98,0
51,100,20,99,0
74,100,61,77,0
29,81,6,85,0
48,89,24,99,0
33,74,26,100,0
64,99,38,100,0
45,88,25,92,0
56,91,15,94,0
62,100,44,100,0
50,95,29,100,0
49,93,28,99,0
75,100,40,100,0
75,100,58,85,0
67,100,45,100,0
31,74,8,88,0
19,67,6,91,0
51,90,30,100,0
35,78,10,73,0
80,100,35,100,0
82,100,57,100,0
0,47,0,64,0
19,61,0,71,0
24,70,4,76,0
50,99,31,90,0
100,92,72,77,0
33,76,17,97,0
59,100,29,100,0
79,100,44,100,0
28,70,0,76,0
78,100,43,100,0
0,36,0,58,0
87,100,81,83,0
27,76,25,99,0
21,69,0,71,0
71,100,39,100,0
23,82,13,92,0
43,84,29,100,0
50,96,27,95,0
23,83,10,100,0
42,87,26,100,0
70,100,48,100,0
12,66,0,60,0
26,86,13,100,0
82,100,52,100,0
68,100,31,100,0
57,97,50,92,0
37,94,10,100,0
36,83,27,100,0
47,86,29,100,0
60,100,35,90,0
28,77,15,100,0
62,100,31,100,0
25,68,0,70,0
49,86,23,100,0
71,100,49,93,0
77,100,57,98,0
47,91,17,95,0
64,98,34,100,0
69,100,40,100,0
60,98,32,100,0
80,100,54,100,0
36,85,23,100,0
51,93,28,100,0
83,100,50,84,0
15,63,12,86,0
54,100,25,100,0
36,84,22,100,0
77,100,54,100,0
69,100,43,100,0
73,100,49,100,0
90,100,62,95,0
67,100,56,81,0
60,100,28,100,0
50,95,22,100,0
55,100,24,100,0
43,87,16,100,0
13,86,34,51,0
66,100,37,100,0
21,62,0,63,0
100,87,79,81,0
41,79,24,99,0
71,100,48,76,0
48,92,24,100,0
15,72,8,90,0
45,90,16,100,0
54,88,19,85,0
44,88,24,100,0
56,97,35,100,0
71,100,49,100,0
0,41,0,56,0
70,100,41,100,0
41,80,5,80,0
66,100,37,100,0
29,84,22,98,0
37,78,35,100,0
84,100,66,64,0
51,91,26,98,0
86,100,48,100,0
69,100,47,100,0
45,97,28,100,0
0,28,0,47,0
57,95,33,100,0
92,100,67,68,0
73,100,53,100,0
85,100,51,100,0
87,100,64,94,0
51,96,14,89,0
40,86,22,100,0
100,98,59,100,0
52,90,34,100,0
16,70,23,100,0
28,69,18,84,0
8,59,0,68,0
61,93,43,100,0
37,75,19,93,0
77,100,80,69,0
52,92,26,100,0
24,81,14,86,0
80,100,52,100,0
84,100,57,88,0
92,100,70,88,0
7,0,28,22,0
63,95,31,100,0
92,100,63,97,0
47,90,10,91,0
4,49,0,68,0
41,89,17,98,0
3,61,7,78,0
32,81,20,96,0
70,100,43,100,0
30,82,1,78,0
36,80,14,97,0
52,91,30,100,0
100,96,71,91,0
53,98,27,100,0
27,88,10,96,0
60,100,28,100,0
61,100,47,85,0
53,89,29,100,0
75,100,44,100,0
65,100,40,100,0
74,100,49,100,0
90,100,65,100,0
92,100,60,100,0
77,100,51,100,0
25,82,9,81,0
68,100,36,100,0
89,100,63,100,0
28,70,15,89,0
57,98,30,100,0
100,97,68,93,0
47,90,26,100,0
62,100,30,91,0
61,100,30,100,0
62,100,30,100,0
100,95,68,99,0
51,87,34,100,0
18,73,0,80,0
21,70,9,70,0
14,62,12,95,0
72,100,60,100,0
46,82,34,100,0
79,100,58,74,0
89,100,63,82,0
68,100,32,100,0
27,70,6,76,0
74,100,54,76,0
54,98,27,94,0
62,100,42,95,0
62,100,40,100,0
100,94,84,67,0
24,74,25,87,0
37,81,21,100,0
88,100,61,100,0
38,75,20,97,0
61,100,44,93,0
74,100,49,100,0
31,82,6,82,0
29,81,21,98,0
38,91,20,100,0
31,80,28,99,0
20,73,2,81,0
44,88,18,100,0
23,72,0,100,0
15,59,0,64,0
66,100,45,100,0
94,100,57,100,0
84,100,67,70,0
56,97,30,100,0
22,0,37,17,0
10,70,16,100,0
42,95,25,100,0
65,99,35,100,0
41,87,9,85,0
21,68,0,81,0
4,0,13,22,0
0,34,0,55,0
0,40,0,52,0
78,100,62,100,0
51,84,20,100,0
100,70,100,62,0
66,100,42,100,0
100,81,75,63,0
33,73,8,77,0
30,87,0,100,0
66,100,35,100,0
47,84,16,92,0
83,100,73,86,0
41,87,19,86,0
45,89,26,95,0
1,38,0,48,0
68,100,45,100,0
56,100,22,98,0
49,87,23,100,0
69,100,42,63,0
41,87,27,92,0
33,73,16,96,0
6,58,0,63,0
55,94,26,100,0
70,100,48,100,0
59,100,34,100,0
85,100,81,86,0
76,100,52,100,0
32,73,24,89,0
24,78,12,83,0
74,100,57,85,0
93,100,65,97,0
73,100,49,100,0
15,75,11,85,0
43,85,22,100,0
52,94,29,100,0
32,86,22,97,0
51,95,27,100,0
41,85,12,93,0
66,100,36,100,0
12,52,0,60,0
40,80,15,90,0
70,100,35,94,0
24,70,9,88,0
71,100,47,100,0
61,95,44,100,0
30,78,22,90,0
29,70,20,90,0
79,100,41,100,0
68,100,37,100,0
57,100,32,94,0
86,100,61,91,0
93,100,66,100,0
46,95,23,100,0
0,11,11,23,0
61,100,36,100,0
32,77,18,85,0
63,100,32,100,0
68,100,35,100,0
85,100,63,100,0
52,100,21,92,0
30,81,6,82,0
72,100,36,100,0
99,100,65,98,0
52,100,65,68,0
63,100,43,100,0
72,100,40,100,0
11,70,5,71,0
84,100,46,100,0
57,100,30,100,0
13,60,3,71,0
34,79,19,100,0
40,85,26,100,0
35,84,25,100,0
12,64,0,63,0
58,100,26,99,0
28,80,23,100,0
22,70,20,99,0
100,89,90,66,0
62,99,29,100,0
69,100,52,100,0
40,89,25,96,0
15,72,10,88,0
65,100,29,100,0
100,61,100,69,0
47,82,11,100,0
85,100,69,100,0
70,100,41,100,0
43,83,25,98,0
0,57,0,82,0
89,100,75,90,0
63,100,33,90,0
39,87,15,89,0
38,81,16,93,0
45,97,21,100,0
22,72,0,82,0
24,75,11,97,0
35,78,16,95,0
6,53,0,59,0
62,100,48,77,0
76,100,62,75,0
57,100,30,100,0
76,100,52,61,0
0,31,0,53,0
78,100,55,100,0
0,42,0,53,0
34,82,18,94,0
87,100,64,93,0
23,71,0,77,0
24,73,0,82,0
26,75,0,74,0
28,71,22,92,0
95,100,62,92,0
82,100,56,100,0
54,98,28,100,0
40,84,28,98,0
70,100,34,100,0
37,81,8,82,0
33,82,8,90,0
12,55,0,60,0
26,74,7,79,0
60,100,32,97,0
39,75,7,74,0
26,73,14,96,0
69,100,48,100,0
87,100,69,65,0
11,60,100,30,0
24,73,10,80,0
51,91,35,100,0
11,0,26,25,0
67,100,34,100,0
97,100,82,60,0
34,78,24,100,0
0,63,0,91,0
41,84,24,100,0
36,83,17,94,0
58,90,5,89,0
89,100,50,100,0
71,100,37,100,0
40,88,17,90,0
30,74,19,94,0
20,68,5,72,0
78,100,38,98,0
0,1,9,25,0
12,62,0,65,0
46,98,21,100,0
65,100,38,99,0
21,73,0,79,0
29,71,9,81,0
18,77,23,100,0
35,78,21,93,0
68,98,36,100,0
34,82,27,100,0
61,100,32,100,0
0,8,15,29,0
61,99,34,100,0
0,40,0,58,0
25,71,9,85,0
79,100,46,100,0
19,70,5,86,0
68,100,40,100,0
60,100,34,100,0
23,71,4,88,0
83,100,61,100,0
35,84,18,96,0
62,100,34,100,0
82,100,58,93,0
53,100,21,97,0
86,100,53,100,0
15,62,0,73,0
70,100,37,100,0
75,100,35,100,0
20,75,25,100,0
24,69,11,84,0
58,92,25,93,0
0,46,0,73,0
79,100,71,75,0
71,100,43,100,0
35,82,24,100,0
100,92,75,96,0
8,42,0,56,0
0,32,0,51,0
15,64,11,95,0
17,71,0,69,0
72,100,42,100,0
9,0,20,20,0
100,57,92,31,0
63,100,46,79,0
54,100,30,97,0
60,100,31,99,0
76,100,39,100,0
42,93,23,100,0
22,73,8,86,0
49,95,24,100,0
100,83,84,80,0
85,100,46,100,0
58,88,32,95,0
25,79,12,100,0
89,100,70,83,0
49,96,26,100,0
2,44,0,60,0
77,100,54,100,0
91,100,65,97,0
33,88,15,92,0
58,93,35,100,0
51,91,25,100,0
51,93,23,100,0
84,100,55,100,0
0,11,7,28,0
83,100,38,100,0
23,75,0,91,0
96,100,66,92,0
67,97,48,100,0
39,85,24,100,0
17,74,1,84,0
30,70,14,79,0
2,68,5,86,0
75,100,46,100,0
65,96,57,95,0
14,62,0,66,0
70,100,32,100,0
0,37,0,63,0
24,76,18,95,0
28,81,21,97,0
35,85,24,100,0
70,100,40,100,0
91,100,66,88,0
45,89,32,100,0
42,89,25,100,0
43,88,23,100,0
78,100,54,100,0
89,100,54,100,0
59,100,27,93,0
79,100,66,78,0
57,100,27,100,0
60,96,30,100,0
67,100,27,100,0
39,88,16,89,0
61,94,30,100,0
67,100,41,100,0
34,84,15,92,0
70,100,44,100,0
75,100,52,100,0
22,73,12,100,0
54,88,29,100,0
56,90,20,93,0
0,19,0,35,0
18,67,0,82,0
31,84,21,96,0
74,100,41,100,0
90,100,71,78,0
61,95,38,100,0
42,92,24,93,0
66,100,30,100,0
63,100,29,100,0
72,100,42,100,0
43,100,17,88,0
70,100,35,100,0
62,100,30,100,0
27,74,12,86,0
97,100,64,91,0
70,100,41,100,0
73,100,54,96,0
0,31,0,47,0
60,100,30,100,0
35,77,23,100,0
80,100,59,95,0
76,100,47,99,0
0,47,0,63,0
81,100,38,100,0
23,74,6,77,0
86,100,50,100,0
17,62,0,60,0
79,100,38,100,0
100,94,70,95,0
71,100,85,53,0
53,94,19,96,0
2,55,3,75,0
93,100,75,63,0
64,100,36,100,0
0,45,0,63,0
100,100,71,76,0
53,100,24,100,0
13,65,15,78,0
81,100,58,99,0
73,100,51,100,0
55,99,28,100,0
50,91,35,100,0
85,100,49,100,0
90,100,71,90,0
56,100,43,72,0
9,73,11,87,0
58,98,31,99,0
84,100,60,85,0
95,100,68,88,0
44,90,22,99,0
68,100,46,92,0
100,85,100,65,0
77,100,53,100,0
26,73,13,77,0
86,100,56,100,0
95,100,88,64,0
64,100,35,100,0
22,76,18,100,0
20,70,13,82,0
59,100,33,91,0
39,86,16,100,0
3,66,10,77,0
72,100,43,95,0
81,100,66,85,0
61,100,21,91,0
46,88,15,94,0
85,100,74,80,0
54,95,30,100,0
62,100,25,100,0
14,66,0,67,0
46,87,28,100,0
52,84,40,100,0
32,70,10,90,0
44,92,22,100,0
89,100,54,100,0
39,89,20,100,0
50,89,25,100,0
40,94,18,84,0
29,75,27,100,0
46,79,24,100,0
100,59,60,100,0
58,99,25,100,0
53,94,29,100,0
35,84,17,88,0
35,78,13,91,0
33,78,14,86,0
76,100,40,100,0
0,0,16,27,0
74,100,46,100,0
13,71,20,91,0
86,100,56,100,0
19,72,14,98,0
50,93,36,100,0
77,100,56,95,0
55,100,34,100,0
71,100,57,66,0
92,100,78,88,0
67,100,30,100,0
23,70,3,78,0
24,74,20,100,0
36,80,18,94,0
68,100,36,100,0
0,20,0,36,0
37,79,18,97,0
46,83,34,100,0
77,100,44,100,0
39,94,17,100,0
32,91,14,100,0
30,72,7,80,0
11,58,0,61,0
75,100,60,94,0
67,100,34,100,0
9,57,0,66,0
0,30,0,45,0
100,81,100,49,0
61,100,76,69,0
89,100,59,100,0
63,100,29,89,0
0,3,19,21,0
93,100,59,100,0
76,100,46,100,0
64,93,44,100,0
73,100,48,99,0
90,100,64,78,0
39,78,25,100,0
34,77,12,92,0
24,77,17,89,0
38,79,23,92,0
78,100,56,100,0
87,100,67,73,0
60,99,31,100,0
22,70,0,73,0
69,100,58,74,0
52,100,57,78,0
70,100,53,100,0
87,100,56,99,0
57,100,30,100,0
22,78,0,88,0
27,85,9,98,0
49,100,23,99,0
64,100,33,100,0
78,100,53,100,0
7,55,0,78,0
81,100,55,100,0
38,81,21,100,0
61,95,43,100,0
25,76,21,97,0
65,99,31,100,0
86,100,62,97,0
100,99,78,71,0
57,100,21,95,0
24,69,8,81,0
63,99,32,100,0
62,100,44,97,0
5,61,1,61,0
0,46,0,70,0
25,78,4,82,0
48,97,27,97,0
60,98,28,100,0
72,100,36,100,0
93,100,50,100,0
29,77,18,98,0
81,100,63,98,0
84,100,45,98,0
52,96,23,100,0
100,95,74,67,0
66,100,30,100,0
91,100,65,84,0
49,93,38,100,0
60,93,29,100,0
2,67,8,73,0
46,86,27,100,0
9,53,0,63,0
64,100,36,100,0
16,64,0,87,0
56,100,17,83,0
80,100,45,100,0
10,62,0,90,0
55,100,36,100,0
100,99,63,75,0
9,60,0,80,0
25,75,13,87,0
54,100,22,100,0
37,80,15,91,0
19,69,10,79,0
0,27,0,47,0
66,100,47,81,0
43,82,11,86,0
51,93,30,100,0
64,100,29,100,0
65,100,47,100,0
0,9,0,34,0
0,38,0,100,0
63,100,36,100,0
37,74,24,99,0
41,87,16,93,0
59,100,23,100,0
67,96,39,100,0
