@relation penbased

@attribute At5 numeric
@attribute At10 numeric
@attribute At12 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
9,38,84,0
98,92,62,0
7,26,71,0
0,16,55,0
44,64,100,0
12,27,70,0
0,10,42,0
0,9,44,0
2,28,68,0
0,12,46,0
36,73,45,0
0,11,49,0
9,31,85,0
0,20,59,0
0,0,29,0
0,6,38,0
0,8,46,0
39,15,0,0
21,43,87,0
0,13,53,0
0,29,70,0
36,45,90,0
19,29,67,0
42,49,95,0
0,22,66,0
0,26,70,0
11,36,84,0
0,10,60,0
31,59,100,0
20,34,73,0
0,10,42,0
19,37,85,0
10,31,77,0
0,18,56,0
0,34,83,0
42,59,96,0
0,24,64,0
40,56,97,0
28,38,81,0
4,36,89,0
22,35,88,0
22,54,100,0
0,23,60,0
0,24,70,0
12,11,58,0
12,0,14,0
0,12,47,0
33,44,85,0
15,0,15,0
11,30,78,0
4,24,67,0
0,9,41,0
4,33,77,0
0,25,69,0
1,36,83,0
0,0,36,0
2,31,74,0
22,40,90,0
16,57,100,0
1,21,66,0
18,0,15,0
0,4,51,0
0,1,39,0
0,13,45,0
9,22,71,0
46,62,100,0
23,0,38,0
0,0,23,0
66,100,86,0
0,31,82,0
0,27,65,0
4,30,71,0
13,34,76,0
19,38,78,0
20,19,64,0
54,81,100,0
6,28,73,0
13,22,67,0
62,37,0,0
33,46,85,0
0,29,70,0
25,37,83,0
58,65,100,0
42,62,100,0
12,0,21,0
0,2,40,0
26,60,99,0
25,54,100,0
4,23,68,0
39,54,94,0
0,10,48,0
0,24,69,0
0,14,59,0
9,16,57,0
0,11,44,0
2,26,66,0
13,30,74,0
46,26,0,0
0,21,65,0
17,40,86,0
16,40,84,0
34,67,100,0
8,0,21,0
0,23,61,0
3,50,100,0
40,66,100,0
35,57,100,0
18,33,77,0
19,30,74,0
0,3,39,0
19,36,75,0
7,44,100,0
0,17,55,0
9,10,54,0
0,0,33,0
22,30,76,0
47,59,95,0
0,17,56,0
45,51,89,0
21,45,92,0
49,27,0,0
5,50,100,0
20,35,84,0
22,59,100,0
0,0,24,0
14,25,63,0
14,23,69,0
0,3,34,0
18,32,65,0
4,29,71,0
1,20,59,0
35,58,100,0
0,17,53,0
49,63,97,0
21,30,73,0
24,44,88,0
1,23,65,0
0,25,64,0
8,45,93,0
57,74,100,0
0,0,47,0
11,14,55,0
50,57,91,0
25,53,98,0
0,18,57,0
22,56,100,0
16,32,80,0
8,44,99,0
39,46,86,0
0,27,75,0
2,28,66,0
16,31,72,0
0,12,50,0
22,57,100,0
0,21,55,0
0,0,15,0
38,57,100,0
11,22,68,0
23,39,80,0
0,0,20,0
7,30,72,0
26,49,93,0
10,24,74,0
11,19,60,0
18,41,79,0
20,15,51,0
32,41,87,0
0,34,80,0
0,43,83,0
14,51,100,0
34,51,89,0
31,56,99,0
0,12,56,0
16,34,76,0
35,100,48,0
8,47,90,0
0,0,27,0
7,21,68,0
0,31,80,0
56,68,100,0
0,21,67,0
19,57,100,0
0,15,56,0
0,47,100,0
8,15,59,0
0,26,63,0
24,48,90,0
49,50,82,0
26,51,100,0
5,28,76,0
0,23,65,0
0,0,34,0
0,25,65,0
35,46,85,0
0,4,43,0
79,60,64,0
0,15,52,0
34,56,100,0
0,25,65,0
0,3,42,0
14,31,71,0
0,17,55,0
35,67,100,0
18,30,73,0
38,55,96,0
5,16,63,0
46,28,0,0
40,61,100,0
0,0,30,0
43,57,96,0
0,14,50,0
7,11,48,0
0,0,25,0
0,1,31,0
21,35,80,0
0,0,35,0
0,27,73,0
57,72,100,0
31,46,92,0
24,51,94,0
0,14,53,0
22,32,74,0
0,7,46,0
0,21,63,0
14,53,96,0
21,55,100,0
0,0,27,0
0,0,37,0
81,100,85,0
46,76,100,0
35,35,76,0
13,21,64,0
8,27,65,0
13,54,100,0
33,9,0,0
34,61,100,0
0,21,62,0
33,56,95,0
22,25,67,0
1,6,46,0
0,15,58,0
33,52,93,0
0,7,38,0
47,52,86,0
25,34,87,0
31,71,100,0
48,71,100,0
6,22,64,0
30,38,78,0
10,0,19,0
21,45,89,0
24,44,86,0
66,71,100,0
0,30,76,0
29,43,89,0
1,16,52,0
3,25,68,0
0,29,78,0
0,22,60,0
0,0,38,0
15,36,76,0
37,54,97,0
25,39,85,0
18,0,4,0
0,22,55,0
2,8,50,0
0,0,38,0
6,0,6,0
29,95,39,0
0,0,37,0
47,66,100,0
16,57,100,0
60,71,100,0
10,30,87,0
0,16,57,0
37,43,79,0
34,34,86,0
0,0,24,0
66,74,100,0
0,13,49,0
42,100,69,0
0,20,65,0
0,0,31,0
36,44,90,0
13,30,69,0
0,22,62,0
17,35,89,0
48,82,100,0
0,17,53,0
0,32,70,0
0,18,57,0
62,88,100,0
19,30,73,0
0,18,53,0
0,16,56,0
16,34,86,0
72,75,100,0
0,7,42,0
34,47,92,0
0,4,43,0
0,0,27,0
0,20,53,0
24,0,2,0
0,23,63,0
0,1,40,0
0,26,68,0
0,19,62,0
46,66,100,0
0,25,70,0
0,48,100,0
14,36,85,0
0,29,66,0
60,75,100,0
11,40,80,0
1,25,71,0
37,51,92,0
1,0,30,0
10,31,76,0
30,59,100,0
0,8,51,0
4,17,65,0
8,44,81,0
0,29,77,0
0,46,100,0
