@relation penbased

@attribute At10 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
35,50,100,0
48,32,98,0
25,78,100,0
65,57,68,0
35,34,100,0
41,41,100,0
26,62,100,0
29,60,100,0
49,37,100,0
4,94,76,0
34,73,51,0
0,100,46,0
19,83,94,0
34,56,100,0
60,31,85,0
43,29,100,0
34,55,100,0
9,88,81,0
29,30,78,0
54,26,100,0
24,75,100,0
76,37,69,0
55,37,86,0
38,43,100,0
26,63,100,0
28,59,98,0
32,48,100,0
30,50,100,0
10,82,100,0
44,41,100,0
38,44,100,0
11,77,100,0
45,34,100,0
15,66,90,0
88,27,64,0
30,56,100,0
0,100,60,0
25,70,87,0
17,87,89,0
81,30,83,0
92,16,31,0
38,55,100,0
34,29,100,0
22,55,98,0
38,43,100,0
20,83,95,0
65,36,100,0
0,96,60,0
30,39,91,0
32,55,100,0
58,19,85,0
11,63,87,0
10,61,100,0
14,71,100,0
60,15,80,0
54,27,100,0
39,48,97,0
64,18,78,0
12,83,100,0
46,48,100,0
25,73,93,0
41,39,100,0
17,68,94,0
81,6,82,0
25,65,95,0
51,37,100,0
40,27,100,0
9,85,88,0
34,63,100,0
27,64,100,0
35,44,100,0
13,75,87,0
11,99,70,0
26,71,100,0
56,14,87,0
78,15,71,0
84,4,67,0
22,73,100,0
10,74,96,0
43,34,72,0
31,38,95,0
8,76,81,0
51,34,100,0
30,35,97,0
11,60,100,0
0,97,70,0
11,85,97,0
22,86,98,0
12,77,93,0
29,45,100,0
11,72,86,0
56,33,100,0
39,37,100,0
58,25,93,0
16,96,100,0
70,17,88,0
25,65,98,0
63,30,98,0
18,83,97,0
61,26,100,0
0,100,47,0
26,49,100,0
0,100,51,0
33,49,100,0
26,66,100,0
22,68,100,0
18,79,96,0
41,56,100,0
24,67,100,0
28,56,97,0
43,44,100,0
8,84,86,0
16,74,93,0
67,16,78,0
27,62,97,0
30,51,100,0
21,83,97,0
15,100,79,0
28,49,100,0
31,61,100,0
22,54,95,0
74,0,67,0
43,35,100,0
0,100,63,0
40,67,100,0
12,84,92,0
25,65,96,0
20,88,20,0
11,79,87,0
20,75,97,0
5,91,72,0
29,64,100,0
56,34,81,0
12,100,95,0
15,98,31,0
22,56,94,0
73,24,86,0
8,74,90,0
18,75,91,0
44,57,100,0
32,54,100,0
56,18,100,0
29,55,100,0
61,3,73,0
38,49,100,0
63,28,97,0
41,36,100,0
19,72,93,0
44,43,100,0
20,79,93,0
0,95,66,0
71,32,90,0
20,100,91,0
57,20,100,0
26,71,100,0
0,63,88,0
8,70,82,0
14,58,89,0
77,25,79,0
0,82,91,0
9,88,85,0
0,80,80,0
34,55,100,0
24,51,100,0
35,49,100,0
25,46,100,0
72,0,77,0
46,40,92,0
0,100,60,0
36,44,100,0
41,58,100,0
0,100,55,0
9,94,80,0
36,58,100,0
29,47,89,0
54,21,100,0
10,70,92,0
28,63,100,0
0,85,69,0
8,100,90,0
54,35,100,0
37,48,100,0
0,87,82,0
35,45,100,0
62,43,100,0
31,64,100,0
21,91,98,0
0,86,66,0
50,28,84,0
95,75,77,0
35,61,100,0
0,100,53,0
32,42,100,0
31,51,100,0
26,60,100,0
33,41,99,0
27,58,100,0
31,45,90,0
8,92,81,0
74,28,80,0
18,100,86,0
81,30,86,0
19,69,92,0
36,34,100,0
69,30,100,0
28,76,18,0
0,82,81,0
21,44,97,0
30,64,100,0
35,56,100,0
9,69,85,0
100,8,65,0
57,45,95,0
75,7,63,0
86,21,88,0
3,100,71,0
75,11,81,0
100,60,64,0
30,45,100,0
43,61,100,0
17,79,97,0
35,43,100,0
9,60,87,0
68,14,99,0
24,60,100,0
75,30,90,0
53,54,100,0
70,36,83,0
9,100,25,0
20,93,90,0
45,30,95,0
23,60,100,0
0,100,63,0
10,89,90,0
18,60,97,0
28,70,22,0
10,64,100,0
20,78,99,0
8,98,85,0
37,39,100,0
47,37,100,0
31,65,100,0
13,65,100,0
37,29,100,0
21,94,93,0
100,61,68,0
29,62,100,0
65,20,97,0
20,76,94,0
100,95,62,0
34,53,99,0
48,37,76,0
12,85,83,0
17,80,93,0
14,62,80,0
59,32,100,0
6,91,76,0
29,52,100,0
15,73,89,0
29,66,100,0
43,58,100,0
44,54,100,0
11,78,86,0
72,32,88,0
41,37,100,0
28,78,100,0
60,40,99,0
19,77,98,0
21,69,96,0
24,77,100,0
11,73,85,0
5,84,71,0
0,100,50,0
18,69,94,0
33,46,94,0
67,10,73,0
30,67,100,0
9,69,98,0
27,76,100,0
54,41,100,0
24,60,100,0
0,100,63,0
69,18,65,0
42,32,100,0
18,90,90,0
0,100,60,0
19,95,93,0
25,63,100,0
0,85,82,0
22,70,96,0
53,31,100,0
45,39,100,0
49,32,100,0
0,100,47,0
54,20,100,0
43,36,100,0
16,83,95,0
21,54,91,0
14,87,79,0
44,48,100,0
0,95,58,0
19,67,97,0
32,45,100,0
2,93,71,0
44,55,100,0
6,91,91,0
25,67,98,0
53,21,100,0
27,61,99,0
80,14,62,0
31,60,100,0
57,20,79,0
14,79,93,0
66,34,80,0
25,49,86,0
20,69,100,0
0,100,64,0
32,55,100,0
48,48,84,0
76,24,67,0
0,100,59,0
6,76,82,0
49,31,100,0
60,45,100,0
52,32,100,0
1,88,84,0
24,59,98,0
70,27,95,0
30,49,100,0
25,62,98,0
34,56,100,0
27,54,95,0
12,100,86,0
0,94,66,0
60,29,100,0
69,3,65,0
0,85,73,0
0,97,85,0
63,25,100,0
30,59,100,0
15,91,29,0
39,32,100,0
3,100,75,0
24,55,100,0
55,31,100,0
57,81,78,0
46,30,100,0
51,37,100,0
50,29,100,0
8,89,88,0
30,45,100,0
56,20,99,0
21,63,95,0
32,64,61,0
0,100,52,0
41,52,100,0
20,76,96,0
49,24,100,0
36,39,100,0
25,71,100,0
46,12,79,0
5,84,88,0
27,61,100,0
18,76,94,0
24,60,93,0
17,96,89,0
44,29,93,0
0,100,47,0
40,49,100,0
64,23,91,0
22,67,100,0
41,53,100,0
24,84,99,0
50,46,92,0
2,100,72,0
52,44,100,0
71,30,91,0
0,91,82,0
28,68,100,0
40,31,100,0
62,15,75,0
50,32,100,0
60,24,94,0
11,75,100,0
28,55,100,0
71,7,75,0
12,94,86,0
7,85,83,0
75,26,96,0
64,25,94,0
23,79,100,0
66,35,78,0
31,55,99,0
19,77,89,0
20,63,100,0
44,40,100,0
0,82,74,0
18,85,95,0
7,99,78,0
27,60,100,0
11,88,86,0
6,77,92,0
48,44,99,0
34,47,100,0
25,52,75,0
55,45,97,0
84,0,80,0
47,34,99,0
28,61,100,0
58,16,74,0
20,79,100,0
0,100,66,0
45,25,98,0
40,37,100,0
27,55,100,0
23,56,99,0
47,42,100,0
47,42,100,0
15,56,78,0
94,8,56,0
38,27,86,0
66,16,92,0
5,89,87,0
30,60,100,0
57,9,88,0
45,54,100,0
14,70,98,0
82,4,60,0
17,60,97,0
53,49,100,0
6,77,85,0
0,100,62,0
0,100,60,0
42,42,100,0
5,83,81,0
34,51,100,0
37,43,100,0
8,73,82,0
34,53,100,0
0,97,68,0
64,25,93,0
0,100,66,0
16,88,96,0
4,83,90,0
0,100,63,0
27,55,100,0
49,29,94,0
7,84,89,0
48,53,100,0
0,85,77,0
0,85,79,0
25,76,100,0
59,19,100,0
25,55,100,0
38,48,100,0
43,61,100,0
13,70,80,0
40,51,100,0
26,56,99,0
23,62,100,0
0,85,76,0
