@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,7,9,14-17,19-21'

@attribute A2 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-0.1669,-1.4933,0.645,-0.9731,-1.657,-2.0039,-1.3395,1.3244,0.0202,1
-1.7165,-0.3491,-1.7985,0.8229,1.0856,-0.0754,-0.3115,-2.8611,-0.4501,1
0.535,-2.1996,-1.1568,0.0052,-0.3814,0.7856,-1.5538,1.7261,-0.5213,1
-0.7743,-1.2168,-0.07,0.3254,1.0648,-0.0331,-1.5656,-1.4358,-0.6591,1
-1.1279,-0.7602,-2.3324,-1.517,-0.824,-0.4296,-2.4746,-0.713,-1.3519,1
-0.9258,-1.2487,-0.4,0.6238,-1.296,-1.887,1.2586,1.8665,-1.4511,1
-0.0838,1.3047,-0.5016,0.2951,-1.7011,0.9429,3.1887,0.2408,-0.6946,0
-0.2498,0.406,-0.7945,1.1434,0.9623,-0.2181,0.4712,0.5666,0.7023,0
0.5067,0.6747,0.9926,-0.5935,-1.0568,-0.6759,0.4816,0.5124,0.6339,1
-0.695,-0.8408,1.4186,-0.8201,-0.0371,0.0371,1.1465,0.5181,1.3477,0
-0.0175,-0.5844,-0.7629,-0.9664,-0.0993,2.4691,-0.3858,-0.3361,0.0605,1
0.3868,-0.5896,-0.1141,0.7804,0.4207,-0.4631,0.6532,0.4384,-0.3952,0
-0.5359,1.0011,-0.5969,0.2954,-0.1691,2.6002,2.9243,-0.3629,-0.0349,0
-0.8228,2.2758,0.3924,-0.5082,-2.0338,-0.3167,-1.6112,-0.629,-1.1709,1
-0.2666,0.5002,1.2087,-0.9901,2.318,0.4509,-0.1453,-0.819,-1.3369,1
0.3698,1.9726,-0.3345,1.2831,0.9029,-1.8071,0.6056,-0.0933,-0.7695,1
0.1775,0.7294,-0.6694,0.1803,-2.2307,-0.3873,-0.6359,-1.3067,-1.4898,1
-0.1122,-2.1706,1.0706,0.5401,-0.4293,-1.6257,-0.2892,0.8197,-0.2442,1
0.0549,-1.2621,-2.2227,0.0242,1.2926,-0.9321,-1.2259,1.0464,0.1003,1
0.459,1.4666,-0.9574,0.3629,1.3361,1.3575,1.5562,1.3395,-0.0352,0
-0.6602,-1.0013,0.6168,-1.329,0.9854,-1.1915,1.5515,-2.041,-1.5338,1
1.0902,0.3152,0.1276,-0.7148,0.468,-1.074,0.3353,-0.4511,0.977,1
-0.59,-0.8757,-0.0517,-1.3878,0.7761,1.2188,-0.2764,1.5895,-1.318,0
-1.1781,0.7809,0.5097,0.1689,-0.5949,0.4158,-1.4102,0.2169,-0.362,0
1.6531,-0.9456,1.3581,0.262,1.0511,-0.1198,0.6202,-0.7686,0.2286,0
1.4114,1.0518,-1.2064,0.992,1.0946,0.3024,-0.4455,1.5482,0.7649,0
-0.7044,-1.1525,-0.385,1.6584,-0.265,2.7077,-1.2562,0.0943,-0.619,0
0.2239,0.0783,-0.0269,0.4544,0.124,-0.1428,-1.8536,-1.5538,-0.8189,1
-0.9,-0.3893,-0.2138,1.2411,-1.215,-1.9375,-0.247,1.1142,0.9207,1
-0.7155,-0.5382,0.3788,-0.5884,-1.1243,0.7702,0.1958,-1.826,-0.5254,1
0.1579,-0.2098,-0.1879,-0.4983,0.5763,-0.1869,-0.6825,0.7116,0.659,1
1.0422,1.2135,0.0985,0.1451,0.7503,0.8552,1.0097,-0.76,0.5206,0
0.841,1.7086,-1.0003,0.8045,-0.0593,0.3662,0.5167,1.8463,0.9423,0
1.3704,-1.1831,-0.3785,1.0099,1.3599,0.9858,-0.2102,2.2499,0.9512,0
1.4634,0.2772,-1.19,-0.1366,1.7142,-0.1521,-0.0453,-0.294,-0.1607,0
-1.2113,1.5582,-1.9097,0.7658,-1.9254,0.8819,-0.4628,-1.4258,-1.4535,1
-0.6891,0.631,-1.5576,-0.9356,0.7956,-1.315,0.2583,0.6472,-0.7965,1
-0.8088,-0.7941,1.1078,-1.6335,-0.4313,-2.2217,-0.9678,-0.545,-3.0412,1
-0.2594,-0.9747,-0.6158,-0.741,0.711,-1.1117,-1.5326,-0.1156,0.733,1
-0.1765,-2.5171,-1.3371,0.104,1.0387,-0.305,0.6807,0.1584,0.6104,1
-1.479,-0.5147,0.1536,-0.7221,-1.1189,0.325,-1.0317,0.3841,-0.6232,1
0.9784,-0.4564,0.4041,1.0314,-1.0435,-1.1709,-0.5668,-0.2429,-0.815,1
3.1256,0.1022,1.0015,1.7528,1.553,-1.8005,0.8189,0.5842,0.1453,0
-1.1128,0.6485,-0.2055,-0.9416,-2.3814,0.1844,-1.1977,0.3426,-2.0477,1
0.2762,0.3196,1.2413,2.3892,1.2128,0.9923,-0.4885,-1.2311,-0.0548,0
0.947,0.7764,-0.4166,1.7719,1.5229,-0.5542,-0.7735,0.2151,2.0367,0
-0.4981,-0.6581,-0.3801,-0.2812,0.4683,1.9448,0.2994,-0.661,1.2962,0
3.001,-0.131,1.3615,0.8281,1.6347,-0.0614,1.6957,1.229,0.5628,0
-0.5212,-0.1903,0.5525,-1.565,2.134,-1.3404,-0.5783,-0.6318,1.8941,0
-2.6224,-1.2243,0.9458,-1.461,-1.0658,-0.5198,-1.2393,-0.7844,-0.5819,1
0.4414,0.7929,0.0325,1.1318,1.1292,0.3443,0.3419,0.5243,-1.2288,1
-1.2808,-1.7817,0.9669,1.702,0.9032,0.1073,-0.1974,0.2033,1.6684,0
-1.7871,0.5608,1.8317,-0.5025,0.2086,-0.3786,0.2366,-0.3756,0.5774,0
-2.2185,-1.6032,-1.3368,-0.1014,-2.5271,-0.517,0.8222,-0.0797,-0.4343,1
-0.2188,2.0295,0.0408,4.1238,1.7116,0.0803,0.894,0.8113,-0.6679,0
0.3667,1.2485,0.433,-1.2628,0.2987,0.5565,0.8658,0.2872,1.302,0
1.279,-0.3069,0.8248,-1.0555,0.3194,0.1093,-1.037,0.8367,-0.2342,1
-0.1251,2.4413,-0.0266,-0.4554,-0.1387,1.8065,1.0167,0.9671,0.9735,0
1.7524,0.819,-0.9211,0.8232,0.3316,0.2544,1.0263,-0.6369,0.1651,0
-1.0038,0.6784,-0.5759,-0.9266,-0.6518,-0.8915,0.8151,-1.3571,-1.1351,1
-1.5173,-1.878,-0.0205,0.7282,1.303,-3.0044,-1.269,0.1809,0.5919,1
-0.0169,0.7204,1.1899,-0.0997,-0.5265,-0.42,0.1228,0.7846,3.055,0
-0.1739,-0.387,0.0381,1.8398,0.6864,1.9341,-0.9109,1.3024,-2.4726,0
0.2096,-1.1599,1.7539,0.7706,0.8172,-0.3336,-0.1587,-0.7258,1.0381,0
0.7837,-2.7704,-3.1624,-2.0901,-0.8328,0.0275,-0.834,-0.8129,-2.359,1
0.1975,0.3897,-1.6425,-0.2232,1.7811,-0.8471,-0.6817,-0.1295,1.205,0
0.2869,-0.0587,-0.8142,-0.12,1.007,-0.0481,0.3087,-1.3466,0.2861,1
-1.3021,-0.2857,-0.6939,-0.4524,0.3153,-0.7579,-0.8928,-0.6063,-1.0265,1
1.8923,0.2636,-0.2963,-0.0228,0.7098,0.5799,-0.7391,-2.2611,0.6053,0
-1.414,-1.0618,0.6858,-1.4808,-1.1127,-0.2852,-0.6605,0.7748,0.8687,1
1.7336,0.6142,-0.5124,0.6449,0.5766,-0.3218,0.3486,-0.6435,0.5166,0
-1.3716,-0.5487,-0.377,-2.9509,-0.6246,0.1348,1.9119,0.0413,-0.7081,1
-1.6747,-1.3434,-3.427,-0.3401,-0.3096,1.2525,0.3447,-0.4554,0.1197,1
0.134,-2.6149,0.543,0.4546,-0.3698,-0.623,-0.5162,1.66,-1.5299,1
1.1666,-0.8707,2.8894,-0.2858,1.2817,0.4876,-0.3074,-1.0813,2.7963,0
-2.1532,0.345,-0.7847,-0.7501,-1.4299,-0.5169,0.8026,-3.0871,0.261,1
-0.584,1.5837,1.2113,0.6148,1.9435,0.18,-0.391,0.0456,-0.3287,0
-0.1538,-1.3374,1.0109,-0.1929,-1.2856,0.2663,0.4001,0.2412,0.5552,0
0.0614,0.7168,-1.2662,-1.5051,-0.872,-0.7876,-1.0282,-1.7566,-0.098,1
0.4786,-0.3878,-1.9557,-2.5906,1.1688,-0.1404,-0.8736,-0.7553,-0.4646,1
0.5205,-0.9275,-1.2426,-0.9399,-1.1141,-0.6532,-0.4987,-1.7304,-0.0519,1
-2.1893,0.1356,-0.8902,0.0794,-0.7845,0.9257,-1.5947,-1.1707,1.6155,1
-1.3033,-1.2289,-0.0755,-2.7832,-0.3064,-1.1156,-0.4236,-1.6758,-1.3896,1
-0.595,1.8391,1.6741,0.4198,0.3627,-0.2397,1.8223,0.7014,-1.0169,0
0.4215,1.1146,0.0778,-0.4444,1.1722,-0.2263,-0.2984,-1.3064,0.648,1
-0.7343,1.3699,1.9923,-2.5219,-0.5667,-0.8864,0.8503,-0.0341,0.9821,0
-0.4837,-1.9123,-0.3246,0.0344,-0.4792,-0.7948,-0.7761,-0.2482,-0.4214,1
-0.4807,-2.0112,-0.9516,0.0399,-0.4109,-0.4959,-0.8166,-1.1857,-1.4819,1
0.675,-0.4349,-2.5829,-2.3392,-0.4859,0.0068,0.0494,0.9257,0.2885,1
0.3453,-1.4779,1.6976,1.1261,1.7353,1.0249,-1.549,-0.8685,0.3783,0
1.0226,0.5,-0.6641,-0.7483,-0.0783,1.1632,1.6992,-1.3266,0.5349,1
1.1209,1.1613,1.8895,-0.6748,0.3664,1.9069,0.2886,1.2421,0.3522,0
1.1437,1.0217,-0.4793,1.2511,0.4295,0.132,0.4322,1.808,0.0947,0
-0.106,0.942,0.2758,0.2075,0.7416,0.0963,1.6081,2.0335,0.6142,0
-1.0749,-0.9148,0.577,0.0372,0.0957,-0.9661,0.1713,-0.6767,-2.608,1
1.9659,2.1612,0.6948,-1.9709,2.4382,0.0912,-1.0069,-0.3934,2.0383,0
-0.2565,-1.4774,-0.6365,0.1845,0.3997,-0.3722,-0.7213,-0.4329,0.3215,1
-0.0018,-0.1593,1.4105,0.38,1.1822,-1.6033,1.036,0.4473,-0.2418,0
-2.4191,-1.1632,-1.4978,-1.7575,-1.9349,-1.81,0.1423,-0.5731,-1.1299,1
0.8198,0.9174,3.0404,-0.638,-0.0208,-0.0985,-2.2932,1.4131,0.6723,0
-0.357,0.9558,2.6086,2.0224,1.3259,0.2258,0.8088,0.426,-0.4746,0
1.3868,0.9641,1.1972,0.9288,0.4643,-0.0553,-0.2247,1.7729,0.8143,0
1.0822,0.8233,0.504,2.7467,-1.3875,2.3497,0.9477,1.2653,0.1467,0
-1.2261,-0.5216,0.0988,1.3908,1.8223,-1.7386,2.2625,1.4071,0.1515,0
-0.1053,0.9675,1.1855,1.0013,-0.357,0.635,1.0673,0.806,-0.3749,0
-2.0717,0.1533,-0.4078,0.2767,-1.0592,-0.5426,-0.7501,-0.7326,0.0363,1
0.9571,-1.4151,-0.1579,-0.2891,-1.1193,0.8768,0.7499,-2.2681,0.264,1
0.8829,-0.0842,1.048,0.945,-0.3616,2.8648,-0.2212,0.2367,-0.9873,0
-0.0003,0.4094,0.3971,0.5445,-0.5436,0.5335,0.8003,-0.0041,0.345,0
1.5339,-0.0857,0.2599,0.1266,-0.0069,0.1494,2.4395,2.4048,0.201,0
2.4083,1.6474,0.7705,0.6278,2.2621,0.8649,-0.3975,-0.5681,-0.0292,0
0.4529,0.4167,-0.3819,0.7226,0.8923,0.4769,-0.2367,1.2811,0.8867,0
-0.1695,0.3933,-0.3035,-0.1236,1.8499,-1.0645,0.0852,0.9046,0.8429,0
1.6702,1.4485,0.345,-0.0276,0.1107,1.7459,1.8887,0.1963,-0.0833,0
-0.1647,0.0083,2.1142,-1.1634,0.7074,-0.5341,1.4845,1.4007,1.4085,0
0.6514,-0.5443,1.4522,-1.058,0.4287,0.1596,-0.2751,-0.4802,0.2198,0
0.6201,-0.4949,-0.7078,-0.8817,-0.4247,-1.91,-0.6202,0.0821,-1.134,1
-1.6709,-0.5003,-0.8143,-0.8869,-0.1052,-0.053,0.8888,0.0008,0.103,1
0.1199,0.5944,0.2436,0.2617,-0.7157,0.4026,-0.4102,1.1702,0.275,0
0.9608,1.0539,0.5462,-0.7058,0.1154,-0.5915,-0.4414,0.5549,1.5153,0
-0.4865,2.5515,1.7323,-0.835,1.5283,-1.0298,-1.6569,1.8375,1.9065,0
0.2624,0.1729,-1.9228,-0.5741,0.8523,-0.6809,2.343,1.8127,0.3943,0
1.4241,-0.2153,0.6908,-0.5697,1.5969,1.6372,0.074,0.337,0.415,0
-1.8448,0.2199,-1.762,0.4974,-0.6996,0.1316,-2.6124,-2.2076,0.0263,1
0.5952,-1.473,2.1486,1.8815,2.0089,0.1314,1.6049,0.4203,-0.3083,0
0.7149,-1.4082,-1.3249,-0.5039,-1.3106,0.2104,0.2788,0.6961,0.1395,1
-1.3527,1.6158,-2.1173,1.242,1.0138,-1.2234,0.655,0.3414,-1.4216,0
-0.1391,-0.2992,-1.6417,0.5283,0.7129,-0.6222,0.4641,0.5536,-1.7328,1
-0.4694,1.2745,0.6481,0.0388,-0.4345,-0.1634,-0.1511,0.1224,0.8366,0
0.7922,-0.5749,-0.2271,0.2441,-1.4381,0.1801,-0.2161,0.4208,0.2626,1
-1.1382,-1.3225,-0.8638,-2.0771,-0.7756,-0.8886,-0.0986,1.2075,0.337,1
-0.044,0.9362,1.4676,0.5716,0.1939,0.2807,1.0386,0.5033,1.8858,0
1.363,0.4297,1.256,-0.1599,0.316,0.3881,-1.5653,0.6508,0.0794,0
-0.0084,0.7434,1.6082,-0.5495,1.3051,-2.0835,0.5678,0.1592,0.6216,0
0.3641,-0.2016,-1.094,0.9824,1.4106,-0.0697,1.1459,-1.7142,0.5846,0
1.1881,-2.5486,-2.0269,-0.0304,-1.4365,-2.4611,0.1165,-0.7531,0.8962,1
0.489,-0.4136,0.1457,0.7218,0.64,0.2098,-2.5979,-0.0834,-0.2031,1
1.1491,0.041,-1.0453,0.0154,-1.3505,-0.9773,0.4069,0.5338,0.8987,0
3.2674,0.8924,0.9359,0.7032,-0.3022,0.5127,-0.9414,1.8625,-1.2657,0
2.1988,-1.0446,0.4129,0.7843,1.72,-0.5245,0.1597,0.9839,1.5929,0
-0.056,0.9876,1.0094,0.7591,1.6675,0.5368,1.6398,-0.4758,0.3385,0
-1.0057,-0.6317,-0.7569,-0.7002,-0.3702,0.4207,1.7063,0.3826,-0.6786,1
1.2408,0.2318,0.4183,-1.6095,-0.8216,1.5246,2.1128,-1.135,2.1874,0
0.2891,-0.6946,-3.0828,-0.504,-0.6207,-1.4667,1.0725,-0.2884,1.0385,1
1.3858,0.9609,0.0202,1.3292,-0.5584,1.4836,-0.2855,1.5301,0.1636,0
-0.4205,-0.7244,1.1439,-0.5315,0.2872,-0.9734,-0.3671,0.5576,-1.5147,0
-1.2615,0.2699,-0.7151,1.9588,-0.7436,0.7625,-0.7523,-1.7113,-0.5903,1
-1.5047,1.833,-0.0251,1.8431,-0.3555,0.737,0.3161,-1.0986,0.5965,1
-2.4017,-2.8614,0.7117,0.9934,-0.6702,-0.9362,-0.4282,-0.5772,0.042,1
-0.6105,-1.4187,2.0523,-0.6586,0.6426,-0.1579,-0.8945,-1.1493,-0.3625,1
0.9617,0.1357,0.5085,-0.4453,-0.671,-1.4708,-0.4291,-0.9033,-0.9206,1
-1.3472,0.5793,-0.6732,-1.9776,0.0235,-0.3361,-1.2028,-0.9733,-1.827,1
0.746,-0.6476,0.7416,-0.6112,-1.437,-0.4253,0.084,-0.3523,-1.2838,0
0.7977,0.2722,0.5543,1.4874,2.4813,0.2838,0.0777,-0.3094,2.1612,0
0.8514,-0.2079,-0.4861,0.6655,0.4234,-0.1316,0.5792,-0.6325,1.1144,0
0.7615,-0.4786,-2.4655,-1.1452,-0.7399,-1.2233,-1.2298,-0.8749,-3.3245,1
-1.1412,-0.0663,-1.6494,-0.7072,-0.0224,-2.1419,0.0706,-1.1524,1.0599,1
0.7753,-0.7093,0.0697,0.2141,0.802,0.6774,1.3807,1.5094,0.8953,0
-1.3712,1.3866,1.0225,-0.7569,0.9281,0.1031,0.2087,0.8278,-2.2367,1
0.9318,0.196,-0.5485,0.9166,0.6227,-0.786,-0.1148,0.0595,1.5215,0
-2.3525,-2.1401,-0.0291,-0.3821,-0.554,-0.2831,-1.3622,-1.3808,-0.2418,1
-0.2646,-0.2158,0.1184,0.8782,-0.2923,-0.1598,1.9732,2.0835,1.2967,0
2.4494,-0.2506,1.3489,1.2894,0.4935,0.3989,0.6156,0.6608,2.1438,0
0.8631,-0.4442,1.2606,2.882,-0.077,0.7036,1.985,2.491,0.9959,0
-0.9736,2.4395,0.3308,-2.2702,0.8446,-0.2265,-0.6771,-1.1766,-0.7948,1
0.5063,1.9263,-0.5992,-1.9357,0.7885,1.8001,-0.3956,1.4913,-0.1342,0
-0.544,1.8743,0.0848,-0.4885,1.0864,-1.5086,-0.0695,-1.342,-0.4902,1
-2.1154,0.1055,-0.9694,-0.144,2.0583,-1.2895,-0.9208,0.3672,-0.8304,1
-0.3212,0.5804,-0.6346,-1.0552,-1.7772,-0.0625,0.6092,-1.7883,-2.2647,1
-0.2738,-0.5088,-1.3673,0.3356,-1.8659,0.5281,1.0579,-1.2587,1.716,1
0.5345,0.4357,1.2084,0.9912,0.1842,0.8562,1.0778,-0.4605,1.8917,0
-0.1353,-0.5468,0.926,-1.0616,0.3457,-2.5389,0.0716,-0.8203,-1.9716,1
-0.6784,0.5256,0.1418,-0.2758,0.3779,-0.1499,0.8487,0.1912,1.933,1
-2.9536,-0.5123,-0.2339,-0.8591,0.8611,-0.6836,-0.9777,-1.8088,-0.904,1
-0.4549,2.4136,-0.5749,0.5076,-0.3548,1.2531,-0.3418,-0.8612,2.4611,0
-0.0134,-0.0384,0.851,-0.2738,-0.9439,0.0054,0.5729,1.4647,1.2076,0
-0.3734,1.3353,-2.602,-0.8519,-1.1639,-1.2936,0.779,-0.6156,-0.2915,1
1.4968,0.6746,2.4869,-0.9747,0.8371,2.7706,-0.2673,1.0878,2.2141,0
-1.3454,0.2625,-1.6627,-0.5288,0.4042,0.7571,0.7741,0.1681,-1.6152,1
1.8994,1.2504,0.3641,0.1062,-0.2381,0.751,-0.056,0.7656,1.948,0
1.974,0.3836,1.644,0.343,1.8883,0.2462,1.5256,-0.3633,0.4724,0
1.1475,1.9851,2.3568,1.4251,1.2186,1.9875,0.093,2.5772,1.7456,0
-0.0704,3.3629,0.3995,0.4604,-0.3578,0.5617,-0.0572,0.7067,0.364,0
2.1567,0.0592,-0.0169,1.4112,0.5506,0.036,0.639,0.1284,2.2427,0
-0.6278,-1.0496,-1.6785,-2.7989,-0.0751,0.3523,-0.0116,0.7752,0.5594,1
-1.6117,1.2218,-1.1211,0.2924,0.4303,0.3133,0.4377,0.0811,-0.2359,0
1.1529,0.7172,0.7374,-0.5347,-0.3433,-1.1806,0.0894,1.0646,-1.4358,0
-0.5966,0.1426,0.1827,-0.191,-0.955,0.1848,-0.5798,-1.2542,-1.0389,1
0.5653,1.4475,0.1332,0.5752,-0.3133,-0.5639,3.2551,-0.3237,2.4043,0
-0.4458,-0.3074,0.2316,0.5231,0.4694,0.4537,0.9354,-0.47,0.194,1
0.8792,1.4667,1.7314,1.371,0.9102,-0.7583,-0.0963,0.0468,0.5172,0
1.4872,0.6474,-0.0975,0.8779,-1.3412,-0.4833,-0.1023,-2.0653,-0.6806,0
-0.7319,0.0812,-0.0703,-0.4818,0.7872,2.4808,1.6746,2.4408,-0.2811,0
0.8825,1.8637,0.6114,-1.5257,1.211,-0.4158,-0.3026,2.8336,0.5872,0
0.9417,1.1126,-0.3269,0.9654,1.5515,1.0255,-1.7517,0.0924,-0.4392,0
0.5433,2.6425,-0.3825,1.225,-0.9087,1.2505,0.2746,0.259,2.06,0
0.6988,0.6495,-0.5822,-0.2457,0.2208,1.0485,0.7514,-0.389,1.3778,0
-2.0612,1.1568,1.639,0.2667,-2.1804,-0.6437,-0.6205,-1.0267,-0.5643,1
0.0188,-0.5645,-0.1643,-1.9266,-0.6805,0.9837,-1.0181,0.2269,0.8941,1
-0.5397,0.53,0.5518,-0.3639,-0.2103,-0.7017,-0.3697,-1.7676,-0.4015,1
-0.2965,-0.2277,0.1207,0.6649,1.0276,0.0817,-1.1494,0.821,0.2043,1
2.2781,0.9345,1.0105,0.8109,-0.0464,-1.9846,0.2286,1.193,0.1184,0
0.8202,-0.5628,0.6842,-1.0904,2.0897,1.2349,0.372,-0.2234,0.7674,0
0.5463,0.9787,-0.1796,-0.0329,0.7601,-0.4504,-1.0764,-0.0368,0.5334,0
-0.1348,0.3344,-0.5556,0.708,1.0276,1.6447,0.9444,0.693,-0.6715,0
1.2438,1.1046,1.1728,0.0834,-0.0037,-0.6918,1.0113,0.5818,0.1766,0
-0.4024,-1.6829,0.1745,-0.0621,-0.795,0.4911,2.12,0.7114,1.6822,0
-0.1711,-0.856,0.0091,-0.1695,0.3952,-0.2814,0.7257,-0.3241,1.6682,1
1.0112,-2.6553,-2.0214,-0.5863,1.4658,1.7536,-2.3983,-1.8806,-0.7103,1
-0.9845,0.5843,0.1448,0.5979,-0.1649,1.833,0.2846,1.5155,-0.4448,0
