@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,8-10,14-17,20-21'

@attribute A2 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.8295,0.4485,1.3138,-0.9154,-0.13,-0.1113,0.0918,-0.6247,-1.3867,1
-0.1899,-0.484,0.1268,-0.4863,-0.1173,-0.4243,-0.5565,-0.7752,2.3512,0
-0.5382,-0.9486,1.3676,1.601,1.3912,0.2784,-1.3001,-0.4163,0.1687,0
0.9633,0.5674,1.4107,0.7222,1.6085,0.9985,0.2475,1.2408,0.1237,0
0.3998,1.3763,-1.305,-0.2033,-1.1397,0.55,-0.5076,-0.4972,1.0751,0
0.7071,0.0025,-0.0077,-1.2153,-0.4961,-0.7337,-0.1551,-0.199,0.1769,1
0.4991,0.5402,0.7906,0.449,1.5651,0.8559,-0.3973,1.7649,-0.9644,0
-1.7159,0.7383,0.9349,-1.2743,-0.9884,-2.1401,0.239,-1.0099,0.3217,1
0.0463,-0.1285,-0.1269,-0.9997,-1.9261,-0.5761,-1.4477,0.0346,-1.4961,1
-0.3194,0.0486,-0.3535,0.4411,0.2071,0.0575,-0.1181,-0.0477,0.7831,0
-0.3839,0.9286,2.3878,0.4135,0.4524,1.0874,1.359,1.7171,3.2649,0
-0.9021,-1.6472,-2.1448,-1.4568,-0.4015,1.0991,-2.2155,0.9801,-0.4916,1
-1.3213,0.0657,-1.4934,-0.8012,-0.6888,-0.9202,0.8387,-1.2036,0.0559,1
1.2312,1.4905,2.7915,1.445,-0.3868,-1.6346,1.2204,0.6294,1.5599,0
-0.4724,0.9775,0.4159,-0.6721,-1.3825,-0.8572,-0.1729,-1.1515,0.3546,1
0.4414,-0.3303,-1.1363,-0.2948,0.633,-1.534,-0.3608,-0.318,1.0581,1
0.9346,0.8625,0.3581,-1.6847,1.5689,0.8688,0.2161,-0.4866,2.1013,0
0.6569,-2.2426,-0.4172,-2.8305,-0.5719,-1.3106,-1.7272,-0.5852,0.0273,1
-1.1937,-0.2165,-0.3128,1.2732,0.7932,-1.0872,-2.2726,0.9063,-0.1701,1
0.1043,-0.8133,-1.0659,-1.5025,-2.1954,-0.1614,0.6789,0.016,0.0611,1
0.5546,-1.4544,-1.1711,-0.8706,-0.5898,-1.4203,-0.5922,2.6137,-0.638,1
-0.8551,-2.5257,2.4725,-0.3901,1.8008,1.6617,-0.2682,1.7344,0.9449,0
-0.6012,0.2129,-0.3571,-0.6794,0.0727,0.133,-1.4452,-0.7628,0.2294,1
0.828,-1.6449,0.2611,-0.0424,-0.6403,0.6719,0.5584,-0.3726,0.2701,0
-0.4056,-1.1441,-0.3209,0.0143,-0.324,0.2124,0.5482,-0.9064,0.9159,0
-0.7309,-0.2275,1.3487,1.0581,-0.0098,0.6857,-0.4919,-1.1985,0.4501,1
1.2012,-0.3398,-0.9175,0.8735,1.2443,-1.0515,1.1113,-0.112,-0.1761,0
0.9203,0.2332,0.6186,1.0349,1.5314,-0.1012,-0.4333,0.4393,-0.1625,0
1.1176,-0.4418,0.3134,-0.0386,-0.974,1.2759,0.9833,0.3362,0.1469,0
0.7438,-0.3914,-1.6691,-0.2705,-2.0302,1.1297,-1.8673,-0.5492,0.9739,1
0.0092,-0.5259,0.4619,3.7099,1.2624,0.9067,-0.5562,1.29,1.1402,0
0.5988,-1.5348,0.2583,0.4954,-0.7378,0.3942,1.1344,-1.8255,1.095,0
1.0876,0.6285,-0.6619,0.2629,1.8135,1.0437,0.16,1.8253,1.4884,0
0.5836,2.0416,1.2071,-0.0822,1.6237,0.8433,-0.8723,1.3956,0.918,0
0.4584,-0.3102,-0.9514,-1.2835,-0.9501,-1.3247,-0.5508,-0.953,-0.7751,1
0.8771,-1.3709,-1.0991,-1.4808,-1.2319,-1.5368,-0.8197,0.6004,-1.3807,1
0.8764,0.8323,0.7169,0.7253,-0.2056,0.76,-0.0452,0.6096,0.0166,0
1.1588,0.4876,0.8447,-0.7151,-0.283,1.6068,-1.0299,0.123,0.1947,0
0.177,-1.4987,1.1347,-1.3402,-1.4305,-0.9529,-2.4877,-2.0725,-1.1735,1
-1.3006,1.8646,-0.1643,0.9604,-1.722,0.1463,-2.4629,-1.8153,-0.9817,1
-0.4182,-0.5055,0.8237,-0.871,1.2264,1.223,2.4182,-0.4286,0.9047,0
-0.8656,0.7483,0.7319,-0.6449,1.5435,0.525,-0.5623,-1.3148,0.1643,1
1.6013,0.4454,0.7831,0.8936,0.9899,1.2794,-0.2438,1.6018,0.2916,0
0.9792,0.729,0.634,-0.3533,0.5114,-0.6541,-1.2208,1.3195,-1.1516,0
0.4605,-0.0296,0.1249,-0.0497,-0.0385,0.9452,-0.255,-0.4038,1.2161,1
-0.3106,1.2515,0.4775,0.9016,1.5952,-1.0437,1.1369,-0.177,0.8073,0
0.6462,0.1247,-0.0927,-0.1215,-0.7112,1.8707,1.226,0.3385,0.0858,0
0.6877,-0.9755,-0.2307,-2.1096,-2.5947,-0.8313,0.0466,-0.0061,0.2712,1
-1.9966,-0.6904,-0.5973,-0.9224,0.3379,-0.4855,-2.0608,-1.1218,1.3243,1
-0.3902,0.0433,2.3367,-1.3219,0.3176,0.1823,0.9319,1.1102,-0.2758,1
-0.8544,-0.1064,-0.2652,-1.135,-0.8217,1.609,-0.633,-1.1193,-1.06,1
-0.4045,-2.3359,-1.7677,-0.2783,-1.3698,-1.2507,-0.3837,0.9299,-1.4055,1
-1.8848,-1.4469,0.0322,-1.8191,-0.4604,-0.9216,-0.4866,0.1518,-1.1859,1
0.8455,-1.7593,-1.8584,-0.1557,0.3827,-0.0651,-3.5233,-0.8888,-0.3592,1
-2.1482,-0.925,-1.2294,0.1071,-0.2936,-0.4542,-0.1274,0.8895,-1.3162,1
-0.2615,-1.5694,1.0246,0.229,-1.7232,0.0884,0.1385,-0.6753,0.4677,0
0.2979,-0.0873,0.6757,-0.4556,3.4554,-0.082,-0.9627,0.3356,0.1376,0
-0.747,-0.9211,0.8215,-0.3923,1.352,-1.6171,-0.3356,-0.2851,1.062,1
-1.0486,-0.18,-1.8762,0.3242,-0.2104,-0.92,-0.4296,-1.0194,0.4896,1
-1.5276,0.9027,0.1898,-0.0298,-0.3037,-0.6548,-1.6295,0.1349,-1.1759,1
-0.4655,-0.3769,0.6067,0.3455,0.2269,0.5888,2.0477,1.4082,2.1149,0
1.6364,-0.2445,2.6602,-0.04,0.399,-0.7269,-0.4931,1.1796,1.4124,0
-0.444,-0.0911,-1.5259,-0.3225,-1.2039,-0.8261,-2.2948,-2.4316,-0.4174,1
2.2658,-0.7281,1.4158,0.5256,-0.353,0.9948,-0.56,-0.0717,-0.9238,0
-2.127,-0.998,0.6842,-0.7167,-0.7591,-1.1044,-1.2055,-0.2592,-0.2139,1
0.7441,-0.358,0.5825,0.0184,1.0517,0.1679,-1.7845,-0.4024,-0.7626,1
0.9675,-0.4604,-0.4035,0.499,0.0694,0.3672,-0.5983,2.0556,2.1485,0
1.2223,1.3766,-0.3831,-1.3728,1.2499,-0.2067,1.3889,-0.2515,1.4347,0
1.6447,-1.1336,-0.9834,-2.5042,-0.7325,-0.1771,-0.2895,-1.807,-0.8662,1
0.0396,-0.2232,2.2282,0.0318,-0.2996,0.252,1.0589,2.5152,0.5861,0
-2.4618,-1.1256,0.6144,0.0555,-0.6731,-0.3173,-0.8796,-1.4944,-0.7994,1
0.6941,0.0112,0.1976,-0.1116,0.3641,0.0018,-0.1818,2.5483,-0.1222,1
0.7797,-0.6452,0.563,-0.4043,2.0223,0.449,-2.2545,0.1722,-0.0637,1
-0.7989,-0.6039,-0.8061,2.2891,-1.0716,-1.56,1.3093,2.0472,-0.1449,1
0.7795,-0.5698,-0.7262,-0.0871,-0.1711,-2.229,-2.251,0.9961,-0.1915,1
0.1249,1.1471,-1.7185,0.2649,-0.0517,1.0223,0.4106,0.3245,1.4898,0
1.1429,-0.7176,0.4643,-0.4342,1.0851,0.6071,-0.1947,0.385,0.681,0
-1.0257,1.2294,0.1461,-0.2696,-1.0324,-2.0929,1.0525,-0.3052,1.7259,1
-0.087,0.8728,0.6527,0.6508,-0.4267,3.5485,0.7627,0.7863,-0.0424,0
-0.9103,0.0592,-0.0904,0.6531,1.1222,-1.2558,1.5819,1.0805,-0.5788,0
0.6056,0.1105,0.8518,-0.6007,-1.3353,0.5046,0.3094,-0.2345,-0.5789,1
0.1278,0.0973,0.4975,0.1563,-0.1752,-1.0124,2.1962,0.5238,-0.6311,0
-1.7177,-0.0206,-0.2411,1.7244,-0.2323,-1.9711,-0.059,-2.4007,-0.382,1
-1.1141,0.2156,1.2381,0.2372,0.7034,-0.5833,-0.7083,-0.5526,0.4864,1
-0.8899,1.1983,-0.731,2.8043,-0.2641,-1.4517,-0.8185,-1.3382,-0.0545,1
-0.4019,-0.1797,-0.9588,-1.3474,1.3229,-2.0147,-0.6489,0.4301,-0.7468,1
-0.6722,-0.0798,0.7313,-0.7401,-1.5887,-0.5816,0.3188,0.4326,0.2603,1
1.369,-0.1331,-0.055,0.3795,-0.9694,0.2915,1.6004,1.1855,-0.2378,0
2.2656,0.0565,1.0864,0.5488,0.3604,0.7612,1.1125,-0.7084,0.4305,0
-0.7573,-0.3868,1.1428,0.9212,-0.9023,-1.4014,0.328,0.8717,1.4362,0
-1.0128,-0.9786,0.6851,-0.6292,-1.235,-0.9992,-0.9356,0.1538,-1.8579,1
-0.8103,-0.3612,-1.3618,1.4197,-0.6704,-0.3485,-0.139,1.3301,-0.426,1
1.3162,0.33,-0.3224,-1.8316,0.1613,-0.808,-0.5271,0.4419,-3.1048,1
-2.2328,-0.4572,-1.7757,-0.8266,-1.9112,0.1944,1.0127,-1.1503,-1.2772,1
-0.4472,-0.2207,0.6396,-0.3596,0.4529,-0.4141,-0.7418,-0.2593,-1.3851,1
0.5573,1.2212,0.9612,-1.5873,1.2781,0.0523,1.2788,1.0513,-0.018,0
0.8925,0.2321,-2.4809,0.9528,-0.3723,0.4702,0.688,-0.3091,-0.1278,1
1.1072,-0.7013,1.1111,-0.3476,0.0228,-0.1557,0.5928,1.5662,-0.7638,0
1.0782,0.7731,0.7252,1.4114,1.332,0.728,1.1032,-0.1657,-0.4481,0
0.6886,-0.9977,-1.3297,-1.0367,-1.5582,0.9016,-0.9074,0.0416,-0.3897,1
-0.1896,1.1038,0.5326,1.2379,1.6407,2.0103,1.5651,0.0611,0.1674,0
-0.0838,-0.3699,-0.7091,-1.0193,-0.5477,-1.436,0.6862,-1.3449,-0.2373,1
0.3172,2.1469,1.3319,-0.4372,-0.1406,1.6224,-0.2731,-0.9829,0.8769,0
-0.6693,1.3227,0.5535,-1.5308,-1.9506,-0.6481,-0.7881,0.2123,0.8095,1
-0.3777,0.2298,3.1433,1.0336,0.9361,0.5065,1.667,1.2738,0.3448,0
-3.3687,-1.4492,-2.3783,0.619,-0.715,-0.4145,-1.0134,-1.8606,1.4759,1
-0.0686,1.8255,0.246,0.9273,-1.4067,-1.7193,-0.4464,-0.7541,-0.8472,1
