@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3,7-8,11-12,14-15,17,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
-2.2536,-0.498,-0.6893,0.9826,0.8036,-0.3695,-0.8254,-1.4248,-1.2324,1
-1.6069,-2.432,-0.6469,0.1432,0.0733,-0.6756,-1.9093,0.5174,-0.8843,1
0.6064,-0.2627,0.8091,-1.0593,0.1771,1.237,0.7956,0.3027,-0.6416,0
-0.9313,-0.1499,-0.4819,-1.8108,-2.2315,-0.5451,0.5805,1.5248,-0.1573,1
1.8561,0.5681,1.7138,2.4881,-1.3002,1.3614,1.7634,0.6862,0.535,0
0.1241,1.2309,-0.2108,1.6216,1.2614,-1.4489,-2.0856,1.8962,1.6861,0
-2.1566,0.4644,0.1183,1.4653,1.6373,-1.3819,0.6353,0.6218,1.2409,0
-0.8092,-1.1604,0.7407,-1.2523,-0.6905,-0.0572,-1.1011,-0.1335,-0.5447,1
1.0225,-0.9474,-0.2204,-0.1968,-0.7973,0.9472,-0.6349,-1.2326,-2.1587,1
-0.1729,-1.9871,0.0124,-0.0051,-1.2674,-0.8211,-0.88,-0.8052,-0.7628,1
-0.0734,0.4771,-0.6408,0.4229,2.6143,2.5188,-0.354,1.0412,0.4442,0
-1.1134,-1.6698,-0.937,1.331,-1.0737,0.505,-0.1748,-0.2854,1.5254,1
0.6104,0.5808,-0.7848,0.4923,1.0003,-0.2123,2.0626,0.4544,1.2476,0
1.6395,1.2225,0.1386,0.1163,0.3716,2.5541,0.522,0.4381,0.3545,0
-1.4195,-2.2643,-1.3024,0.3812,1.7125,0.0774,-0.8842,-2.0058,1.2615,1
0.0598,0.326,-0.2451,-0.9858,1.3364,-0.6003,0.3054,-0.7274,0.1351,1
1.164,0.3927,1.9539,0.3034,1.202,0.0051,-0.1964,-0.2513,-0.4074,0
-0.682,-0.511,-0.2166,-0.71,-1.2434,-1.8939,-0.2051,-2.3485,-2.4592,1
-2.768,-0.4708,-1.1973,-2.0397,-0.6023,-2.4223,1.272,-0.6066,-1.4531,1
-0.1313,1.4057,1.3012,-0.3122,-0.4678,-0.7115,-0.7234,-0.0103,0.2698,0
-0.9831,-1.3544,-0.8752,0.4776,-0.6255,0.2231,0.571,-0.0351,-0.392,1
-0.9064,-0.1419,-1.5594,0.7544,-0.3072,0.2209,0.6634,-0.9098,0.2176,1
1.1143,-0.3446,-1.6135,-0.6983,-1.2032,-1.3495,-0.1689,-1.3148,-0.4548,1
1.9773,0.4609,-1.6213,0.6346,-0.4107,0.9061,0.9983,1.9886,-0.5505,0
-0.4318,0.5649,1.8078,1.1813,0.8028,0.8902,-0.2475,0.2964,1.1933,0
-1.0009,-2.4286,-0.6889,-0.4789,-1.5819,0.0787,0.5134,-0.8102,-0.4917,1
1.1022,1.049,-1.2718,0.459,2.4607,0.7671,0.4792,1.851,0.8569,0
-1.1138,-0.1134,0.105,-0.5602,-1.0339,-0.3488,-0.2079,0.8641,0.3984,1
-0.1762,0.3145,-1.6408,0.4564,0.2994,-0.002,-0.3735,1.5289,2.2993,0
-2.326,-0.7968,0.8812,0.5848,-0.4194,1.0936,-1.1089,0.3718,0.6658,1
0.8146,-1.5536,-0.7598,0.0662,0.8522,-3.8262,0.0414,-0.2814,-0.3649,1
1.4152,-0.6677,-1.3678,1.108,-0.2984,0.3227,-0.4701,0.3058,-0.3554,1
0.7361,0.9865,0.1177,0.6279,2.3133,0.6063,-1.5258,-0.0828,1.5059,0
-1.5268,-0.9096,1.8138,-0.0338,-0.3289,0.9054,-0.6382,0.4729,0.3548,1
0.1261,-1.5858,-0.1092,0.773,-0.5534,0.7606,2.0225,2.9123,0.5313,0
-0.373,-1.0196,0.4703,0.9296,-0.7409,-0.1201,1.8569,3.2835,-0.1449,0
-1.8293,0.6573,-1.2887,-1.0043,-0.0956,-0.1996,-0.3819,-0.9491,-0.3853,1
-0.3873,0.2689,-2.5405,-0.1848,-0.601,-0.5281,1.0397,-0.1637,-2.7466,1
0.1909,0.4161,-1.1224,-0.4708,-0.9937,-1.9774,-0.2611,-1.543,-0.0625,1
-0.6064,-0.6184,4.3743,-0.4587,1.1498,-0.2483,-1.3725,1.2657,1.4008,0
-0.1525,-0.9826,-1.2653,-0.6782,0.0676,-0.311,-1.5761,-0.0784,0.4686,1
0.7841,1.5556,-0.2819,0.3209,0.7161,1.4133,0.7043,0.9228,0.7401,0
